SIM,PCA_comp,Kernel,C,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
210,21,linear,1.0,79.82158803054325,77.99072866869477,75.08155060061439,72.67184642373438
211,21,linear,0.5,79.4377016018807,77.81978849775459,74.53664221279193,72.38220847117506
212,21,linear,0.1,78.49917081260365,77.1389251050268,73.22072476912395,71.28023249687826
213,21,linear,0.05,77.77331292256665,76.45661306678255,72.04466028758075,70.17006324897125
214,21,linear,0.01,75.8534251817834,75.60336085759815,69.26501626875984,68.80909298891453
215,21,linear,0.005,75.0857434439524,74.7486600028973,67.83916042959798,67.3437618247094
216,21,linear,0.001,68.47292839830153,68.60205707663336,55.18474247443681,55.527654981237895
217,21,poly,1.0,76.57828075738523,75.59901492104882,69.67255827397616,68.36607160031767
218,21,poly,0.5,75.93862190877117,75.08619440822831,68.72953892031732,67.48881932021469
219,21,poly,0.1,72.01483425364023,71.8397798058815,61.63308306247666,61.50561244925983
220,21,poly,0.05,70.90499881544659,69.62624945675793,59.34671156720196,57.36304941682964
221,21,poly,0.01,66.9366537276985,65.87280892365636,50.84831770795903,49.150592667922574
222,21,poly,0.005,65.01703934539755,64.33434738519483,46.46188469136005,45.21760984729021
223,21,poly,0.001,53.541541377362265,53.411560191221206,13.1942305373598,13.546424521445516
224,20,rbf,1.0,87.71326517595173,86.8607851658699,88.43934073958171,87.71677287149657
225,20,rbf,0.5,84.5988919869517,84.29957989280024,85.0752196281199,84.86475077231358
226,20,rbf,0.1,78.11455542798826,78.33116036505866,72.9103305535269,73.17921909380534
227,20,rbf,0.05,76.4079784229038,76.28132695929307,70.18349816518639,69.94956492490616
228,20,rbf,0.01,73.97654584221749,73.54773286976678,65.70855692760207,64.97282344225503
229,20,rbf,0.005,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
230,20,rbf,0.001,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
231,20,sigmoid,1.0,77.51781386109745,76.62320730117341,71.93156455900417,70.44812968980347
232,20,sigmoid,0.5,76.83505549177191,75.94379255396204,70.8199490631885,69.37731156095903
233,20,sigmoid,0.1,74.82987990450678,75.09054034477764,67.54297910199958,67.80875660004901
234,20,sigmoid,0.05,72.10039545860442,72.01361726785456,62.6129317046584,62.48486708590565
235,20,sigmoid,0.01,67.91819291819291,67.91974503838911,53.91876361733898,53.877541913686485
236,20,sigmoid,0.005,53.37661509303301,52.53512965377373,38.050145368596624,36.486923003173686
237,20,sigmoid,0.001,53.71776647896051,53.04795016659424,37.53531468531469,37.116695352839926
238,20,linear,1.0,79.82158803054325,77.99072866869477,75.08155060061439,72.67184642373438
239,20,linear,0.5,79.39505767863977,77.81978849775459,74.47123154095837,72.38220847117506
240,20,linear,0.1,78.49917081260365,77.1389251050268,73.22072476912395,71.28023249687826
241,20,linear,0.05,77.77331292256665,76.45661306678255,72.04466028758075,70.17006324897125
242,20,linear,0.01,75.8534251817834,75.60336085759815,69.26501626875984,68.80909298891453
243,20,linear,0.005,75.0857434439524,74.7486600028973,67.83916042959798,67.3437618247094
244,20,linear,0.001,68.47292839830153,68.60205707663336,55.18474247443681,55.527654981237895
245,20,poly,1.0,76.57828075738523,75.59901492104882,69.67255827397616,68.36607160031767
246,20,poly,0.5,75.93862190877117,75.08619440822831,68.72953892031732,67.48881932021469
247,20,poly,0.1,72.01483425364023,71.8397798058815,61.63308306247666,61.50561244925983
248,20,poly,0.05,70.90499881544659,69.62624945675793,59.34671156720196,57.36304941682964
249,20,poly,0.01,66.9366537276985,65.87280892365636,50.84831770795903,49.150592667922574
250,20,poly,0.005,65.01703934539755,64.33434738519483,46.46188469136005,45.21760984729021
251,20,poly,0.001,53.541541377362265,53.411560191221206,13.1942305373598,13.546424521445516
252,19,rbf,1.0,87.71326517595173,86.8607851658699,88.43934073958171,87.71677287149657
253,19,rbf,0.5,84.5988919869517,84.29957989280024,85.0752196281199,84.86475077231358
254,19,rbf,0.1,78.11455542798826,78.33116036505866,72.9103305535269,73.17921909380534
255,19,rbf,0.05,76.4079784229038,76.28132695929307,70.18349816518639,69.94956492490616
256,19,rbf,0.01,73.97654584221749,73.54773286976678,65.70855692760207,64.97282344225503
257,19,rbf,0.005,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
258,19,rbf,0.001,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
259,19,sigmoid,1.0,77.51781386109745,76.62320730117341,71.93156455900417,70.44812968980347
260,19,sigmoid,0.5,76.83505549177191,75.94379255396204,70.8199490631885,69.37731156095903
261,19,sigmoid,0.1,74.82987990450678,75.09054034477764,67.54297910199958,67.80875660004901
262,19,sigmoid,0.05,72.10039545860442,72.01361726785456,62.6129317046584,62.48486708590565
263,19,sigmoid,0.01,67.91819291819291,67.91974503838911,53.91876361733898,53.877541913686485
264,19,sigmoid,0.005,53.37661509303301,52.53512965377373,38.050145368596624,36.486923003173686
265,19,sigmoid,0.001,53.71776647896051,53.04795016659424,37.53531468531469,37.116695352839926
266,19,linear,1.0,79.82158803054325,77.99072866869477,75.08155060061439,72.67184642373438
267,19,linear,0.5,79.39505767863977,77.81978849775459,74.47123154095837,72.38220847117506
268,19,linear,0.1,78.49917081260365,77.1389251050268,73.22072476912395,71.28023249687826
269,19,linear,0.05,77.77331292256665,76.45661306678255,72.04466028758075,70.17006324897125
270,19,linear,0.01,75.8534251817834,75.60336085759815,69.26501626875984,68.80909298891453
271,19,linear,0.005,75.0857434439524,74.7486600028973,67.83916042959798,67.3437618247094
272,19,linear,0.001,68.47292839830153,68.60205707663336,55.18474247443681,55.527654981237895
273,19,poly,1.0,76.57828075738523,75.59901492104882,69.67255827397616,68.36607160031767
274,19,poly,0.5,75.93862190877117,75.08619440822831,68.72953892031732,67.48881932021469
275,19,poly,0.1,72.01483425364023,71.8397798058815,61.63308306247666,61.50561244925983
276,19,poly,0.05,70.90499881544659,69.62624945675793,59.34671156720196,57.36304941682964
277,19,poly,0.01,66.9366537276985,65.87280892365636,50.84831770795903,49.150592667922574
278,19,poly,0.005,65.0596832686385,64.33434738519483,46.56043360043197,45.21760984729021
279,19,poly,0.001,53.541541377362265,53.411560191221206,13.1942305373598,13.546424521445516
280,18,rbf,1.0,87.71326517595173,86.8607851658699,88.43934073958171,87.71677287149657
281,18,rbf,0.5,84.5988919869517,84.29957989280024,85.0752196281199,84.86475077231358
282,18,rbf,0.1,78.11455542798826,78.33116036505866,72.9103305535269,73.17921909380534
283,18,rbf,0.05,76.36533449966286,76.28132695929307,70.1118241929082,69.94956492490616
284,18,rbf,0.01,73.97654584221749,73.54773286976678,65.70855692760207,64.97282344225503
285,18,rbf,0.005,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
286,18,rbf,0.001,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
287,18,sigmoid,1.0,77.51781386109745,76.62320730117341,71.93156455900417,70.44812968980347
288,18,sigmoid,0.5,76.83505549177191,75.94379255396204,70.8199490631885,69.37731156095903
289,18,sigmoid,0.1,74.82987990450678,75.09054034477764,67.54297910199958,67.80875660004901
290,18,sigmoid,0.05,72.1857744245804,72.01361726785456,62.769271760056576,62.48486708590565
291,18,sigmoid,0.01,67.91819291819291,67.91974503838911,53.91876361733898,53.877541913686485
292,18,sigmoid,0.005,53.37661509303301,52.53512965377373,38.050145368596624,36.486923003173686
293,18,sigmoid,0.001,53.71776647896051,53.04795016659424,37.53531468531469,37.116695352839926
294,18,linear,1.0,79.82158803054325,77.99072866869477,75.08155060061439,72.67184642373438
295,18,linear,0.5,79.35241375539883,77.4793568013907,74.40343012251864,71.86332566031875
296,18,linear,0.1,78.45652688936269,77.1389251050268,73.15078960484915,71.28023249687826
297,18,linear,0.05,77.77331292256665,76.45661306678255,72.04466028758075,70.17006324897125
298,18,linear,0.01,75.8534251817834,75.60336085759815,69.26501626875984,68.80909298891453
299,18,linear,0.005,75.0857434439524,74.7486600028973,67.83916042959798,67.3437618247094
300,18,linear,0.001,68.47292839830153,68.60205707663336,55.18474247443681,55.527654981237895
301,18,poly,1.0,76.57828075738523,75.59901492104882,69.67255827397616,68.36607160031767
302,18,poly,0.5,75.93862190877117,75.08619440822831,68.72953892031732,67.48881932021469
303,18,poly,0.1,72.01483425364023,71.8397798058815,61.63308306247666,61.50561244925983
