SIM,PCA_comp,Kernel,C,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
43,27,linear,0.5,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
44,27,linear,0.1,82.32198412343993,82.20483180740968,81.2368157412107,81.10325974393679
45,27,linear,0.05,82.11775363474555,82.02990469370705,81.06102642115408,80.95211805323274
46,27,linear,0.01,82.05940206654715,81.97159565580618,81.01105472661514,80.90102534047077
47,27,linear,0.005,82.04481417449756,81.97159565580618,80.99845991238277,80.90102534047077
48,27,linear,0.001,81.50520039212934,81.50495285833632,80.32027455696961,80.28322358042584
49,27,poly,1.0,82.46785241136155,81.91260464085384,80.906952289,80.24807036357423
50,27,poly,0.5,81.92820673127018,81.56257991918572,80.06133642264068,79.6383067216016
51,27,poly,0.1,57.59917533753107,57.2930625884439,29.31888151632397,28.720887499742005
52,27,poly,0.05,57.29289339993577,56.94252638398718,27.84476537285972,27.113915647657016
53,27,poly,0.01,56.1697639355836,55.95093175114657,23.35784923303624,23.12754487045808
54,27,poly,0.005,55.84886220821558,55.54276848584044,22.040959029206856,21.53433952342382
55,27,poly,0.001,52.348267847307724,52.39237549656453,9.321642481914536,9.891590710854137
56,26,rbf,1.0,82.9200345346016,82.37958842684942,81.7318789135968,81.14419324466225
57,26,rbf,0.5,82.54079187160954,82.20466131314681,81.40723427792601,81.03704030646341
58,26,rbf,0.1,82.01578724643967,81.97108417301757,80.97333617461932,80.90358100449346
59,26,rbf,0.05,81.82614464979491,81.85446609721583,80.81116097656796,80.8047762986714
60,26,rbf,0.01,80.68836349794685,80.28012207389222,79.88039039529362,79.51282803631524
61,26,rbf,0.005,80.29443724973578,79.63872265698258,78.93548673891007,78.39623918822257
62,26,rbf,0.001,56.3557063963441,55.96525326922749,42.8323022856231,42.44033116355747
63,26,sigmoid,1.0,75.59795471799222,75.90455731164647,73.83895126197619,74.16094498652737
64,26,sigmoid,0.5,75.94803222945946,76.31306156547832,74.07996379070573,74.40646948062806
65,26,sigmoid,0.1,79.65280391618978,80.0463744395001,78.17535923816538,78.51293341177008
66,26,sigmoid,0.05,81.70940961567497,81.79615705931496,80.62242479466903,80.68077357096175
67,26,sigmoid,0.01,81.60727310617901,81.62157093413806,80.50116272520803,80.4918072446151
68,26,sigmoid,0.005,72.02312372276201,71.00932603617889,61.54738646256377,60.96993758300855
69,26,sigmoid,0.001,56.32655187739366,56.082212333554985,42.75381909249451,42.48780186523377
70,26,linear,1.0,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
71,26,linear,0.5,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
72,26,linear,0.1,82.32198412343993,82.20483180740968,81.2368157412107,81.10325974393679
73,26,linear,0.05,82.11775363474555,82.02990469370705,81.06102642115408,80.95211805323274
74,26,linear,0.01,82.05940206654715,81.97159565580618,81.01105472661514,80.90102534047077
75,26,linear,0.005,82.04481417449756,81.97159565580618,80.99845991238277,80.90102534047077
76,26,linear,0.001,81.50520039212934,81.50495285833632,80.32027455696961,80.28322358042584
77,26,poly,1.0,82.46785241136155,81.91260464085384,80.906952289,80.24807036357423
78,26,poly,0.5,81.92820673127018,81.56257991918572,80.06133642264068,79.6383067216016
79,26,poly,0.1,57.59917533753107,57.2930625884439,29.31888151632397,28.720887499742005
80,26,poly,0.05,57.29289339993577,56.94252638398718,27.84476537285972,27.113915647657016
81,26,poly,0.01,56.1697639355836,55.95093175114657,23.35784923303624,23.12754487045808
82,26,poly,0.005,55.84886220821558,55.54276848584044,22.040959029206856,21.53433952342382
83,26,poly,0.001,52.348267847307724,52.39237549656453,9.321642481914536,9.891590710854137
84,25,rbf,1.0,82.9200345346016,82.37958842684942,81.7318789135968,81.14419324466225
85,25,rbf,0.5,82.54079187160954,82.20466131314681,81.40723427792601,81.03704030646341
86,25,rbf,0.1,82.01578724643967,81.97108417301757,80.97333617461932,80.90358100449346
87,25,rbf,0.05,81.82614464979491,81.85446609721583,80.81116097656796,80.8047762986714
88,25,rbf,0.01,80.68836349794685,80.28012207389222,79.88039039529362,79.51282803631524
89,25,rbf,0.005,80.29443724973578,79.63872265698258,78.93548673891007,78.39623918822257
90,25,rbf,0.001,56.3557063963441,55.96525326922749,42.8323022856231,42.44033116355747
91,25,sigmoid,1.0,75.59795471799222,75.90455731164647,73.83895126197619,74.16094498652737
92,25,sigmoid,0.5,75.94803222945946,76.31306156547832,74.07996379070573,74.40646948062806
93,25,sigmoid,0.1,79.65280391618978,80.0463744395001,78.17535923816538,78.51293341177008
94,25,sigmoid,0.05,81.70940961567497,81.79615705931496,80.62242479466903,80.68077357096175
95,25,sigmoid,0.01,81.60727310617901,81.62157093413806,80.50116272520803,80.4918072446151
96,25,sigmoid,0.005,72.02312372276201,71.00932603617889,61.54738646256377,60.96993758300855
97,25,sigmoid,0.001,56.32655187739366,56.082212333554985,42.75381909249451,42.48780186523377
98,25,linear,1.0,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
99,25,linear,0.5,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
100,25,linear,0.1,82.32198412343993,82.20483180740968,81.2368157412107,81.10325974393679
101,25,linear,0.05,82.11775363474555,82.02990469370705,81.06102642115408,80.95211805323274
102,25,linear,0.01,82.05940206654715,81.97159565580618,81.01105472661514,80.90102534047077
103,25,linear,0.005,82.04481417449756,81.97159565580618,80.99845991238277,80.90102534047077
104,25,linear,0.001,81.50520039212934,81.50495285833632,80.32027455696961,80.28322358042584
105,25,poly,1.0,82.46785241136155,81.91260464085384,80.906952289,80.24807036357423
106,25,poly,0.5,81.92820673127018,81.56257991918572,80.06133642264068,79.6383067216016
107,25,poly,0.1,57.59917533753107,57.2930625884439,29.31888151632397,28.720887499742005
108,25,poly,0.05,57.29289339993577,56.94252638398718,27.84476537285972,27.113915647657016
109,25,poly,0.01,56.1697639355836,55.95093175114657,23.35784923303624,23.12754487045808
110,25,poly,0.005,55.84886220821558,55.54276848584044,22.040959029206856,21.53433952342382
111,25,poly,0.001,52.348267847307724,52.39237549656453,9.321642481914536,9.891590710854137
112,24,rbf,1.0,82.9200345346016,82.37958842684942,81.7318789135968,81.14419324466225
113,24,rbf,0.5,82.54079187160954,82.20466131314681,81.40723427792601,81.03704030646341
114,24,rbf,0.1,82.01578724643967,81.97108417301757,80.97333617461932,80.90358100449346
115,24,rbf,0.05,81.82614464979491,81.85446609721583,80.81116097656796,80.8047762986714
116,24,rbf,0.01,80.68836349794685,80.28012207389222,79.88039039529362,79.51282803631524
117,24,rbf,0.005,80.29443724973578,79.63872265698258,78.93548673891007,78.39623918822257
118,24,rbf,0.001,56.3557063963441,55.96525326922749,42.8323022856231,42.44033116355747
119,24,sigmoid,1.0,75.59795471799222,75.90455731164647,73.83895126197619,74.16094498652737
120,24,sigmoid,0.5,75.94803222945946,76.31306156547832,74.07996379070573,74.40646948062806
121,24,sigmoid,0.1,79.65280391618978,80.0463744395001,78.17535923816538,78.51293341177008
122,24,sigmoid,0.05,81.70940961567497,81.79615705931496,80.62242479466903,80.68077357096175
123,24,sigmoid,0.01,81.60727310617901,81.62157093413806,80.50116272520803,80.4918072446151
124,24,sigmoid,0.005,72.02312372276201,71.00932603617889,61.54738646256377,60.96993758300855
125,24,sigmoid,0.001,56.32655187739366,56.082212333554985,42.75381909249451,42.48780186523377
126,24,linear,1.0,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
127,24,linear,0.5,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
128,24,linear,0.1,82.32198412343993,82.20483180740968,81.2368157412107,81.10325974393679
129,24,linear,0.05,82.11775363474555,82.02990469370705,81.06102642115408,80.95211805323274
130,24,linear,0.01,82.05940206654715,81.97159565580618,81.01105472661514,80.90102534047077
131,24,linear,0.005,82.04481417449756,81.97159565580618,80.99845991238277,80.90102534047077
132,24,linear,0.001,81.50520039212934,81.50495285833632,80.32027455696961,80.28322358042584
133,24,poly,1.0,82.46785241136155,81.91260464085384,80.906952289,80.24807036357423
134,24,poly,0.5,81.92820673127018,81.56257991918572,80.06133642264068,79.6383067216016
135,24,poly,0.1,57.59917533753107,57.2930625884439,29.31888151632397,28.720887499742005
136,24,poly,0.05,57.29289339993577,56.94252638398718,27.84476537285972,27.113915647657016
137,24,poly,0.01,56.1697639355836,55.95093175114657,23.35784923303624,23.12754487045808
138,24,poly,0.005,55.84886220821558,55.54276848584044,22.040959029206856,21.53433952342382
139,24,poly,0.001,52.348267847307724,52.39237549656453,9.321642481914536,9.891590710854137
140,23,rbf,1.0,82.9200345346016,82.37958842684942,81.7318789135968,81.14419324466225
141,23,rbf,0.5,82.54079187160954,82.20466131314681,81.40723427792601,81.03704030646341
142,23,rbf,0.1,82.01578724643967,81.97108417301757,80.97333617461932,80.90358100449346
143,23,rbf,0.05,81.82614464979491,81.85446609721583,80.81116097656796,80.8047762986714
144,23,rbf,0.01,80.68836349794685,80.28012207389222,79.88039039529362,79.51282803631524
145,23,rbf,0.005,80.29443724973578,79.63872265698258,78.93548673891007,78.39623918822257
146,23,rbf,0.001,56.3557063963441,55.96525326922749,42.8323022856231,42.44033116355747
147,23,sigmoid,1.0,75.59795471799222,75.90455731164647,73.83895126197619,74.16094498652737
148,23,sigmoid,0.5,75.94803222945946,76.31306156547832,74.07996379070573,74.40646948062806
149,23,sigmoid,0.1,79.65280391618978,80.0463744395001,78.17535923816538,78.51293341177008
150,23,sigmoid,0.05,81.70940961567497,81.79615705931496,80.62242479466903,80.68077357096175
151,23,sigmoid,0.01,81.60727310617901,81.62157093413806,80.50116272520803,80.4918072446151
152,23,sigmoid,0.005,72.02312372276201,71.00932603617889,61.54738646256377,60.96993758300855
153,23,sigmoid,0.001,56.32655187739366,56.082212333554985,42.75381909249451,42.48780186523377
154,23,linear,1.0,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
155,23,linear,0.5,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
156,23,linear,0.1,82.32198412343993,82.20483180740968,81.2368157412107,81.10325974393679
157,23,linear,0.05,82.11775363474555,82.02990469370705,81.06102642115408,80.95211805323274
158,23,linear,0.01,82.05940206654715,81.97159565580618,81.01105472661514,80.90102534047077
159,23,linear,0.005,82.04481417449756,81.97159565580618,80.99845991238277,80.90102534047077
160,23,linear,0.001,81.50520039212934,81.50495285833632,80.32027455696961,80.28322358042584
161,23,poly,1.0,82.46785241136155,81.91260464085384,80.906952289,80.24807036357423
162,23,poly,0.5,81.92820673127018,81.56257991918572,80.06133642264068,79.6383067216016
163,23,poly,0.1,57.59917533753107,57.2930625884439,29.31888151632397,28.720887499742005
164,23,poly,0.05,57.29289339993577,56.94252638398718,27.84476537285972,27.113915647657016
165,23,poly,0.01,56.1697639355836,55.95093175114657,23.35784923303624,23.12754487045808
166,23,poly,0.005,55.84886220821558,55.54276848584044,22.040959029206856,21.53433952342382
167,23,poly,0.001,52.348267847307724,52.39237549656453,9.321642481914536,9.891590710854137
168,22,rbf,1.0,82.9200345346016,82.37958842684942,81.7318789135968,81.14419324466225
169,22,rbf,0.5,82.54079187160954,82.20466131314681,81.40723427792601,81.03704030646341
170,22,rbf,0.1,82.01578724643967,81.97108417301757,80.97333617461932,80.90358100449346
171,22,rbf,0.05,81.82614464979491,81.85446609721583,80.81116097656796,80.8047762986714
172,22,rbf,0.01,80.68836349794685,80.28012207389222,79.88039039529362,79.51282803631524
173,22,rbf,0.005,80.29443724973578,79.63872265698258,78.93548673891007,78.39623918822257
174,22,rbf,0.001,56.3557063963441,55.96525326922749,42.8323022856231,42.44033116355747
175,22,sigmoid,1.0,75.59795471799222,75.90455731164647,73.83895126197619,74.16094498652737
176,22,sigmoid,0.5,75.94803222945946,76.31306156547832,74.07996379070573,74.40646948062806
177,22,sigmoid,0.1,79.65280391618978,80.0463744395001,78.17535923816538,78.51293341177008
178,22,sigmoid,0.05,81.70940961567497,81.79615705931496,80.62242479466903,80.68077357096175
179,22,sigmoid,0.01,81.60727310617901,81.62157093413806,80.50116272520803,80.4918072446151
180,22,sigmoid,0.005,72.02312372276201,71.00932603617889,61.54738646256377,60.96993758300855
181,22,sigmoid,0.001,56.32655187739366,56.082212333554985,42.75381909249451,42.48780186523377
182,22,linear,1.0,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
183,22,linear,0.5,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
184,22,linear,0.1,82.32198412343993,82.20483180740968,81.2368157412107,81.10325974393679
185,22,linear,0.05,82.11775363474555,82.02990469370705,81.06102642115408,80.95211805323274
186,22,linear,0.01,82.05940206654715,81.97159565580618,81.01105472661514,80.90102534047077
187,22,linear,0.005,82.04481417449756,81.97159565580618,80.99845991238277,80.90102534047077
188,22,linear,0.001,81.50520039212934,81.50495285833632,80.32027455696961,80.28322358042584
189,22,poly,1.0,82.46785241136155,81.91260464085384,80.906952289,80.24807036357423
190,22,poly,0.5,81.92820673127018,81.56257991918572,80.06133642264068,79.6383067216016
191,22,poly,0.1,57.59917533753107,57.2930625884439,29.31888151632397,28.720887499742005
192,22,poly,0.05,57.29289339993577,56.94252638398718,27.84476537285972,27.113915647657016
193,22,poly,0.01,56.1697639355836,55.95093175114657,23.35784923303624,23.12754487045808
194,22,poly,0.005,55.84886220821558,55.54276848584044,22.040959029206856,21.53433952342382
195,22,poly,0.001,52.348267847307724,52.39237549656453,9.321642481914536,9.891590710854137
196,21,rbf,1.0,82.9200345346016,82.37958842684942,81.7318789135968,81.14419324466225
197,21,rbf,0.5,82.54079187160954,82.20466131314681,81.40723427792601,81.03704030646341
198,21,rbf,0.1,82.01578724643967,81.97108417301757,80.97333617461932,80.90358100449346
199,21,rbf,0.05,81.82614464979491,81.85446609721583,80.81116097656796,80.8047762986714
200,21,rbf,0.01,80.68836349794685,80.28012207389222,79.88039039529362,79.51282803631524
201,21,rbf,0.005,80.29443724973578,79.63872265698258,78.93548673891007,78.39623918822257
202,21,rbf,0.001,56.3557063963441,55.96525326922749,42.8323022856231,42.44033116355747
203,21,sigmoid,1.0,75.59795471799222,75.90455731164647,73.83895126197619,74.16094498652737
204,21,sigmoid,0.5,75.94803222945946,76.31306156547832,74.07996379070573,74.40646948062806
205,21,sigmoid,0.1,79.65280391618978,80.0463744395001,78.17535923816538,78.51293341177008
206,21,sigmoid,0.05,81.70940961567497,81.79615705931496,80.62242479466903,80.68077357096175
207,21,sigmoid,0.01,81.60727310617901,81.62157093413806,80.50116272520803,80.4918072446151
208,21,sigmoid,0.005,72.02312372276201,71.00932603617889,61.54738646256377,60.96993758300855
209,21,sigmoid,0.001,56.32655187739366,56.082212333554985,42.75381909249451,42.48780186523377
210,21,linear,1.0,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
211,21,linear,0.5,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
212,21,linear,0.1,82.32198412343993,82.20483180740968,81.2368157412107,81.10325974393679
213,21,linear,0.05,82.11775363474555,82.02990469370705,81.06102642115408,80.95211805323274
214,21,linear,0.01,82.05940206654715,81.97159565580618,81.01105472661514,80.90102534047077
215,21,linear,0.005,82.04481417449756,81.97159565580618,80.99845991238277,80.90102534047077
216,21,linear,0.001,81.50520039212934,81.50495285833632,80.32027455696961,80.28322358042584
217,21,poly,1.0,82.46785241136155,81.91260464085384,80.906952289,80.24807036357423
218,21,poly,0.5,81.92820673127018,81.56257991918572,80.06133642264068,79.6383067216016
219,21,poly,0.1,57.59917533753107,57.2930625884439,29.31888151632397,28.720887499742005
220,21,poly,0.05,57.29289339993577,56.94252638398718,27.84476537285972,27.113915647657016
221,21,poly,0.01,56.1697639355836,55.95093175114657,23.35784923303624,23.12754487045808
222,21,poly,0.005,55.84886220821558,55.54276848584044,22.040959029206856,21.53433952342382
223,21,poly,0.001,52.348267847307724,52.39237549656453,9.321642481914536,9.891590710854137
224,20,rbf,1.0,82.9200345346016,82.37958842684942,81.7318789135968,81.14419324466225
225,20,rbf,0.5,82.54079187160954,82.20466131314681,81.40723427792601,81.03704030646341
226,20,rbf,0.1,82.01578724643967,81.97108417301757,80.97333617461932,80.90358100449346
227,20,rbf,0.05,81.82614464979491,81.85446609721583,80.81116097656796,80.8047762986714
228,20,rbf,0.01,80.68836349794685,80.28012207389222,79.88039039529362,79.51282803631524
229,20,rbf,0.005,80.29443724973578,79.63872265698258,78.93548673891007,78.39623918822257
230,20,rbf,0.001,56.3557063963441,55.96525326922749,42.8323022856231,42.44033116355747
231,20,sigmoid,1.0,75.59795471799222,75.90455731164647,73.83895126197619,74.16094498652737
232,20,sigmoid,0.5,75.94803222945946,76.31306156547832,74.07996379070573,74.40646948062806
233,20,sigmoid,0.1,79.65280391618978,80.0463744395001,78.17535923816538,78.51293341177008
234,20,sigmoid,0.05,81.70940961567497,81.79615705931496,80.62242479466903,80.68077357096175
235,20,sigmoid,0.01,81.60727310617901,81.62157093413806,80.50116272520803,80.4918072446151
236,20,sigmoid,0.005,72.02312372276201,71.00932603617889,61.54738646256377,60.96993758300855
237,20,sigmoid,0.001,56.32655187739366,56.082212333554985,42.75381909249451,42.48780186523377
238,20,linear,1.0,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
239,20,linear,0.5,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
240,20,linear,0.1,82.32198412343993,82.20483180740968,81.2368157412107,81.10325974393679
241,20,linear,0.05,82.11775363474555,82.02990469370705,81.06102642115408,80.95211805323274
242,20,linear,0.01,82.05940206654715,81.97159565580618,81.01105472661514,80.90102534047077
243,20,linear,0.005,82.04481417449756,81.97159565580618,80.99845991238277,80.90102534047077
244,20,linear,0.001,81.50520039212934,81.50495285833632,80.32027455696961,80.28322358042584
245,20,poly,1.0,82.46785241136155,81.91260464085384,80.906952289,80.24807036357423
246,20,poly,0.5,81.92820673127018,81.56257991918572,80.06133642264068,79.6383067216016
247,20,poly,0.1,57.59917533753107,57.2930625884439,29.31888151632397,28.720887499742005
248,20,poly,0.05,57.29289339993577,56.94252638398718,27.84476537285972,27.113915647657016
249,20,poly,0.01,56.1697639355836,55.95093175114657,23.35784923303624,23.12754487045808
250,20,poly,0.005,55.84886220821558,55.54276848584044,22.040959029206856,21.53433952342382
251,20,poly,0.001,52.348267847307724,52.39237549656453,9.321642481914536,9.891590710854137
252,19,rbf,1.0,82.9200345346016,82.37958842684942,81.7318789135968,81.14419324466225
253,19,rbf,0.5,82.54079187160954,82.20466131314681,81.40723427792601,81.03704030646341
254,19,rbf,0.1,82.01578724643967,81.97108417301757,80.97333617461932,80.90358100449346
255,19,rbf,0.05,81.82614464979491,81.85446609721583,80.81116097656796,80.8047762986714
256,19,rbf,0.01,80.68836349794685,80.28012207389222,79.88039039529362,79.51282803631524
257,19,rbf,0.005,80.29443724973578,79.63872265698258,78.93548673891007,78.39623918822257
258,19,rbf,0.001,56.3557063963441,55.96525326922749,42.8323022856231,42.44033116355747
259,19,sigmoid,1.0,75.59795471799222,75.90455731164647,73.83895126197619,74.16094498652737
260,19,sigmoid,0.5,75.94803222945946,76.31306156547832,74.07996379070573,74.40646948062806
261,19,sigmoid,0.1,79.65280391618978,80.0463744395001,78.17535923816538,78.51293341177008
262,19,sigmoid,0.05,81.70940961567497,81.79615705931496,80.62242479466903,80.68077357096175
263,19,sigmoid,0.01,81.60727310617901,81.62157093413806,80.50116272520803,80.4918072446151
264,19,sigmoid,0.005,72.02312372276201,71.00932603617889,61.54738646256377,60.96993758300855
265,19,sigmoid,0.001,56.32655187739366,56.082212333554985,42.75381909249451,42.48780186523377
266,19,linear,1.0,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
267,19,linear,0.5,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
268,19,linear,0.1,82.32198412343993,82.20483180740968,81.2368157412107,81.10325974393679
269,19,linear,0.05,82.11775363474555,82.02990469370705,81.06102642115408,80.95211805323274
270,19,linear,0.01,82.05940206654715,81.97159565580618,81.01105472661514,80.90102534047077
271,19,linear,0.005,82.04481417449756,81.97159565580618,80.99845991238277,80.90102534047077
272,19,linear,0.001,81.50520039212934,81.50495285833632,80.32027455696961,80.28322358042584
273,19,poly,1.0,82.46785241136155,81.91260464085384,80.906952289,80.24807036357423
274,19,poly,0.5,81.92820673127018,81.56257991918572,80.06133642264068,79.6383067216016
275,19,poly,0.1,57.59917533753107,57.2930625884439,29.31888151632397,28.720887499742005
276,19,poly,0.05,57.29289339993577,56.94252638398718,27.84476537285972,27.113915647657016
277,19,poly,0.01,56.1697639355836,55.95093175114657,23.35784923303624,23.12754487045808
278,19,poly,0.005,55.84886220821558,55.54276848584044,22.040959029206856,21.53433952342382
279,19,poly,0.001,52.348267847307724,52.39237549656453,9.321642481914536,9.891590710854137
280,18,rbf,1.0,82.9200345346016,82.37958842684942,81.7318789135968,81.14419324466225
281,18,rbf,0.5,82.54079187160954,82.20466131314681,81.40723427792601,81.03704030646341
282,18,rbf,0.1,82.01578724643967,81.97108417301757,80.97333617461932,80.90358100449346
283,18,rbf,0.05,81.82614464979491,81.85446609721583,80.81116097656796,80.8047762986714
284,18,rbf,0.01,80.68836349794685,80.28012207389222,79.88039039529362,79.51282803631524
285,18,rbf,0.005,80.29443724973578,79.63872265698258,78.93548673891007,78.39623918822257
286,18,rbf,0.001,56.3557063963441,55.96525326922749,42.8323022856231,42.44033116355747
287,18,sigmoid,1.0,75.59795471799222,75.90455731164647,73.83895126197619,74.16094498652737
288,18,sigmoid,0.5,75.94803222945946,76.31306156547832,74.07996379070573,74.40646948062806
289,18,sigmoid,0.1,79.65280391618978,80.0463744395001,78.17535923816538,78.51293341177008
290,18,sigmoid,0.05,81.70940961567497,81.79615705931496,80.62242479466903,80.68077357096175
291,18,sigmoid,0.01,81.60727310617901,81.62157093413806,80.50116272520803,80.4918072446151
292,18,sigmoid,0.005,72.02312372276201,71.00932603617889,61.54738646256377,60.96993758300855
293,18,sigmoid,0.001,56.32655187739366,56.082212333554985,42.75381909249451,42.48780186523377
294,18,linear,1.0,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
295,18,linear,0.5,82.4532751518863,82.43806795901317,81.34965764916396,81.30539806240297
296,18,linear,0.1,82.32198412343993,82.20483180740968,81.2368157412107,81.10325974393679
297,18,linear,0.05,82.11775363474555,82.02990469370705,81.06102642115408,80.95211805323274
298,18,linear,0.01,82.05940206654715,81.97159565580618,81.01105472661514,80.90102534047077
299,18,linear,0.005,82.04481417449756,81.97159565580618,80.99845991238277,80.90102534047077
300,18,linear,0.001,81.50520039212934,81.50495285833632,80.32027455696961,80.28322358042584
301,18,poly,1.0,82.46785241136155,81.91260464085384,80.906952289,80.24807036357423
302,18,poly,0.5,81.92820673127018,81.56257991918572,80.06133642264068,79.6383067216016
303,18,poly,0.1,57.59917533753107,57.2930625884439,29.31888151632397,28.720887499742005
304,18,poly,0.05,57.29289339993577,56.94252638398718,27.84476537285972,27.113915647657016
305,18,poly,0.01,56.1697639355836,55.95093175114657,23.35784923303624,23.12754487045808
306,18,poly,0.005,55.84886220821558,55.54276848584044,22.040959029206856,21.53433952342382
307,18,poly,0.001,52.348267847307724,52.39237549656453,9.321642481914536,9.891590710854137
308,17,rbf,1.0,82.9200345346016,82.37958842684942,81.7318789135968,81.14419324466225
309,17,rbf,0.5,82.54079187160954,82.20466131314681,81.40723427792601,81.03704030646341
310,17,rbf,0.1,82.01578724643967,81.97108417301757,80.97333617461932,80.90358100449346
311,17,rbf,0.05,81.82614464979491,81.85446609721583,80.81116097656796,80.8047762986714
312,17,rbf,0.01,80.68836349794685,80.28012207389222,79.88039039529362,79.51282803631524
313,17,rbf,0.005,80.29443724973578,79.63872265698258,78.93548673891007,78.39623918822257
314,17,rbf,0.001,56.3557063963441,55.96525326922749,42.8323022856231,42.44033116355747
315,17,sigmoid,1.0,75.59795471799222,75.90455731164647,73.83895126197619,74.16094498652737
