SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
666,15,5,8,1,0.9,sqrt,85.25048919710841,76.19609557109557,85.88670888908617,77.22197617116584
667,15,5,8,1,0.9,log2,85.12242601210573,76.48051023051023,85.67659643946784,77.3633542900385
668,15,5,8,3,0.7,sqrt,83.07237075564477,76.42239704739706,83.83885078273104,77.25249757431281
669,15,5,8,3,0.7,log2,83.54209122892398,75.56963869463868,84.16771259290776,76.48303039162111
670,15,5,8,3,0.9,sqrt,83.65593981608215,76.02515540015541,84.29967512386828,77.0248449955154
671,15,5,8,3,0.9,log2,84.21125204043352,76.47953897953899,84.8502597549935,77.33353167135577
672,15,5,9,1,0.7,sqrt,85.6634019730105,75.625,86.16348219526022,76.62762844516313
673,15,5,9,1,0.7,log2,86.10474394460161,75.62678062678063,86.59718483747731,76.32780312397755
674,15,5,9,1,0.9,sqrt,86.84507913333536,76.30827505827507,87.34719507064625,77.32565567097016
675,15,5,9,1,0.9,log2,86.85918220437794,76.19593369593369,87.18931943483088,77.04075922651172
676,15,5,9,3,0.7,sqrt,84.66687958147033,76.70697358197359,85.11652455893764,77.26612543531438
677,15,5,9,3,0.7,log2,84.46756090884206,75.45648795648796,85.02914176747554,76.19360250099018
678,15,5,9,3,0.9,sqrt,85.4499599517393,75.96736596736596,85.95429617893201,76.53506580434039
679,15,5,9,3,0.9,log2,85.30746925408847,75.73912198912198,85.81651079691743,76.5752669564651
680,15,5,10,1,0.7,sqrt,86.80240492340138,75.00016187516188,87.24393408850617,75.73526526965098
681,15,5,10,1,0.7,log2,86.78809907635528,75.51346801346803,87.17391241323106,76.32836583468836
682,15,5,10,1,0.9,sqrt,88.02675629366021,76.3087606837607,88.38102090693438,77.12482695802115
683,15,5,10,1,0.9,log2,88.19762549299914,76.31070318570318,88.56195892067046,77.08267798895172
684,15,5,10,3,0.7,sqrt,85.10817085906052,75.3409090909091,85.43693867156414,75.75243625614318
685,15,5,10,3,0.7,log2,85.02292382719429,75.45519295519296,85.43075474810581,76.00500033314795
686,15,5,10,3,0.9,sqrt,86.73112915817542,76.08262108262109,87.09523310705235,76.534327606041
687,15,5,10,3,0.9,log2,86.19021403007169,75.68327505827506,86.48422880655559,76.33194096645737
688,15,5,11,1,0.7,sqrt,87.95550080603462,75.39853664853663,88.31383009446077,76.1053791114551
689,15,5,11,1,0.7,log2,88.45375186300453,75.62645687645688,88.76652836603996,76.29760476332176
690,15,5,11,1,0.9,sqrt,89.0375642546461,74.77240352240354,89.35035497444403,75.77411206753662
691,15,5,11,1,0.9,log2,89.43612048950126,75.05730380730381,89.79433585959009,75.92446518798027
692,15,5,11,3,0.7,sqrt,86.71680303352902,76.30876068376068,87.04146489241353,76.82497388791897
693,15,5,11,3,0.7,log2,86.01928399793168,74.14562289562289,86.39814383758898,75.05105746952971
694,15,5,11,3,0.9,sqrt,87.28642110492643,76.36574074074073,87.72914031799525,77.10638479440709
695,15,5,11,3,0.9,log2,87.95542983443339,75.85421522921523,88.22164186829852,76.5537523492745
696,15,5,12,1,0.7,sqrt,89.05180926889112,76.36687386687386,89.36716400657744,76.87327900523158
697,15,5,12,1,0.7,log2,88.90944023684237,76.1952861952862,89.23779930220492,76.69507895125479
698,15,5,12,1,0.9,sqrt,90.48962293802151,74.7712703962704,90.75287624247152,75.43504251903768
699,15,5,12,1,0.9,log2,90.30446816923686,75.62580937580938,90.54771321433863,76.26567335448134
700,15,5,12,3,0.7,sqrt,86.84499802293398,75.56931494431495,87.00710357248245,75.9287954482189
701,15,5,12,3,0.7,log2,86.26131743569466,75.34204221704222,86.5576520190084,75.99093341318465
702,15,5,12,3,0.9,sqrt,87.45721933266417,75.96801346801347,87.69014059333209,76.49237940100235
703,15,5,12,3,0.9,log2,87.92703105514492,75.34074721574721,88.23692967203792,75.9502514250326
704,15,5,13,1,0.7,sqrt,89.15136214780344,74.77175602175603,89.45249657147413,75.35136492374657
705,15,5,13,1,0.7,log2,89.80633877786903,75.79626392126391,90.00259346186279,76.28789242051943
706,15,5,13,1,0.9,sqrt,91.05926128701928,74.99919062419063,91.2932535554738,75.50111089339168
707,15,5,13,1,0.9,log2,90.77443197372024,75.79610204610205,90.99155578959561,76.42276340013001
708,15,5,13,3,0.7,sqrt,87.4430351512202,75.39837477337478,87.64970680580969,75.81737112095404
709,15,5,13,3,0.7,log2,87.15827680952236,76.25275187775188,87.35689040762965,76.44535664398192
710,15,5,13,3,0.9,sqrt,88.0125112794152,76.4800246050246,88.25212685998962,77.33348968906083
711,15,5,13,3,0.9,log2,88.28304488446837,75.22759647759646,88.48334532291054,75.75881642127598
712,15,5,14,1,0.7,sqrt,90.1195465928562,76.0811642061642,90.37640707774031,77.00176541225424
713,15,5,14,1,0.7,log2,90.16223094159037,75.7964257964258,90.35333277908626,76.45205063153352
714,15,5,14,1,0.9,sqrt,91.6429418742586,75.17077829577829,91.75514255182958,75.62298543138688
715,15,5,14,1,0.9,log2,91.51479757885453,74.54464516964518,91.66594444219663,75.08000680803676
716,15,5,14,3,0.7,sqrt,87.00163234682809,76.2519425019425,87.10278272842939,76.32094067035274
717,15,5,14,3,0.7,log2,87.35770700895256,74.54367391867393,87.48608173137603,75.08885860796377
718,15,5,14,3,0.9,sqrt,88.66730541107766,75.45486920486921,88.83860090151421,75.75508592727255
719,15,5,14,3,0.9,log2,88.35407731849013,74.99967624967626,88.4977201780934,75.08105174069586
720,20,2,5,1,0.7,sqrt,77.97544382597764,74.14529914529915,79.18648060096271,75.57778983402011
721,20,2,5,1,0.7,log2,76.9503604343462,73.121114996115,78.71053269596923,75.36312039365791
722,20,2,5,1,0.9,sqrt,78.11767091482393,73.69026806526807,79.48084221572964,75.36291503186091
723,20,2,5,1,0.9,log2,78.44528596485893,74.20260295260294,79.61902900568798,75.83692719431909
724,20,2,5,3,0.7,sqrt,77.36348612505196,72.60764698264698,78.85100192752581,74.5895367701151
725,20,2,5,3,0.7,log2,76.87904411391958,73.40536778036778,77.86287077070384,74.72426630360064
726,20,2,5,3,0.9,sqrt,77.93276961604366,73.69010619010619,79.32260729613338,75.32299161037669
