SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
1866,40,5,8,1,0.9,sqrt,92.15005558289138,88.73967840069534,92.70407040704069,89.78805228584162
1867,40,5,8,1,0.9,log2,92.23543454886737,88.73967840069534,92.77208601291825,89.8146857802237
1868,40,5,8,3,0.7,sqrt,90.35828185081917,88.56728958423872,91.17320325980035,89.7113627466681
1869,40,5,8,3,0.7,log2,90.18752391886721,87.55034043169637,90.70612767544887,88.2940294438386
1870,40,5,8,3,0.9,sqrt,90.61450986824123,88.39634941329855,91.40087889018072,89.57513256463639
1871,40,5,8,3,0.9,log2,90.74244163796402,88.90916992611906,91.50049193714807,89.9861843213299
1872,40,5,9,1,0.7,sqrt,91.5953201027828,88.90916992611906,92.21718629534006,89.9861843213299
1873,40,5,9,1,0.7,log2,91.68088130774696,88.56728958423872,92.29551851506221,89.6805916951266
1874,40,5,9,1,0.9,sqrt,92.15005558289138,88.91061857163551,92.69286740186276,89.92639456371879
1875,40,5,9,1,0.9,log2,92.2779873526142,88.05446907141821,92.80882755321633,89.2019230769231
1876,40,5,9,3,0.7,sqrt,90.31572904707235,87.71258872953787,90.81391205722178,88.46974300947312
1877,40,5,9,3,0.7,log2,90.57186594500027,88.39634941329855,91.3649655962615,89.57513256463639
1878,40,5,9,3,0.9,sqrt,90.87028228819275,88.57018687527163,91.60266135864097,89.68286627119349
1879,40,5,9,3,0.9,log2,90.61396315127658,87.71983195712009,91.06341574765383,88.41126354030224
1880,40,5,10,1,0.7,sqrt,91.68079018825289,88.56873822975517,92.28995172309112,89.58528511026908
1881,40,5,10,1,0.7,log2,91.68088130774696,88.22685788787483,92.29649764391858,89.33764344271623
1882,40,5,10,1,0.9,sqrt,92.10741165965047,88.22540924235838,92.66758625531001,89.34463961235618
1883,40,5,10,1,0.9,log2,92.23534342937327,87.2012168622338,92.50196002178058,87.92029772553029
1884,40,5,10,3,0.7,sqrt,90.18797951633772,88.397798058815,91.03124167704428,89.5396275051654
1885,40,5,10,3,0.7,log2,90.10250943086764,88.73822975517889,90.95928971909038,89.84784204345273
1886,40,5,10,3,0.9,sqrt,90.57186594500027,88.73967840069534,91.35768231690487,89.8146857802237
1887,40,5,10,3,0.9,log2,90.87055564667506,88.73822975517889,91.61017862932482,89.85019083969465
1888,40,5,11,1,0.7,sqrt,91.85136588121662,88.39634941329855,92.44230315087594,89.54249853200234
1889,40,5,11,1,0.7,log2,92.1499644633973,88.73967840069534,92.70987409299937,89.8144490798272
1890,40,5,11,1,0.9,sqrt,92.06476773640952,88.39634941329855,92.61903605867545,89.43959909192924
1891,40,5,11,1,0.9,log2,92.1501467023855,88.22685788787483,92.69256315009517,89.30448717948718
1892,40,5,11,3,0.7,sqrt,90.4011080130483,88.91061857163551,91.21460215943056,89.95302805810084
1893,40,5,11,3,0.7,log2,90.14487999562625,87.71983195712009,90.67802123363376,88.44203459184374
1894,40,5,11,3,0.9,sqrt,90.74262387695225,88.73822975517889,91.49517434209967,89.85407928210117
1895,40,5,11,3,0.9,log2,90.69970659522897,88.73822975517889,91.46444781790855,89.84784204345273
1896,40,5,12,1,0.7,sqrt,91.59568458075921,88.73967840069534,92.22947894362937,89.8146857802237
1897,40,5,12,1,0.7,log2,91.85145700071074,88.91061857163551,92.43576445556644,89.95716561526027
1898,40,5,12,1,0.9,sqrt,92.19279062562646,89.0786614515428,92.74110279037238,90.06689843968776
1899,40,5,12,1,0.9,log2,92.3633663185902,88.22685788787483,92.8826924621876,89.26786385042658
1900,40,5,12,3,0.7,sqrt,90.14515335410857,88.56728958423872,91.00220435361625,89.7113627466681
1901,40,5,12,3,0.7,log2,90.44384305578336,88.397798058815,91.25063152398904,89.53987661991833
1902,40,5,12,3,0.9,sqrt,90.6144187487471,87.5416485585977,91.07197594367746,88.27292126242507
1903,40,5,12,3,0.9,log2,90.74216827948172,88.73822975517889,91.50024941483443,89.84970502454524
1904,40,5,13,1,0.7,sqrt,91.85136588121662,88.22540924235838,92.44202657246137,89.33525823102869
1905,40,5,13,1,0.7,log2,91.76598691524065,87.54889178617992,92.08459136002573,88.24652446843947
1906,40,5,13,1,0.9,sqrt,92.27780511362602,88.73822975517889,92.81556375993006,89.75702035177177
1907,40,5,13,1,0.9,log2,92.1501467023855,88.73678110966246,92.69866984175633,89.75702035177179
1908,40,5,13,3,0.7,sqrt,90.18779727734952,88.397798058815,91.03673907390464,89.53987661991833
1909,40,5,13,3,0.7,log2,90.23062343957866,88.397798058815,91.07371708302571,89.5396275051654
1910,40,5,13,3,0.9,sqrt,90.78490332221676,88.56728958423872,91.53727436622493,89.68084080987951
1911,40,5,13,3,0.9,log2,90.91301733092777,88.56873822975517,91.64398970676609,89.67796978304257
1912,40,5,14,1,0.7,sqrt,91.76598691524065,88.90916992611906,92.37502685179761,89.95564997018487
1913,40,5,14,1,0.7,log2,91.68079018825287,87.88497754599449,92.2956512086947,89.03018783542039
1914,40,5,14,1,0.9,sqrt,92.2779873526142,88.397798058815,92.81480132615485,89.44256857483602
1915,40,5,14,1,0.9,log2,92.32072239534925,88.56728958423872,92.84577113301975,89.61867807389461
1916,40,5,14,3,0.7,sqrt,90.14506223461447,88.22685788787483,91.01630940619462,89.40339732313369
1917,40,5,14,3,0.7,log2,90.14524447360269,88.56728958423872,91.00931033796866,89.7113627466681
1918,40,5,14,3,0.9,sqrt,90.74225939897582,88.39634941329855,91.5008240157556,89.57513256463639
1919,40,5,14,3,0.9,log2,90.65697155249394,87.88352890047804,91.13568662038146,88.63328162278543
1920,45,2,5,1,0.7,sqrt,91.46757057204817,88.91061857163551,92.1324568358495,89.95740231565676
1921,45,2,5,1,0.7,log2,91.51030561478323,88.73822975517889,92.16891674678902,89.84970502454524
1922,45,2,5,1,0.9,sqrt,91.63805514551782,88.73967840069534,92.27797882283654,89.78391472868218
1923,45,2,5,1,0.9,log2,91.72352523098792,88.73967840069534,92.35629119557298,89.78391472868218
1924,45,2,5,3,0.7,sqrt,90.14497111512036,88.56728958423872,91.00235724011331,89.71161186142102
1925,45,2,5,3,0.7,log2,90.01713046489166,88.73822975517889,90.9023995343021,89.85019083969465
1926,45,2,5,3,0.9,sqrt,90.4865780985184,88.22685788787483,91.28685422536778,89.40339732313369
1927,45,2,5,3,0.9,log2,90.2730851238314,87.71258872953787,90.793771477261,88.48205897156278
1928,45,2,6,1,0.7,sqrt,91.8089041969639,88.73822975517889,92.41078014430029,89.84784204345273
1929,45,2,6,1,0.7,log2,91.76616915422885,88.56873822975517,92.38048319092043,89.61456469886701
1930,45,2,6,1,0.9,sqrt,92.10759389863867,88.397798058815,92.67920456641939,89.47622242098987
1931,45,2,6,1,0.9,log2,92.02221493266268,88.56873822975517,92.60011791542638,89.64533575040853
1932,45,2,6,3,0.7,sqrt,90.05995662712081,88.39634941329855,90.93899861800804,89.57513256463639
1933,45,2,6,3,0.7,log2,90.23035008109635,88.56873822975517,91.07209749812274,89.67845559819197
1934,45,2,6,3,0.9,sqrt,90.7422593989758,88.397798058815,91.4936233579876,89.50699347253138
1935,45,2,6,3,0.9,log2,90.57177482550615,88.397798058815,91.3574270490747,89.53987661991833
1936,45,2,7,1,0.7,sqrt,92.15005558289138,88.73967840069534,92.71655044411855,89.78805228584162
1937,45,2,7,1,0.7,log2,92.06485885590364,88.397798058815,92.63663757680118,89.44135143740117
1938,45,2,7,1,0.9,sqrt,92.44865416507207,88.73967840069534,92.97445546269054,89.7572812343001
1939,45,2,7,1,0.9,log2,92.44883640406029,88.56728958423872,92.97935594846439,89.61430381633869
1940,45,2,7,3,0.7,sqrt,90.18779727734952,88.56873822975517,91.03687692751073,89.67610680195006
1941,45,2,7,3,0.7,log2,90.35855520930147,88.39634941329855,91.17966158674477,89.57513256463639
1942,45,2,7,3,0.9,sqrt,90.65715379148216,88.73967840069534,91.42235352605184,89.8144490798272
1943,45,2,7,3,0.9,log2,90.82772948444588,88.73822975517889,91.57388488009852,89.85432839685409
1944,45,2,8,1,0.7,sqrt,92.3634574380843,88.91061857163551,92.88849713651976,89.92464221824686
1945,45,2,8,1,0.7,log2,92.40610136132524,88.39634941329855,92.93189542418666,89.44256857483602
1946,45,2,8,1,0.9,sqrt,92.74716162775863,88.397798058815,93.23889661833023,89.41112738814626
1947,45,2,8,1,0.9,log2,92.61941209702404,88.90916992611908,93.12708936035365,89.89752422774076
1948,45,2,8,3,0.7,sqrt,90.31600240555464,88.39634941329855,91.14486097234581,89.57513256463639
1949,45,2,8,3,0.7,log2,90.18788839684362,88.39634941329855,91.05156430091984,89.57513256463639
1950,45,2,8,3,0.9,sqrt,90.74244163796402,88.56873822975517,91.49391841732918,89.67845559819197
1951,45,2,8,3,0.9,log2,90.65706267198804,88.22540924235838,91.4291182255453,89.40626834997063
1952,45,2,9,1,0.7,sqrt,92.19269950613234,88.22685788787483,92.74666038032376,89.26786385042658
1953,45,2,9,1,0.7,log2,92.44883640406029,88.22685788787483,92.96786284076984,89.2727851102691
1954,45,2,9,1,0.9,sqrt,92.78998778998779,88.56873822975517,93.2756607889251,89.61456469886701
1955,45,2,9,1,0.9,log2,92.61932097752992,88.397798058815,93.11599044951187,89.41058038585965
1956,45,2,9,3,0.7,sqrt,90.01694822590345,87.3794002607562,90.57112615394442,88.0926150821189
1957,45,2,9,3,0.7,log2,90.18797951633773,88.73822975517889,91.03823340856178,89.85432839685409
1958,45,2,9,3,0.9,sqrt,90.57186594500027,87.2012168622338,91.04724762572486,87.95318087291723
1959,45,2,9,3,0.9,log2,90.57177482550618,88.90772128060263,91.35828000474882,89.98853311757182
1960,45,2,10,1,0.7,sqrt,92.40601024183114,88.05591771693466,92.94259400699417,89.19930116483907
1961,45,2,10,1,0.7,log2,92.44874528456619,88.397798058815,92.97907579306145,89.50910556837682
1962,45,2,10,1,0.9,sqrt,92.78998778998779,88.56873822975517,93.26994776299897,89.57969371527831
1963,45,2,10,1,0.9,log2,92.74734386674686,88.22685788787483,93.238295519464,89.27223810798249
1964,45,2,10,3,0.7,sqrt,90.14515335410857,88.39634941329855,91.00164090057199,89.57513256463639
1965,45,2,10,3,0.7,log2,90.18788839684362,88.73967840069534,91.03769329473195,89.8144490798272
1966,45,2,10,3,0.9,sqrt,90.61450986824123,88.56728958423872,91.39418136675064,89.7113627466681
1967,45,2,10,3,0.9,log2,90.87055564667506,88.73967840069534,91.60891034600279,89.8146857802237
1968,45,2,11,1,0.7,sqrt,92.40591912233704,88.73822975517889,92.94301951854763,89.79067419792563
1969,45,2,11,1,0.7,log2,92.40610136132524,88.56873822975517,92.93143724757066,89.64533575040853
1970,45,2,11,1,0.9,sqrt,92.66205602026497,88.39634941329855,93.16414735212201,89.41086650561793
1971,45,2,11,1,0.9,log2,92.70469994350591,88.73967840069534,93.20137419029615,89.71827269355195
1972,45,2,11,3,0.7,sqrt,90.31591128606054,88.73822975517889,91.13685515223396,89.84784204345273
1973,45,2,11,3,0.7,log2,90.2730851238314,88.39634941329855,91.10773368104506,89.57513256463639
1974,45,2,11,3,0.9,sqrt,90.91292621143367,88.397798058815,91.6440143591818,89.53987661991833
1975,45,2,11,3,0.9,log2,90.614327629253,88.397798058815,91.39374840981182,89.5396275051654
1976,45,2,12,1,0.7,sqrt,92.57658593479489,88.90916992611906,93.09031425427163,89.9597875273443
1977,45,2,12,1,0.7,log2,92.36336631859018,88.39634941329855,92.90624170866502,89.43959909192924
1978,45,2,12,1,0.9,sqrt,92.83263171322872,88.39634941329855,93.31259305358012,89.43959909192927
1979,45,2,12,1,0.9,log2,92.66196490077085,88.56873822975517,93.1588997727795,89.57969371527831
1980,45,2,12,3,0.7,sqrt,90.05995662712081,88.397798058815,90.92409846454042,89.53987661991833
1981,45,2,12,3,0.7,log2,90.52931314125343,88.39634941329855,91.32329000522768,89.57513256463639
1982,45,2,12,3,0.9,sqrt,90.74244163796402,88.56873822975517,91.50063141254888,89.67796978304257
1983,45,2,12,3,0.9,log2,90.91301733092777,88.56873822975517,91.63781386154074,89.64533575040853
1984,45,2,13,1,0.7,sqrt,92.40619248081934,88.397798058815,92.94259226621573,89.47622242098987
1985,45,2,13,1,0.7,log2,92.19260838663823,88.39634941329855,92.74157254276541,89.47037014347077
1986,45,2,13,1,0.9,sqrt,92.83263171322872,88.397798058815,93.31259305358012,89.43697717984523
1987,45,2,13,1,0.9,log2,92.78998778998778,88.73967840069534,93.27536621540598,89.72362738814626
1988,45,2,13,3,0.7,sqrt,90.27317624332551,88.39634941329855,91.10093842984665,89.57513256463639
1989,45,2,13,3,0.7,log2,90.31582016656643,88.22685788787483,91.15102545424773,89.40339732313369
1990,45,2,13,3,0.9,sqrt,90.69970659522897,88.73967840069534,91.46446100811613,89.8144490798272
1991,45,2,13,3,0.9,log2,90.78499444171084,88.397798058815,91.53629248043109,89.50699347253138
1992,45,2,14,1,0.7,sqrt,92.44874528456619,88.56873822975517,92.979944343157,89.61893895642294
1993,45,2,14,1,0.7,log2,92.66196490077085,88.397798058815,93.15906912034404,89.50910556837682
1994,45,2,14,1,0.9,sqrt,92.78989667049368,88.05591771693466,93.27567172441228,89.13444283239194
1995,45,2,14,1,0.9,log2,92.74734386674683,88.73967840069534,93.23828710278015,89.7572812343001
1996,45,2,14,3,0.7,sqrt,90.01713046489166,88.56728958423872,90.8955863849238,89.7113627466681
1997,45,2,14,3,0.7,log2,90.35846408980737,88.39634941329855,91.17953425730559,89.57513256463639
1998,45,2,14,3,0.9,sqrt,90.87046452718096,88.91061857163551,91.60230643580644,89.95302805810084
1999,45,2,14,3,0.9,log2,90.78499444171086,88.56873822975517,91.52382121807466,89.67796978304257
2000,45,3,5,1,0.7,sqrt,91.08359302389152,89.2510502679994,91.78794846992213,90.26549078916823
2001,45,3,5,1,0.7,log2,91.38237384506041,88.56728958423872,92.04764685578202,89.68107751027598
2002,45,3,5,1,0.9,sqrt,91.72352523098792,88.56728958423872,92.35061755019152,89.64795766249254
2003,45,3,5,1,0.9,log2,91.63823738450606,88.90916992611906,92.2718773927112,89.921996124031
2004,45,3,5,3,0.7,sqrt,89.84673701091612,87.71114008402144,90.42926569682835,88.5026261568601
2005,45,3,5,3,0.7,log2,90.01722158438577,88.56728958423872,90.90277253543441,89.7113627466681
2006,45,3,5,3,0.9,sqrt,90.48648697902429,88.73967840069534,91.29270338703999,89.8144490798272
2007,45,3,5,3,0.9,log2,90.69979771472309,88.05736636245112,91.46528759503063,89.26744025694407
2008,45,3,6,1,0.7,sqrt,91.8089041969639,88.90916992611906,92.42333760089153,89.95978752734428
2009,45,3,6,1,0.7,log2,91.85154812020484,89.08011009705923,92.44767309984702,90.12476329960352
2010,45,3,6,1,0.9,sqrt,92.06485885590364,88.56873822975517,92.64256339265445,89.61456469886701
2011,45,3,6,1,0.9,log2,91.85145700071071,88.73822975517889,92.45954661565753,89.78629994036972
2012,45,3,6,3,0.7,sqrt,89.97466878063894,87.71258872953787,90.53449438149951,88.48205897156278
2013,45,3,6,3,0.7,log2,89.93184261840979,88.39634941329855,90.83256341553006,89.57513256463639
2014,45,3,6,3,0.9,sqrt,90.78490332221676,88.73822975517889,91.53766299022239,89.85019083969465
2015,45,3,6,3,0.9,log2,90.57177482550618,88.39634941329855,91.35757933952304,89.57513256463639
2016,45,3,7,1,0.7,sqrt,91.68079018825287,88.73822975517889,92.30204151362432,89.84784204345273
2017,45,3,7,1,0.7,log2,91.72352523098792,87.88352890047804,92.06756064084188,88.6182891535945
2018,45,3,7,1,0.9,sqrt,92.1501467023855,88.56873822975517,92.710443964069,89.61456469886701
