SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
1816,40,3,12,1,0.7,sqrt,92.7043354655295,73.54338693321745,92.75870977459982,73.80039099150781
1817,40,3,12,1,0.7,log2,93.17423869662676,73.03491235694626,93.24974481182977,73.10218708245937
1818,40,3,12,1,0.9,sqrt,94.15504893116834,74.90656236418948,94.18434379433084,74.69852482153286
1819,40,3,12,1,0.9,log2,94.36835966686714,74.05620744603796,94.41218108075266,74.3515270490755
1820,40,3,12,3,0.7,sqrt,87.84165254314509,73.37099811676083,87.87937797103783,73.25265359025549
1821,40,3,12,3,0.7,log2,87.79846190293952,72.5206431986093,87.86302890893487,72.3649310048049
1822,40,3,12,3,0.9,sqrt,88.86501558143347,74.39663914240185,89.01057039760632,74.12484419605163
1823,40,3,12,3,0.9,log2,89.24935760756657,74.39953643343475,89.33977485767898,74.1835850920586
1824,40,3,13,1,0.7,sqrt,93.38718495434915,74.90801100970593,93.50382322347868,75.13812658561176
1825,40,3,13,1,0.7,log2,93.77098026351757,73.54338693321745,93.83121869159797,73.74795451685516
1826,40,3,13,1,0.9,sqrt,95.56320959306032,74.56757931334204,95.63049891469302,74.73012415126858
1827,40,3,13,1,0.9,log2,94.9659213092049,73.88816456613068,95.0381465732142,73.8708127993041
1828,40,3,13,3,0.7,sqrt,88.01149928015599,72.35115167318557,88.21536499475782,72.32093953405429
1829,40,3,13,3,0.7,log2,87.96931095438558,72.69303201506591,88.16756778849395,72.45672437975793
1830,40,3,13,3,0.9,sqrt,89.59041787399997,72.69013472403303,89.78607987818984,72.9015696502441
1831,40,3,13,3,0.9,log2,90.10287390884406,72.00927133130523,90.27532766248882,72.24041197777508
1832,40,3,14,1,0.7,sqrt,93.89918539172271,74.05910473707084,93.96406108013029,74.54802370415126
1833,40,3,14,1,0.7,log2,94.02729940043373,74.0504128639722,94.10015603435602,74.3583295026903
1834,40,3,14,1,0.9,sqrt,95.30698157563829,74.05475880052151,95.36228859571688,74.24720911802251
1835,40,3,14,1,0.9,log2,95.26415541340913,74.3980877879183,95.32054706666162,74.35138830067835
