SIM,PCA_comp,Kernel,C,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
151,23,sigmoid,0.01,57.777328395748285,58.28263240819294,41.573950181906554,42.812059141999015
152,23,sigmoid,0.005,55.9775533676268,56.937340928372315,37.30758613970977,39.96753375505805
153,23,sigmoid,0.001,55.9775533676268,56.937340928372315,37.30758613970977,39.96753375505805
154,23,linear,1.0,65.46734748044135,64.83981739587121,64.79826536412673,63.93627427030517
155,23,linear,0.5,65.08499639792215,64.7501312972165,64.08773986347447,63.53077340151925
156,23,linear,0.1,64.47805260297518,63.220215731426485,62.808618243551976,61.41925412622486
157,23,linear,0.05,64.16339530592386,63.49008201026138,62.15698344950452,61.33720483456781
158,23,linear,0.01,64.63543180697918,64.03021855936653,63.45905661234011,62.440460756411994
159,23,linear,0.005,63.488884114204836,63.40120389447744,61.63915492970865,61.0672584628434
160,23,linear,0.001,55.3505137700484,54.9452591605058,64.78613658703286,64.05962999529457
161,23,poly,1.0,66.20945134667154,64.66044519856179,64.26929051211366,62.3621058480514
162,23,poly,0.5,65.89484460509853,64.65923322425564,63.86451195583896,62.160852986070566
163,23,poly,0.1,61.98301335928515,61.152991556578996,42.56818801321118,40.78417472498505
164,23,poly,0.05,61.24103588175075,60.61366299034461,40.29191350534519,39.33473859348726
165,23,poly,0.01,51.528848219815224,51.34973538560982,67.32348724993162,67.23295721136914
166,23,poly,0.005,51.46138193399983,51.16995919686502,67.32260686169151,67.19169572996411
167,23,poly,0.001,50.87683421594773,50.90009291803014,67.05870284972761,67.07048360875197
168,22,rbf,1.0,69.06424337407262,67.53322829556015,69.05293726862539,67.3786923389829
169,22,rbf,0.5,68.0976226286321,66.81573950632246,67.66296808411771,66.11290532724435
170,22,rbf,0.1,65.28752164406416,64.11909667515047,65.65091285443877,64.23511694609407
171,22,rbf,0.05,65.08471834279142,64.11909667515049,66.05934989446118,64.87266326235412
172,22,rbf,0.01,60.45105597755336,58.8251929059104,57.398676198725894,55.353386751649495
173,22,rbf,0.005,59.03373314290769,57.92833191936331,52.909355828397544,52.11509935251926
174,22,rbf,0.001,59.03373314290769,57.92833191936331,52.909355828397544,52.11509935251926
175,22,sigmoid,1.0,60.634319586456186,59.61863208499979,60.40642515487485,59.40030714729809
176,22,sigmoid,0.5,60.36430277675965,60.51912899446531,58.73973007200466,59.14481701444003
177,22,sigmoid,0.1,64.07358349869187,63.488870035955244,63.174897014483896,62.3848179388643
178,22,sigmoid,0.05,63.084313898964886,62.770573263846806,61.47080248136013,60.59833947243393
179,22,sigmoid,0.01,57.777328395748285,58.28263240819294,41.573950181906554,42.812059141999015
180,22,sigmoid,0.005,55.9775533676268,56.937340928372315,37.30758613970977,39.96753375505805
181,22,sigmoid,0.001,55.9775533676268,56.937340928372315,37.30758613970977,39.96753375505805
182,22,linear,1.0,65.46734748044135,64.83981739587121,64.79826536412673,63.93627427030517
183,22,linear,0.5,65.08499639792215,64.7501312972165,64.08773986347447,63.53077340151925
184,22,linear,0.1,64.47805260297518,63.220215731426485,62.808618243551976,61.41925412622486
185,22,linear,0.05,64.16339530592386,63.49008201026138,62.15698344950452,61.33720483456781
186,22,linear,0.01,64.63543180697918,64.03021855936653,63.45905661234011,62.440460756411994
187,22,linear,0.005,63.488884114204836,63.40120389447744,61.63915492970865,61.0672584628434
188,22,linear,0.001,55.3505137700484,54.9452591605058,64.78613658703286,64.05962999529457
189,22,poly,1.0,66.20945134667154,64.66044519856179,64.26929051211366,62.3621058480514
190,22,poly,0.5,65.89484460509853,64.65923322425564,63.86451195583896,62.160852986070566
191,22,poly,0.1,61.98301335928515,61.152991556578996,42.56818801321118,40.78417472498505
192,22,poly,0.05,61.24103588175075,60.61366299034461,40.29191350534519,39.33473859348726
193,22,poly,0.01,51.528848219815224,51.34973538560982,67.32348724993162,67.23295721136914
194,22,poly,0.005,51.46138193399983,51.16995919686502,67.32260686169151,67.19169572996411
195,22,poly,0.001,50.87683421594773,50.90009291803014,67.05870284972761,67.07048360875197
196,21,rbf,1.0,69.06424337407262,67.53322829556015,69.05293726862539,67.3786923389829
197,21,rbf,0.5,68.0976226286321,66.81573950632246,67.66296808411771,66.11290532724435
198,21,rbf,0.1,65.28752164406416,64.11909667515047,65.65091285443877,64.23511694609407
199,21,rbf,0.05,65.08471834279142,64.11909667515049,66.05934989446118,64.87266326235412
200,21,rbf,0.01,60.45105597755336,58.8251929059104,57.398676198725894,55.353386751649495
201,21,rbf,0.005,59.03373314290769,57.92833191936331,52.909355828397544,52.11509935251926
202,21,rbf,0.001,59.03373314290769,57.92833191936331,52.909355828397544,52.11509935251926
203,21,sigmoid,1.0,60.634319586456186,59.61863208499979,60.40642515487485,59.40030714729809
204,21,sigmoid,0.5,60.36430277675965,60.51912899446531,58.73973007200466,59.14481701444003
205,21,sigmoid,0.1,64.07358349869187,63.488870035955244,63.174897014483896,62.3848179388643
206,21,sigmoid,0.05,63.084313898964886,62.770573263846806,61.47080248136013,60.59833947243393
207,21,sigmoid,0.01,57.777328395748285,58.28263240819294,41.573950181906554,42.812059141999015
208,21,sigmoid,0.005,55.9775533676268,56.937340928372315,37.30758613970977,39.96753375505805
209,21,sigmoid,0.001,55.9775533676268,56.937340928372315,37.30758613970977,39.96753375505805
210,21,linear,1.0,65.46734748044135,64.83981739587121,64.79826536412673,63.93627427030517
211,21,linear,0.5,65.08499639792215,64.7501312972165,64.08773986347447,63.53077340151925
212,21,linear,0.1,64.47805260297518,63.220215731426485,62.808618243551976,61.41925412622486
213,21,linear,0.05,64.16339530592386,63.49008201026138,62.15698344950452,61.33720483456781
214,21,linear,0.01,64.63543180697918,64.03021855936653,63.45905661234011,62.440460756411994
215,21,linear,0.005,63.488884114204836,63.40120389447744,61.63915492970865,61.0672584628434
216,21,linear,0.001,55.3505137700484,54.9452591605058,64.78613658703286,64.05962999529457
217,21,poly,1.0,66.20945134667154,64.66044519856179,64.26929051211366,62.3621058480514
218,21,poly,0.5,65.89484460509853,64.65923322425564,63.86451195583896,62.160852986070566
219,21,poly,0.1,61.98301335928515,61.152991556578996,42.56818801321118,40.78417472498505
220,21,poly,0.05,61.24103588175075,60.61366299034461,40.29191350534519,39.33473859348726
221,21,poly,0.01,51.528848219815224,51.34973538560982,67.32348724993162,67.23295721136914
222,21,poly,0.005,51.46138193399983,51.16995919686502,67.32260686169151,67.19169572996411
223,21,poly,0.001,50.87683421594773,50.90009291803014,67.05870284972761,67.07048360875197
224,20,rbf,1.0,69.06424337407262,67.53322829556015,69.05293726862539,67.3786923389829
225,20,rbf,0.5,68.0976226286321,66.81573950632246,67.66296808411771,66.11290532724435
226,20,rbf,0.1,65.28752164406416,64.11909667515047,65.65091285443877,64.23511694609407
227,20,rbf,0.05,65.08471834279142,64.11909667515049,66.05934989446118,64.87266326235412
228,20,rbf,0.01,60.45105597755336,58.8251929059104,57.398676198725894,55.353386751649495
229,20,rbf,0.005,59.03373314290769,57.92833191936331,52.909355828397544,52.11509935251926
230,20,rbf,0.001,59.03373314290769,57.92833191936331,52.909355828397544,52.11509935251926
231,20,sigmoid,1.0,60.634319586456186,59.61863208499979,60.40642515487485,59.40030714729809
232,20,sigmoid,0.5,60.36430277675965,60.51912899446531,58.73973007200466,59.14481701444003
233,20,sigmoid,0.1,64.07358349869187,63.488870035955244,63.174897014483896,62.3848179388643
234,20,sigmoid,0.05,63.084313898964886,62.770573263846806,61.47080248136013,60.59833947243393
235,20,sigmoid,0.01,57.777328395748285,58.28263240819294,41.573950181906554,42.812059141999015
236,20,sigmoid,0.005,55.9775533676268,56.937340928372315,37.30758613970977,39.96753375505805
237,20,sigmoid,0.001,55.9775533676268,56.937340928372315,37.30758613970977,39.96753375505805
238,20,linear,1.0,65.46734748044135,64.83981739587121,64.79826536412673,63.93627427030517
239,20,linear,0.5,65.08499639792215,64.7501312972165,64.08773986347447,63.53077340151925
240,20,linear,0.1,64.47805260297518,63.220215731426485,62.808618243551976,61.41925412622486
241,20,linear,0.05,64.16339530592386,63.49008201026138,62.15698344950452,61.33720483456781
242,20,linear,0.01,64.63543180697918,64.03021855936653,63.45905661234011,62.440460756411994
243,20,linear,0.005,63.488884114204836,63.40120389447744,61.63915492970865,61.0672584628434
244,20,linear,0.001,55.3505137700484,54.9452591605058,64.78613658703286,64.05962999529457
245,20,poly,1.0,66.20945134667154,64.66044519856179,64.26929051211366,62.3621058480514
246,20,poly,0.5,65.89484460509853,64.65923322425564,63.86451195583896,62.160852986070566
247,20,poly,0.1,61.98301335928515,61.152991556578996,42.56818801321118,40.78417472498505
248,20,poly,0.05,61.24103588175075,60.61366299034461,40.29191350534519,39.33473859348726
249,20,poly,0.01,51.528848219815224,51.34973538560982,67.32348724993162,67.23295721136914
250,20,poly,0.005,51.46138193399983,51.16995919686502,67.32260686169151,67.19169572996411
251,20,poly,0.001,50.87683421594773,50.90009291803014,67.05870284972761,67.07048360875197
252,19,rbf,1.0,69.06424337407262,67.53322829556015,69.05293726862539,67.3786923389829
253,19,rbf,0.5,68.0976226286321,66.81573950632246,67.66296808411771,66.11290532724435
254,19,rbf,0.1,65.28752164406416,64.11909667515047,65.65091285443877,64.23511694609407
255,19,rbf,0.05,65.08471834279142,64.11909667515049,66.05934989446118,64.87266326235412
256,19,rbf,0.01,60.45105597755336,58.8251929059104,57.398676198725894,55.353386751649495
