SIM,PCA_comp,Kernel,C,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
145,23,rbf,0.005,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
146,23,rbf,0.001,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
147,23,sigmoid,1.0,75.57439052175894,75.22496371552975,78.5097530800415,77.97016583752566
148,23,sigmoid,0.5,73.28275233538392,73.29462989840349,76.90494819369411,76.7853456069481
149,23,sigmoid,0.1,71.56482114376853,70.60957910014514,76.16075854879408,75.53047906622264
150,23,sigmoid,0.05,70.99248120300753,70.99419448476053,75.79451406626137,75.76857430431788
151,23,sigmoid,0.01,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
152,23,sigmoid,0.005,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
153,23,sigmoid,0.001,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
154,23,linear,1.0,83.39667350193668,77.46734397677794,85.09941396983048,79.34429932950596
155,23,linear,0.5,82.82433356117565,77.09724238026125,84.59440817138398,79.20357685711001
156,23,linear,0.1,80.82023239917977,77.86647314949201,83.01837364365525,80.35206530190028
157,23,linear,0.05,79.10594668489406,77.11175616835995,81.82455981905142,80.47369452984252
158,23,linear,0.01,75.38118022328548,74.81132075471699,79.26649559636665,78.86349182581107
159,23,linear,0.005,74.80884028252449,74.4267053701016,78.85167920352698,78.60555531787456
160,23,linear,0.001,72.23786739576215,72.50362844702467,76.53251017557588,76.74723458163392
161,23,poly,1.0,65.36295283663705,62.22060957910014,74.28516322905774,72.13819146764646
162,23,poly,0.5,63.45500113921167,61.835994194484755,73.23729432752066,72.10548753083292
163,23,poly,0.1,60.594668489405336,58.39622641509435,71.7434102134792,70.45719552020515
164,23,poly,0.05,61.45682387787651,58.76632801161102,72.22095745034929,70.48376657575963
165,23,poly,0.01,54.292549555707446,51.153846153846146,35.232198448729704,31.20473597787572
166,23,poly,0.005,54.2036910457963,53.02612481857765,49.11923910521237,50.33026473188745
167,23,poly,0.001,51.14467988152198,50.75471698113208,67.17962810332062,67.0064935064935
