SIM,PCA_comp,Kernel,C,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
0,28,rbf,1.0,93.6333375926399,90.98355601233298,91.02577341839323,87.4104348080759
1,28,rbf,0.5,92.52472527472527,90.6978417266187,89.47922082913368,86.99021762551175
2,28,rbf,0.1,90.09283158701763,89.5508735868448,86.41794330791008,85.72350022863944
3,28,rbf,0.05,89.30571173013033,89.2661870503597,85.07057206827191,85.0079249677399
4,28,rbf,0.01,70.74309992333248,70.5344295991778,21.614729447838922,20.764584198125473
5,28,rbf,0.005,66.6666879631996,66.66700924974306,0.0,0.0
6,28,rbf,0.001,66.6666879631996,66.66700924974306,0.0,0.0
7,28,sigmoid,1.0,88.34027600306669,88.551901336074,83.31939007155388,83.63380780075806
8,28,sigmoid,0.5,88.59053156146179,88.40801644398766,83.61079451478408,83.47697434295374
9,28,sigmoid,0.1,89.48479427549195,89.26515930113051,84.67363803667266,84.44668682843334
10,28,sigmoid,0.05,87.4461410682341,86.97636176772868,80.80885819669831,80.29665835702913
11,28,sigmoid,0.01,67.77530028111423,67.66700924974306,7.957797153347808,7.235254101640656
12,28,sigmoid,0.005,66.6666879631996,66.66700924974306,0.0,0.0
13,28,sigmoid,0.001,66.6666879631996,66.66700924974306,0.0,0.0
14,28,linear,1.0,92.09583439816,90.12846865364853,88.54630601069988,85.67763347763349
15,28,linear,0.5,91.41636851520572,89.84275436793423,87.4576267395993,85.19566428403638
16,28,linear,0.1,90.20016611295681,89.12641315519012,85.59349365172311,84.05253010295027
17,28,linear,0.05,89.94971888576538,89.12641315519012,85.23195408542088,83.98584175938414
18,28,linear,0.01,90.20010222335803,89.41212744090441,85.6495951508338,84.39131466540104
19,28,linear,0.005,90.23594428826988,89.6978417266187,85.69554803741312,84.81052828386278
20,28,linear,0.001,83.22616917965755,82.40287769784173,70.30152005924076,68.69422575792359
21,28,poly,1.0,86.65914899054434,85.1212744090442,76.03686254767044,73.77377642437884
22,28,poly,0.5,85.40761564017376,83.26207605344295,73.0834469247267,69.53649974156303
23,28,poly,0.1,77.96850242780475,75.53134635149024,52.305864418854654,46.33852066987444
24,28,poly,0.05,74.53526705852288,73.53031860226105,38.82859046877438,37.54590237348857
25,28,poly,0.01,69.81388959877333,68.81192189105857,17.397494225125836,15.957858271953723
26,28,poly,0.005,69.34896498849987,68.5262076053443,14.883032323332838,13.910872692892672
27,28,poly,0.001,68.49073600817788,68.09763617677287,10.370043782661623,10.388235294117647
28,27,rbf,1.0,93.6333375926399,90.98355601233298,91.02577341839323,87.4104348080759
29,27,rbf,0.5,92.52472527472527,90.6978417266187,89.47922082913368,86.99021762551175
30,27,rbf,0.1,90.09283158701763,89.5508735868448,86.41794330791008,85.72350022863944
31,27,rbf,0.05,89.30571173013033,89.2661870503597,85.07057206827191,85.0079249677399
32,27,rbf,0.01,70.74309992333248,70.5344295991778,21.614729447838922,20.764584198125473
33,27,rbf,0.005,66.6666879631996,66.66700924974306,0.0,0.0
34,27,rbf,0.001,66.6666879631996,66.66700924974306,0.0,0.0
35,27,sigmoid,1.0,88.34027600306669,88.551901336074,83.31939007155388,83.63380780075806
36,27,sigmoid,0.5,88.59053156146179,88.40801644398766,83.61079451478408,83.47697434295374
37,27,sigmoid,0.1,89.48479427549195,89.26515930113051,84.67363803667266,84.44668682843334
38,27,sigmoid,0.05,87.4461410682341,86.97636176772868,80.80885819669831,80.29665835702913
39,27,sigmoid,0.01,67.77530028111423,67.66700924974306,7.957797153347808,7.235254101640656
40,27,sigmoid,0.005,66.6666879631996,66.66700924974306,0.0,0.0
41,27,sigmoid,0.001,66.6666879631996,66.66700924974306,0.0,0.0
42,27,linear,1.0,92.09583439816,90.12846865364853,88.54630601069988,85.67763347763349
43,27,linear,0.5,91.41636851520572,89.84275436793423,87.4576267395993,85.19566428403638
44,27,linear,0.1,90.20016611295681,89.12641315519012,85.59349365172311,84.05253010295027
45,27,linear,0.05,89.94971888576538,89.12641315519012,85.23195408542088,83.98584175938414
46,27,linear,0.01,90.20010222335803,89.41212744090441,85.6495951508338,84.39131466540104
47,27,linear,0.005,90.23594428826988,89.6978417266187,85.69554803741312,84.81052828386278
48,27,linear,0.001,83.22616917965755,82.40287769784173,70.30152005924076,68.69422575792359
49,27,poly,1.0,86.65914899054434,85.1212744090442,76.03686254767044,73.77377642437884
50,27,poly,0.5,85.40761564017376,83.26207605344295,73.0834469247267,69.53649974156303
51,27,poly,0.1,77.96850242780475,75.53134635149024,52.305864418854654,46.33852066987444
52,27,poly,0.05,74.53526705852288,73.53031860226105,38.82859046877438,37.54590237348857
53,27,poly,0.01,69.81388959877333,68.81192189105857,17.397494225125836,15.957858271953723
54,27,poly,0.005,69.34896498849987,68.5262076053443,14.883032323332838,13.910872692892672
55,27,poly,0.001,68.49073600817788,68.09763617677287,10.370043782661623,10.388235294117647
56,26,rbf,1.0,93.6333375926399,90.98355601233298,91.02577341839323,87.4104348080759
57,26,rbf,0.5,92.52472527472527,90.6978417266187,89.47922082913368,86.99021762551175
58,26,rbf,0.1,90.09283158701763,89.5508735868448,86.41794330791008,85.72350022863944
59,26,rbf,0.05,89.30571173013033,89.2661870503597,85.07057206827191,85.0079249677399
60,26,rbf,0.01,70.74309992333248,70.5344295991778,21.614729447838922,20.764584198125473
61,26,rbf,0.005,66.6666879631996,66.66700924974306,0.0,0.0
62,26,rbf,0.001,66.6666879631996,66.66700924974306,0.0,0.0
63,26,sigmoid,1.0,88.34027600306669,88.551901336074,83.31939007155388,83.63380780075806
64,26,sigmoid,0.5,88.59053156146179,88.40801644398766,83.61079451478408,83.47697434295374
65,26,sigmoid,0.1,89.48479427549195,89.26515930113051,84.67363803667266,84.44668682843334
66,26,sigmoid,0.05,87.4461410682341,86.97636176772868,80.80885819669831,80.29665835702913
67,26,sigmoid,0.01,67.77530028111423,67.66700924974306,7.957797153347808,7.235254101640656
68,26,sigmoid,0.005,66.6666879631996,66.66700924974306,0.0,0.0
69,26,sigmoid,0.001,66.6666879631996,66.66700924974306,0.0,0.0
70,26,linear,1.0,92.09583439816,90.12846865364853,88.54630601069988,85.67763347763349
71,26,linear,0.5,91.41636851520572,89.84275436793423,87.4576267395993,85.19566428403638
72,26,linear,0.1,90.20016611295681,89.12641315519012,85.59349365172311,84.05253010295027
73,26,linear,0.05,89.94971888576538,89.12641315519012,85.23195408542088,83.98584175938414
74,26,linear,0.01,90.20010222335803,89.41212744090441,85.6495951508338,84.39131466540104
75,26,linear,0.005,90.23594428826988,89.6978417266187,85.69554803741312,84.81052828386278
76,26,linear,0.001,83.22616917965755,82.40287769784173,70.30152005924076,68.69422575792359
77,26,poly,1.0,86.65914899054434,85.1212744090442,76.03686254767044,73.77377642437884
78,26,poly,0.5,85.40761564017376,83.26207605344295,73.0834469247267,69.53649974156303
79,26,poly,0.1,77.96850242780475,75.53134635149024,52.305864418854654,46.33852066987444
80,26,poly,0.05,74.53526705852288,73.53031860226105,38.82859046877438,37.54590237348857
81,26,poly,0.01,69.81388959877333,68.81192189105857,17.397494225125836,15.957858271953723
82,26,poly,0.005,69.34896498849987,68.5262076053443,14.883032323332838,13.910872692892672
83,26,poly,0.001,68.49073600817788,68.09763617677287,10.370043782661623,10.388235294117647
84,25,rbf,1.0,93.6333375926399,90.98355601233298,91.02577341839323,87.4104348080759
85,25,rbf,0.5,92.52472527472527,90.6978417266187,89.47922082913368,86.99021762551175
86,25,rbf,0.1,90.09283158701763,89.5508735868448,86.41794330791008,85.72350022863944
87,25,rbf,0.05,89.30571173013033,89.2661870503597,85.07057206827191,85.0079249677399
88,25,rbf,0.01,70.74309992333248,70.5344295991778,21.614729447838922,20.764584198125473
89,25,rbf,0.005,66.6666879631996,66.66700924974306,0.0,0.0
90,25,rbf,0.001,66.6666879631996,66.66700924974306,0.0,0.0
91,25,sigmoid,1.0,88.34027600306669,88.551901336074,83.31939007155388,83.63380780075806
92,25,sigmoid,0.5,88.59053156146179,88.40801644398766,83.61079451478408,83.47697434295374
93,25,sigmoid,0.1,89.48479427549195,89.26515930113051,84.67363803667266,84.44668682843334
94,25,sigmoid,0.05,87.4461410682341,86.97636176772868,80.80885819669831,80.29665835702913
95,25,sigmoid,0.01,67.77530028111423,67.66700924974306,7.957797153347808,7.235254101640656
96,25,sigmoid,0.005,66.6666879631996,66.66700924974306,0.0,0.0
97,25,sigmoid,0.001,66.6666879631996,66.66700924974306,0.0,0.0
98,25,linear,1.0,92.09583439816,90.12846865364853,88.54630601069988,85.67763347763349
99,25,linear,0.5,91.41636851520572,89.84275436793423,87.4576267395993,85.19566428403638
100,25,linear,0.1,90.20016611295681,89.12641315519012,85.59349365172311,84.05253010295027
101,25,linear,0.05,89.94971888576538,89.12641315519012,85.23195408542088,83.98584175938414
102,25,linear,0.01,90.20010222335803,89.41212744090441,85.6495951508338,84.39131466540104
103,25,linear,0.005,90.23594428826988,89.6978417266187,85.69554803741312,84.81052828386278
104,25,linear,0.001,83.22616917965755,82.40287769784173,70.30152005924076,68.69422575792359
105,25,poly,1.0,86.65914899054434,85.1212744090442,76.03686254767044,73.77377642437884
106,25,poly,0.5,85.40761564017376,83.26207605344295,73.0834469247267,69.53649974156303
107,25,poly,0.1,77.96850242780475,75.53134635149024,52.305864418854654,46.33852066987444
108,25,poly,0.05,74.53526705852288,73.53031860226105,38.82859046877438,37.54590237348857
109,25,poly,0.01,69.81388959877333,68.81192189105857,17.397494225125836,15.957858271953723
110,25,poly,0.005,69.34896498849987,68.5262076053443,14.883032323332838,13.910872692892672
111,25,poly,0.001,68.49073600817788,68.09763617677287,10.370043782661623,10.388235294117647
112,24,rbf,1.0,93.6333375926399,90.98355601233298,91.02577341839323,87.4104348080759
113,24,rbf,0.5,92.52472527472527,90.6978417266187,89.47922082913368,86.99021762551175
114,24,rbf,0.1,90.09283158701763,89.5508735868448,86.41794330791008,85.72350022863944
115,24,rbf,0.05,89.30571173013033,89.2661870503597,85.07057206827191,85.0079249677399
116,24,rbf,0.01,70.74309992333248,70.5344295991778,21.614729447838922,20.764584198125473
117,24,rbf,0.005,66.6666879631996,66.66700924974306,0.0,0.0
118,24,rbf,0.001,66.6666879631996,66.66700924974306,0.0,0.0
119,24,sigmoid,1.0,88.34027600306669,88.551901336074,83.31939007155388,83.63380780075806
120,24,sigmoid,0.5,88.59053156146179,88.40801644398766,83.61079451478408,83.47697434295374
121,24,sigmoid,0.1,89.48479427549195,89.26515930113051,84.67363803667266,84.44668682843334
122,24,sigmoid,0.05,87.4461410682341,86.97636176772868,80.80885819669831,80.29665835702913
123,24,sigmoid,0.01,67.77530028111423,67.66700924974306,7.957797153347808,7.235254101640656
124,24,sigmoid,0.005,66.6666879631996,66.66700924974306,0.0,0.0
125,24,sigmoid,0.001,66.6666879631996,66.66700924974306,0.0,0.0
126,24,linear,1.0,92.09583439816,90.12846865364853,88.54630601069988,85.67763347763349
127,24,linear,0.5,91.41636851520572,89.84275436793423,87.4576267395993,85.19566428403638
128,24,linear,0.1,90.20016611295681,89.12641315519012,85.59349365172311,84.05253010295027
129,24,linear,0.05,89.94971888576538,89.12641315519012,85.23195408542088,83.98584175938414
130,24,linear,0.01,90.20010222335803,89.41212744090441,85.6495951508338,84.39131466540104
131,24,linear,0.005,90.23594428826988,89.6978417266187,85.69554803741312,84.81052828386278
132,24,linear,0.001,83.22616917965755,82.40287769784173,70.30152005924076,68.69422575792359
133,24,poly,1.0,86.65914899054434,85.1212744090442,76.03686254767044,73.77377642437884
134,24,poly,0.5,85.40761564017376,83.26207605344295,73.0834469247267,69.53649974156303
135,24,poly,0.1,77.96850242780475,75.53134635149024,52.305864418854654,46.33852066987444
136,24,poly,0.05,74.53526705852288,73.53031860226105,38.82859046877438,37.54590237348857
137,24,poly,0.01,69.81388959877333,68.81192189105857,17.397494225125836,15.957858271953723
138,24,poly,0.005,69.34896498849987,68.5262076053443,14.883032323332838,13.910872692892672
139,24,poly,0.001,68.49073600817788,68.09763617677287,10.370043782661623,10.388235294117647
140,23,rbf,1.0,93.6333375926399,90.98355601233298,91.02577341839323,87.4104348080759
141,23,rbf,0.5,92.52472527472527,90.6978417266187,89.47922082913368,86.99021762551175
142,23,rbf,0.1,90.09283158701763,89.5508735868448,86.41794330791008,85.72350022863944
143,23,rbf,0.05,89.30571173013033,89.2661870503597,85.07057206827191,85.0079249677399
144,23,rbf,0.01,70.74309992333248,70.5344295991778,21.614729447838922,20.764584198125473
145,23,rbf,0.005,66.6666879631996,66.66700924974306,0.0,0.0
146,23,rbf,0.001,66.6666879631996,66.66700924974306,0.0,0.0
147,23,sigmoid,1.0,88.34027600306669,88.551901336074,83.31939007155388,83.63380780075806
148,23,sigmoid,0.5,88.59053156146179,88.40801644398766,83.61079451478408,83.47697434295374
149,23,sigmoid,0.1,89.48479427549195,89.26515930113051,84.67363803667266,84.44668682843334
150,23,sigmoid,0.05,87.4461410682341,86.97636176772868,80.80885819669831,80.29665835702913
151,23,sigmoid,0.01,67.77530028111423,67.66700924974306,7.957797153347808,7.235254101640656
152,23,sigmoid,0.005,66.6666879631996,66.66700924974306,0.0,0.0
153,23,sigmoid,0.001,66.6666879631996,66.66700924974306,0.0,0.0
154,23,linear,1.0,92.09583439816,90.12846865364853,88.54630601069988,85.67763347763349
155,23,linear,0.5,91.41636851520572,89.84275436793423,87.4576267395993,85.19566428403638
156,23,linear,0.1,90.20016611295681,89.12641315519012,85.59349365172311,84.05253010295027
157,23,linear,0.05,89.94971888576538,89.12641315519012,85.23195408542088,83.98584175938414
158,23,linear,0.01,90.20010222335803,89.41212744090441,85.6495951508338,84.39131466540104
159,23,linear,0.005,90.23594428826988,89.6978417266187,85.69554803741312,84.81052828386278
160,23,linear,0.001,83.22616917965755,82.40287769784173,70.30152005924076,68.69422575792359
161,23,poly,1.0,86.65914899054434,85.1212744090442,76.03686254767044,73.77377642437884
162,23,poly,0.5,85.40761564017376,83.26207605344295,73.0834469247267,69.53649974156303
163,23,poly,0.1,77.96850242780475,75.53134635149024,52.305864418854654,46.33852066987444
164,23,poly,0.05,74.53526705852288,73.53031860226105,38.82859046877438,37.54590237348857
165,23,poly,0.01,69.81388959877333,68.81192189105857,17.397494225125836,15.957858271953723
166,23,poly,0.005,69.34896498849987,68.5262076053443,14.883032323332838,13.910872692892672
167,23,poly,0.001,68.49073600817788,68.09763617677287,10.370043782661623,10.388235294117647
168,22,rbf,1.0,93.6333375926399,90.98355601233298,91.02577341839323,87.4104348080759
169,22,rbf,0.5,92.52472527472527,90.6978417266187,89.47922082913368,86.99021762551175
170,22,rbf,0.1,90.09283158701763,89.5508735868448,86.41794330791008,85.72350022863944
171,22,rbf,0.05,89.30571173013033,89.2661870503597,85.07057206827191,85.0079249677399
172,22,rbf,0.01,70.74309992333248,70.5344295991778,21.614729447838922,20.764584198125473
173,22,rbf,0.005,66.6666879631996,66.66700924974306,0.0,0.0
174,22,rbf,0.001,66.6666879631996,66.66700924974306,0.0,0.0
175,22,sigmoid,1.0,88.34027600306669,88.551901336074,83.31939007155388,83.63380780075806
176,22,sigmoid,0.5,88.59053156146179,88.40801644398766,83.61079451478408,83.47697434295374
177,22,sigmoid,0.1,89.48479427549195,89.26515930113051,84.67363803667266,84.44668682843334
178,22,sigmoid,0.05,87.4461410682341,86.97636176772868,80.80885819669831,80.29665835702913
179,22,sigmoid,0.01,67.77530028111423,67.66700924974306,7.957797153347808,7.235254101640656
180,22,sigmoid,0.005,66.6666879631996,66.66700924974306,0.0,0.0
181,22,sigmoid,0.001,66.6666879631996,66.66700924974306,0.0,0.0
182,22,linear,1.0,92.13161257347305,90.12846865364853,88.59236242981329,85.67763347763349
183,22,linear,0.5,91.41636851520572,89.84275436793423,87.4576267395993,85.19566428403638
184,22,linear,0.1,90.20016611295681,89.12641315519012,85.59349365172311,84.05253010295027
185,22,linear,0.05,89.94971888576538,89.12641315519012,85.23195408542088,83.98584175938414
186,22,linear,0.01,90.20010222335803,89.41212744090441,85.6495951508338,84.39131466540104
187,22,linear,0.005,90.23594428826988,89.6978417266187,85.69554803741312,84.81052828386278
188,22,linear,0.001,83.22616917965755,82.40287769784173,70.30152005924076,68.69422575792359
189,22,poly,1.0,86.65914899054434,85.1212744090442,76.03686254767044,73.77377642437884
190,22,poly,0.5,85.40761564017376,83.26207605344295,73.0834469247267,69.53649974156303
191,22,poly,0.1,77.96850242780475,75.53134635149024,52.305864418854654,46.33852066987444
192,22,poly,0.05,74.53526705852288,73.53031860226105,38.82859046877438,37.54590237348857
193,22,poly,0.01,69.81388959877333,68.81192189105857,17.397494225125836,15.957858271953723
194,22,poly,0.005,69.34896498849987,68.5262076053443,14.883032323332838,13.910872692892672
195,22,poly,0.001,68.49073600817788,68.09763617677287,10.370043782661623,10.388235294117647
196,21,rbf,1.0,93.6333375926399,90.98355601233298,91.02577341839323,87.4104348080759
197,21,rbf,0.5,92.52472527472527,90.6978417266187,89.47922082913368,86.99021762551175
198,21,rbf,0.1,89.94971888576539,89.5508735868448,86.24820894462732,85.72350022863944
199,21,rbf,0.05,89.30571173013033,89.2661870503597,85.07057206827191,85.0079249677399
200,21,rbf,0.01,70.74309992333248,70.5344295991778,21.614729447838922,20.764584198125473
201,21,rbf,0.005,66.6666879631996,66.66700924974306,0.0,0.0
202,21,rbf,0.001,66.6666879631996,66.66700924974306,0.0,0.0
203,21,sigmoid,1.0,88.34027600306669,88.551901336074,83.31939007155388,83.63380780075806
204,21,sigmoid,0.5,88.59053156146179,88.40801644398766,83.61079451478408,83.47697434295374
205,21,sigmoid,0.1,89.48479427549195,89.26515930113051,84.67363803667266,84.44668682843334
206,21,sigmoid,0.05,87.4461410682341,86.97636176772868,80.80885819669831,80.29665835702913
207,21,sigmoid,0.01,67.77530028111423,67.66700924974306,7.957797153347808,7.235254101640656
208,21,sigmoid,0.005,66.6666879631996,66.66700924974306,0.0,0.0
209,21,sigmoid,0.001,66.6666879631996,66.66700924974306,0.0,0.0
210,21,linear,1.0,92.13161257347305,90.12846865364853,88.59236242981329,85.67763347763349
211,21,linear,0.5,91.41636851520572,89.84275436793423,87.47117423817356,85.19566428403638
212,21,linear,0.1,90.20016611295681,89.12641315519012,85.59349365172311,84.05253010295027
213,21,linear,0.05,89.94971888576538,89.12641315519012,85.23195408542088,83.98584175938414
214,21,linear,0.01,90.20010222335803,89.41212744090441,85.6495951508338,84.39131466540104
215,21,linear,0.005,90.23594428826988,89.6978417266187,85.69554803741312,84.81052828386278
216,21,linear,0.001,83.22616917965755,82.40287769784173,70.30152005924076,68.69422575792359
217,21,poly,1.0,86.65914899054434,85.1212744090442,76.03686254767044,73.77377642437884
218,21,poly,0.5,85.40761564017376,83.26207605344295,73.0834469247267,69.53649974156303
219,21,poly,0.1,77.96850242780475,75.53134635149024,52.305864418854654,46.33852066987444
220,21,poly,0.05,74.53526705852288,73.53031860226105,38.82859046877438,37.54590237348857
221,21,poly,0.01,69.81388959877333,68.81192189105857,17.397494225125836,15.957858271953723
222,21,poly,0.005,69.34896498849987,68.5262076053443,14.883032323332838,13.910872692892672
223,21,poly,0.001,68.49073600817788,68.09763617677287,10.370043782661623,10.388235294117647
224,20,rbf,1.0,93.6333375926399,90.98355601233298,91.02577341839323,87.4104348080759
225,20,rbf,0.5,92.56050345003833,90.6978417266187,89.5241698739665,86.99021762551175
226,20,rbf,0.1,90.09283158701763,89.5508735868448,86.41794330791008,85.72350022863944
227,20,rbf,0.05,89.30571173013033,89.2661870503597,85.07057206827191,85.0079249677399
228,20,rbf,0.01,70.74309992333248,70.5344295991778,21.614729447838922,20.764584198125473
229,20,rbf,0.005,66.6666879631996,66.66700924974306,0.0,0.0
230,20,rbf,0.001,66.6666879631996,66.66700924974306,0.0,0.0
231,20,sigmoid,1.0,88.34027600306669,88.551901336074,83.31939007155388,83.63380780075806
232,20,sigmoid,0.5,88.59053156146179,88.40801644398766,83.61079451478408,83.47697434295374
233,20,sigmoid,0.1,89.48479427549195,89.26515930113051,84.67363803667266,84.44668682843334
234,20,sigmoid,0.05,87.48191924354715,86.97636176772868,80.87583470797321,80.29665835702913
235,20,sigmoid,0.01,67.77530028111423,67.66700924974306,7.957797153347808,7.235254101640656
236,20,sigmoid,0.005,66.6666879631996,66.66700924974306,0.0,0.0
237,20,sigmoid,0.001,66.6666879631996,66.66700924974306,0.0,0.0
238,20,linear,1.0,92.06005622284692,90.12846865364853,88.49903443273615,85.67763347763349
239,20,linear,0.5,91.41636851520572,89.84275436793423,87.4826271177547,85.19566428403638
240,20,linear,0.1,90.20016611295681,89.12641315519012,85.59349365172311,84.05253010295027
