SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
808,20,3,6,1,0.7,sqrt,96.12014171095134,93.9899067396382,96.24613916970691,94.25424983175196
809,20,3,6,1,0.7,log2,95.90138712565363,93.81463863740987,96.04865905946924,94.12028803308465
810,20,3,6,1,0.9,sqrt,96.42644491369539,94.16517484186657,96.53754978928856,94.43706779450444
811,20,3,6,1,0.9,log2,96.03259309350499,93.87362965236218,96.16866056366048,94.16364067257861
812,20,3,6,3,0.7,sqrt,95.20122147014479,93.46478441000461,95.38960531458504,93.78021174734356
813,20,3,6,3,0.7,log2,95.50754593803761,93.75650009377183,95.67564813328087,94.05423898255583
814,20,3,6,3,0.9,sqrt,95.74086715023616,93.87345915809932,95.89386027580025,94.13864086575406
815,20,3,6,3,0.9,log2,95.58049603085999,94.22348387976746,95.73907927142776,94.45783126155789
816,20,3,7,1,0.7,sqrt,96.87858450663794,94.39841099347007,96.966622874746,94.62653280507482
817,20,3,7,1,0.7,log2,96.84947251798499,93.93193869026307,96.9394437280332,94.18159487797197
818,20,3,7,1,0.9,sqrt,97.03910448205541,94.10669530970284,97.11561553383413,94.3389623522768
819,20,3,7,1,0.9,log2,97.31618937040274,94.04855676606483,97.38087876420612,94.27775675078695
820,20,3,7,3,0.7,sqrt,95.82843703283126,93.99024772816395,95.97164693251064,94.27314729038973
821,20,3,7,3,0.7,log2,95.87211564838502,93.58157298006921,96.01571629404175,93.86946865000276
822,20,3,7,3,0.9,sqrt,96.06185393819922,94.22297239697883,96.18219471407868,94.44858237842206
823,20,3,7,3,0.9,log2,96.13472960300093,94.34027244983206,96.26323079339227,94.60024784478293
824,20,3,8,1,0.7,sqrt,97.5058957624938,94.16534533612945,97.55834084228893,94.39054894790154
825,20,3,8,1,0.7,log2,97.40372735527473,94.16534533612942,97.46380037299438,94.38494153131928
826,20,3,8,1,0.9,sqrt,97.92879577589085,94.22348387976746,97.96643265742074,94.44785950407285
827,20,3,8,1,0.9,log2,97.97255945203965,94.10669530970284,98.00823141423999,94.3471727204494
828,20,3,8,3,0.7,sqrt,96.35348418829864,94.10669530970284,96.45807853313761,94.34458048628252
829,20,3,8,3,0.7,log2,96.30979494017049,93.81463863740987,96.41256899798485,94.0360338670198
830,20,3,8,3,0.9,sqrt,96.5722600387451,93.99007723390108,96.66933605388444,94.2229607357001
831,20,3,8,3,0.9,log2,96.718192122113,94.04804528327621,96.80389348192776,94.30090878022584
832,20,3,9,1,0.7,sqrt,97.8558244179197,94.0487272603277,97.89498046658878,94.25487240210701
833,20,3,9,1,0.7,log2,98.17678994073404,93.99007723390108,98.2036753154839,94.1884879089543
834,20,3,9,1,0.9,sqrt,98.36650696539948,94.16449286481509,98.3885748779885,94.38027997599178
835,20,3,9,1,0.9,log2,98.45390672680449,94.51571104632329,98.47458365271781,94.69654949562651
836,20,3,9,3,0.7,sqrt,96.76195579826178,94.16500434760371,96.84336999187705,94.38247809945504
837,20,3,9,3,0.7,log2,96.39729039474496,93.81515012019845,96.4979871364499,94.04806873588419
838,20,3,9,3,0.9,sqrt,96.92233755021233,94.33959047278059,96.99473250421751,94.55320640254821
839,20,3,9,3,0.9,log2,97.22871518097706,94.2231428912417,97.28902652829558,94.43177671781766
840,20,3,10,1,0.7,sqrt,98.29346117940767,94.04855676606483,98.31766283040918,94.26439147756383
841,20,3,10,1,0.7,log2,98.36636874193253,94.04855676606483,98.38860912163906,94.24363327578345
842,20,3,10,1,0.9,sqrt,98.70184772877579,94.04855676606483,98.7152985556819,94.23275137914968
843,20,3,10,1,0.9,log2,98.74561140492459,94.10703629822855,98.75793407569941,94.31546294905836
844,20,3,10,3,0.7,sqrt,96.70358296491463,93.69836155013382,96.78171123105521,93.92207375305966
845,20,3,10,3,0.7,log2,96.89325745928257,93.98973624537534,96.96364820688999,94.2354982086409
846,20,3,10,3,0.9,sqrt,97.31627443099778,94.10669530970284,97.370601694263,94.31245381469914
847,20,3,10,3,0.9,log2,97.44746976627475,94.16500434760368,97.49948625516225,94.37873106750713
848,20,3,11,1,0.7,sqrt,98.39554452603174,94.04906824885343,98.4134872274153,94.24424173742581
849,20,3,11,1,0.7,log2,98.36643253737883,94.16517484186657,98.39119049452182,94.34202437226465
850,20,3,11,1,0.9,sqrt,98.8768918007966,94.51571104632329,98.88616424851669,94.6943362006406
851,20,3,11,1,0.9,log2,98.94984189361897,94.5151995635347,98.95854946347748,94.6694802911812
852,20,3,11,3,0.7,sqrt,96.65982992134022,93.75632959950899,96.74439920484907,93.99565228265627
853,20,3,11,3,0.7,log2,96.8640604100346,94.39807000494433,96.9379591196924,94.61068255050004
854,20,3,11,3,0.9,sqrt,97.46205765832434,93.98973624537534,97.51144277587176,94.17836495589304
855,20,3,11,3,0.9,log2,97.24324991015474,93.81480913167272,97.30350539784813,94.04979428330128
856,20,3,12,1,0.7,sqrt,98.4830399806062,94.04838627180196,98.4995885699729,94.24928874891764
857,20,3,12,1,0.7,log2,98.46846272113098,93.9899067396382,98.48780660174064,94.20717161830565
858,20,3,12,1,0.9,sqrt,99.12488596563976,93.99041822242683,99.13091307140874,94.15188066024488
859,20,3,12,1,0.9,log2,98.99354177432149,94.34027244983206,99.00228590675965,94.4877270333649
860,20,3,12,3,0.7,sqrt,96.65985118648898,93.93159770173733,96.74397639683356,94.1814660207626
861,20,3,12,3,0.7,log2,96.86394345171642,93.9899067396382,96.93758937144284,94.23323800278179
862,20,3,12,3,0.9,sqrt,97.57876079472115,93.87311816957359,97.6237937526291,94.09606060885271
863,20,3,12,3,0.9,log2,97.28700295372916,94.51485857500896,97.34198734839644,94.70420822583009
864,20,3,13,1,0.7,sqrt,98.57065239349882,94.3987519819958,98.58755074427225,94.57186866341794
865,20,3,13,1,0.7,log2,98.59978564730051,94.22348387976743,98.61293970587091,94.38711760306549
866,20,3,13,1,0.9,sqrt,99.13947385768938,94.04906824885343,99.143756292465,94.19500525879359
867,20,3,13,1,0.9,log2,99.0810584940447,94.28230440045692,99.08855961469973,94.46384965612535
868,20,3,13,3,0.7,sqrt,96.83489525850979,94.39824049920719,96.90930710232436,94.61531146585381
869,20,3,13,3,0.7,log2,96.95151333431153,93.87345915809932,97.01931178530971,94.094801758319
870,20,3,13,3,0.9,sqrt,97.60798974169222,94.33959047278059,97.64914764390433,94.5321071265889
871,20,3,13,3,0.9,log2,97.28705611660106,94.28145192914258,97.34173716444798,94.47386939755008
872,20,3,14,1,0.7,sqrt,98.71646751854853,94.22399536255605,98.72836362249254,94.40718396471267
873,20,3,14,1,0.7,log2,98.862303908747,94.45723151415955,98.871239967979,94.6146863256993
874,20,3,14,1,0.9,sqrt,99.13943132739185,94.34044294409493,99.14579785722555,94.49932471470596
875,20,3,14,1,0.9,log2,99.25613446378864,94.22382486829318,99.25953019277361,94.38058196987903
876,20,3,14,3,0.7,sqrt,96.95155586460903,93.87328866383646,97.02624981657907,94.08948584204569
877,20,3,14,3,0.7,log2,96.86401787973709,94.28179291766831,96.94106692150606,94.52564145689279
878,20,3,14,3,0.9,sqrt,97.31616810525398,93.87328866383646,97.36981434425832,94.0967017316628
879,20,3,14,3,0.9,log2,97.49121217727478,94.28213390619405,97.53901221917764,94.51217213121129
880,20,5,5,1,0.7,sqrt,94.53038045477648,93.58191396859496,94.78427745921563,93.90248421937372
881,20,5,5,1,0.7,log2,95.11374728071911,93.69887303292245,95.31951061885424,94.01036938597859
882,20,5,5,1,0.9,sqrt,94.9096337503429,93.46529589279321,95.12515671862525,93.79282582480472
883,20,5,5,1,0.9,log2,94.88034100792552,93.34867781699145,95.0943643777365,93.70527905267048
884,20,5,5,3,0.7,sqrt,94.253263668706,93.17323922050022,94.51421311867311,93.5179743409196
885,20,5,5,3,0.7,log2,94.51575003242935,93.46529589279321,94.77060610347158,93.80678802555016
886,20,5,5,3,0.9,sqrt,94.71991672567745,93.3485073227286,94.9500990049615,93.69015870469465
887,20,5,5,3,0.9,log2,94.54491518395416,93.40681636062946,94.77612019424078,93.71664056851967
888,20,5,6,1,0.7,sqrt,95.93050974688093,93.98973624537534,96.07586152416786,94.27412501285482
889,20,5,6,1,0.7,log2,95.84299302715772,93.99041822242683,95.99750020198235,94.2943634062028
890,20,5,6,1,0.9,sqrt,95.98889321280247,94.22348387976743,96.13509148926734,94.4880734960346
891,20,5,6,1,0.9,log2,95.98885068250496,94.10703629822855,96.12693361876822,94.36833569285452
892,20,5,6,3,0.7,sqrt,95.18665484324396,93.81497962593558,95.37388763881032,94.10733603857648
893,20,5,6,3,0.7,log2,95.157457793996,93.52343443643122,95.35710596877009,93.83322143262835
894,20,5,6,3,0.9,sqrt,95.62423844186002,93.93108621894874,95.77916260490088,94.19729523090083
895,20,5,6,3,0.9,log2,95.52216572781035,94.22331338550457,95.69223242243348,94.47687225962355
896,20,5,7,1,0.7,sqrt,96.73281191188572,94.57367909569842,96.8267620013635,94.78512112724803
897,20,5,7,1,0.7,log2,96.79114221493536,94.04838627180196,96.87698785320408,94.2738147500954
898,20,5,7,1,0.9,sqrt,97.09737098965874,94.33976096704345,97.168247221601,94.55464524864831
899,20,5,7,1,0.9,log2,97.00997122825372,93.9899067396382,97.08921556445237,94.22637639657309
900,20,5,7,3,0.7,sqrt,95.8721794438313,93.99007723390108,96.0105701722545,94.24407298422726
901,20,5,7,3,0.7,log2,95.81378534533538,94.16517484186656,95.96188329032512,94.4267345173847
902,20,5,7,3,0.9,sqrt,96.44105407089376,93.93176819600019,96.54611014528507,94.20832472997279
903,20,5,7,3,0.9,log2,96.23682358219938,93.99007723390108,96.35732296035391,94.2508544915049
904,20,5,8,1,0.7,sqrt,97.38916072837387,94.22331338550458,97.44935266213848,94.44637994181511
905,20,5,8,1,0.7,log2,97.4183152473243,94.16517484186657,97.47189683415421,94.39323078170585
906,20,5,8,1,0.9,sqrt,97.72457591977086,94.10720679249141,97.76964521301184,94.34414110623806
907,20,5,8,1,0.9,log2,97.50580006932438,94.34044294409493,97.55888596613005,94.55731097474678
908,20,5,8,3,0.7,sqrt,96.51392973569546,94.16483385334085,96.61652632686464,94.40165783002327
909,20,5,8,3,0.7,log2,96.25135831137707,93.93176819600019,96.3604865200626,94.16821119129165
910,20,5,8,3,0.9,sqrt,96.64524202929063,94.33993146130632,96.74261995849618,94.57179936314387
911,20,5,8,3,0.9,log2,96.82030736646018,93.87345915809932,96.8987889532696,94.11131325042665
912,20,5,9,1,0.7,sqrt,97.69544266596917,93.81463863740987,97.73488575949986,94.04893575991531
913,20,5,9,1,0.7,log2,97.66618182127493,94.3401019555692,97.71372803674167,94.56950321930137
914,20,5,9,1,0.9,sqrt,98.16215951838691,94.34044294409493,98.18842382833975,94.51976798261799
915,20,5,9,1,0.9,log2,98.26431729303164,94.28230440045692,98.28810814530313,94.47559946919263
916,20,5,9,3,0.7,sqrt,96.67439654824106,94.04855676606483,96.76272714147677,94.3001853614805
917,20,5,9,3,0.7,log2,96.70358296491465,93.6980205616081,96.78103571146724,93.92677240373277
918,20,5,9,3,0.9,sqrt,97.25784843477871,93.9899067396382,97.31733816314565,94.2182378540539
919,20,5,9,3,0.9,log2,97.00988616765869,94.04787478901333,97.08349149412602,94.28357780135221
920,20,5,10,1,0.7,sqrt,97.94345809596109,94.28213390619405,97.9788174104236,94.47394539380566
921,20,5,10,1,0.7,log2,97.91419725126687,94.28196341193117,97.94529752075883,94.4557239494106
922,20,5,10,1,0.9,sqrt,98.48309314347809,94.2231428912417,98.50118590807166,94.40724431628051
923,20,5,10,1,0.9,log2,98.42475220785406,94.45689052563381,98.44521262106305,94.65616568843271
924,20,5,10,3,0.7,sqrt,96.73278001416259,93.87345915809932,96.81369218250725,94.09678688254198
925,20,5,10,3,0.7,log2,96.98076354643138,94.22331338550458,97.05388818038962,94.44974019969436
926,20,5,10,3,0.9,sqrt,97.25785906735311,94.45654953710807,97.31785468439278,94.68832369322327
927,20,5,10,3,0.9,log2,97.35995304655154,94.22314289124172,97.41813291064452,94.43357913681683
928,20,5,11,1,0.7,sqrt,98.06011870206038,93.93159770173733,98.08695892500717,94.13272971470067
929,20,5,11,1,0.7,log2,97.97250628916775,94.16500434760371,98.00338831863667,94.35614029451386
930,20,5,11,1,0.9,sqrt,98.52686745220126,94.28162242340547,98.54105653852118,94.4350113168532
931,20,5,11,1,0.9,log2,98.5267930241806,93.81549110872417,98.54352758311362,94.02221658974274
932,20,5,11,3,0.7,sqrt,96.96615438923303,94.28162242340544,97.03673884606854,94.48458565121254
933,20,5,11,3,0.7,log2,97.17031044990675,94.34027244983206,97.23153105822361,94.54049045768696
934,20,5,11,3,0.9,sqrt,97.33085169047303,94.74792423234956,97.3870615058619,94.94148371734642
935,20,5,11,3,0.9,log2,97.30161211092752,94.45637904284521,97.3586706453992,94.64767996194645
936,20,5,12,1,0.7,sqrt,98.03090038766365,94.34078393262067,98.05866933863017,94.52069621538091
937,20,5,12,1,0.7,log2,98.19138846535802,93.99007723390108,98.21736801759691,94.22004381007149
938,20,5,12,1,0.9,sqrt,98.74562203749896,94.33976096704347,98.75920028553202,94.51952084594495
939,20,5,12,1,0.9,log2,98.64354932344929,93.6985320443967,98.65799003552439,93.88830257099143
940,20,5,12,3,0.7,sqrt,96.99529827560909,93.9312567132116,97.06156867362287,94.16529337469018
941,20,5,12,3,0.7,log2,96.98067848583634,94.45706101989668,97.04853344711972,94.65597050186774
942,20,5,12,3,0.9,sqrt,97.43288187422515,94.16534533612942,97.48278913749209,94.37927131095358
943,20,5,12,3,0.9,log2,97.43289250679952,93.93159770173733,97.47771774633922,94.15198201565833
944,20,5,13,1,0.7,sqrt,98.205986989982,94.39824049920719,98.22918813433952,94.5760559864338
945,20,5,13,1,0.7,log2,98.23505644833737,93.87328866383646,98.25870753718115,94.06491646906682
946,20,5,13,1,0.9,sqrt,98.57063112835004,94.28213390619405,98.5861201991211,94.45610901360537
947,20,5,13,1,0.9,log2,98.71645688597414,94.04872726032767,98.7298225445388,94.22875364753459
948,20,5,13,3,0.7,sqrt,96.8057194744106,94.45654953710807,96.88087188431822,94.67062369557542
949,20,5,13,3,0.7,log2,96.83487399336101,94.04770429475049,96.90411019966794,94.26487406214746
950,20,5,13,3,0.9,sqrt,97.52039859394837,93.93193869026307,97.56756424673416,94.14706748288044
951,20,5,13,3,0.9,log2,97.34542894994821,94.22297239697883,97.39908167479685,94.45273995861811
952,20,5,14,1,0.7,sqrt,98.20597635740761,94.2236543740303,98.22751542687153,94.39819266478374
953,20,5,14,1,0.7,log2,98.26430666045724,94.57350860143556,98.28747993525123,94.74650507225138
954,20,5,14,1,0.9,sqrt,98.74564330264771,93.93159770173733,98.75701477887706,94.11020038976218
955,20,5,14,1,0.9,log2,98.78940697879652,94.10652481543997,98.7993047372598,94.2596979055994
956,20,5,14,3,0.7,sqrt,96.87860577178668,94.28162242340544,96.95398616723244,94.50977043461306
957,20,5,14,3,0.7,log2,96.89322556155942,94.28145192914258,96.96712493426419,94.50585666763791
958,20,5,14,3,0.9,sqrt,97.35999557684906,94.33976096704345,97.41280541279667,94.54720192035687
959,20,5,14,3,0.9,log2,97.38911819807635,94.04821577753907,97.43681396644999,94.27024722333556
960,25,2,5,1,0.7,sqrt,95.12835643791746,93.52377542495695,95.33360944600592,93.85301356213496
961,25,2,5,1,0.7,log2,95.01155760835125,93.58208446285784,95.21257961577578,93.86837705108061
962,25,2,5,1,0.9,sqrt,95.14290179966954,93.81497962593558,95.34323170181096,94.12946559725152
963,25,2,5,1,0.9,log2,95.24501704401673,93.81532061446131,95.44227229619787,94.12512783279533
964,25,2,5,3,0.7,sqrt,94.44279993960699,93.17358020902596,94.68027318569929,93.5208451265681
965,25,2,5,3,0.7,log2,94.28226933161511,93.23188924692684,94.53346362621264,93.54822585482978
966,25,2,5,3,0.9,sqrt,94.64697726542946,93.17358020902596,94.88214945980067,93.50385437207154
967,25,2,5,3,0.9,log2,94.42823331270614,93.17323922050022,94.64661489220487,93.49962655623067
968,25,2,6,1,0.7,sqrt,96.00353426772396,94.2236543740303,96.13744303745176,94.49479847106247
969,25,2,6,1,0.7,log2,95.94518269952556,94.28230440045692,96.0869709266734,94.556537933986
