SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
1288,30,3,6,1,0.7,sqrt,85.22966089912917,77.34133236375389,86.00738955936991,78.4610391474603
1289,30,3,6,1,0.7,log2,84.84728453887085,77.97398295156142,85.63482812989585,78.68637752808503
1290,30,3,6,1,0.9,sqrt,85.45432944477446,77.5231285096756,86.23804007376769,78.59979903006553
1291,30,3,6,1,0.9,log2,85.54452041809381,77.70250070698502,86.35513249790598,78.51251676798813
1292,30,3,6,3,0.7,sqrt,83.5885542397088,76.80281178039026,84.50537514392538,77.77623564705205
1293,30,3,6,3,0.7,log2,83.97098115544546,77.97075102007838,84.74989433571326,79.12209482452222
1294,30,3,6,3,0.9,sqrt,84.53272835277615,77.70088474124348,85.33018783591658,78.66608382660753
1295,30,3,6,3,0.9,log2,84.42016658030106,77.16317214075062,85.15038012742767,78.06201901776664
1296,30,3,7,1,0.7,sqrt,87.81479000518195,78.60259362501515,88.4887884860612,79.3056531790709
1297,30,3,7,1,0.7,log2,87.02809620707525,79.13990223407264,87.74759210924191,79.84615235210813
1298,30,3,7,1,0.9,sqrt,88.12975063510319,78.96053003676322,88.78249596130225,79.77928677293514
1299,30,3,7,1,0.9,log2,87.9946411192983,79.05344806690098,88.66161754192392,79.83186173812155
1300,30,3,7,3,0.7,sqrt,85.94911591107291,77.52353250111096,86.68376644168794,78.64264507422402
1301,30,3,7,3,0.7,log2,85.16204294687884,78.60138165070902,86.00845060780381,79.45989509737636
1302,30,3,7,3,0.9,sqrt,86.19618053361307,78.60218963357977,86.81398585372746,79.26900589933913
1303,30,3,7,3,0.9,log2,86.26352043073268,77.61119864258877,86.99165956731605,78.4430931257981
1304,30,3,8,1,0.7,sqrt,88.96151464213041,79.76730093322021,89.63590703055343,80.84936294218365
1305,30,3,8,1,0.7,log2,89.25352308489529,78.87003595523775,89.85640263770873,80.00214333082465
1306,30,3,8,1,0.9,sqrt,89.52364100554847,78.42322142770574,90.10377583681999,79.25662053221328
1307,30,3,8,1,0.9,log2,89.5236157278093,80.39995152102776,90.12834702051131,81.24727984814113
1308,30,3,8,3,0.7,sqrt,86.91555971233933,78.8712479295439,87.4999393821842,79.71390605008584
1309,30,3,8,3,0.7,log2,86.69084061121573,78.78196582232458,87.41248799973323,79.49614537300343
1310,30,3,8,3,0.9,sqrt,87.29788551711934,78.51007958631277,88.03633312981506,79.48528467417356
1311,30,3,8,3,0.9,log2,87.18547541107921,78.24223326465479,87.93674730968908,79.18514707831852
1312,30,3,9,1,0.7,sqrt,90.26531515021297,79.59116066739385,90.81271096448857,80.4174477897698
1313,30,3,9,1,0.7,log2,90.22034605224908,78.51129156061891,90.76716743417364,79.5676101211478
1314,30,3,9,1,0.9,sqrt,90.62491626748903,80.13089322506363,91.12171914428427,80.94891451011168
1315,30,3,9,1,0.9,log2,90.80484321482287,78.33232335474489,91.3391948270637,79.56663404064453
1316,30,3,9,3,0.7,sqrt,87.63498944654391,78.78115783945381,88.29526194002236,79.49697703044396
1317,30,3,9,3,0.7,log2,87.32010464984012,78.8712479295439,87.91056720273866,79.61307328486777
1318,30,3,9,3,0.9,sqrt,88.19719164317942,78.42524138488264,88.83927729588159,79.1619261059727
1319,30,3,9,3,0.9,log2,88.12932091353748,78.24142528178403,88.73321755286977,78.89917688275374
1320,30,3,10,1,0.7,sqrt,91.07463252486697,79.22837635842119,91.53908563722781,80.1042386949191
1321,30,3,10,1,0.7,log2,91.20964092971523,78.7791378822769,91.6974738311827,79.66090251432078
1322,30,3,10,1,0.9,sqrt,91.86170548906105,79.23201228133964,92.31285523161694,80.2268240198324
1323,30,3,10,1,0.9,log2,92.063902124594,78.87205591241467,92.47545626497772,79.90138296551159
1324,30,3,10,3,0.7,sqrt,88.08455403748688,78.32949541469722,88.68553764506574,79.01951403258633
1325,30,3,10,3,0.7,log2,88.15199504556313,78.69147174079909,88.73477583869412,79.57163468613275
1326,30,3,10,3,0.9,sqrt,88.9838348858078,78.60097765927362,89.50850044689551,79.32277911191838
1327,30,3,10,3,0.9,log2,89.18618318777568,78.69268371510525,89.74595277001593,79.4775332666819
1328,30,3,11,1,0.7,sqrt,92.1986324743115,80.22017533228295,92.56433799908322,81.0459443070453
1329,30,3,11,1,0.7,log2,92.17621111967746,79.49905062012685,92.55489280449555,80.23221655489652
1330,30,3,11,1,0.9,sqrt,93.1880284627343,80.8483820143013,93.50864336935422,81.59595286054389
1331,30,3,11,1,0.9,log2,93.18795262951681,79.85860299761646,93.51872593314503,80.75650677023167
1332,30,3,11,3,0.7,sqrt,88.37691636859999,79.41057649577829,88.9462785246409,80.0379288505322
1333,30,3,11,3,0.7,log2,88.33179560420118,78.42079747909345,88.8756393529053,79.30352796583712
1334,30,3,11,3,0.9,sqrt,89.54593597148671,78.42200945339958,89.9871181002801,79.11657835281115
1335,30,3,11,3,0.9,log2,89.83802024746907,79.8618349290995,90.32342912168042,80.53931287799983
1336,30,3,12,1,0.7,sqrt,93.03052287003449,79.58954470165233,93.324812120564,80.45212018035014
1337,30,3,12,1,0.7,log2,93.03044703681704,79.95030905344807,93.33436043365822,80.55400695136524
1338,30,3,12,1,0.9,sqrt,93.95250312812023,80.40075950389853,94.22483325301734,81.19327257330433
1339,30,3,12,1,0.9,log2,93.86259020993162,79.04819617824101,94.13371376811173,79.85462086128734
1340,30,3,12,3,0.7,sqrt,89.02887981698917,78.24263725609018,89.52793594230538,79.15977061819494
1341,30,3,12,3,0.7,log2,89.05152867127563,78.96053003676322,89.49788495756475,79.69292656186458
1342,30,3,12,3,0.9,sqrt,89.68084326537834,78.06043711873308,90.15363244388026,78.74367880483058
1343,30,3,12,3,0.9,log2,90.17517473237193,78.78317779663071,90.58535012769559,79.34457711973019
1344,30,3,13,1,0.7,sqrt,93.59239645606097,79.22797236698582,93.8507008656187,79.94964883257381
1345,30,3,13,1,0.7,log2,93.50260992656816,78.42079747909345,93.7576880185027,79.27905398513514
1346,30,3,13,1,0.9,sqrt,94.69460699435042,80.21775138367066,94.9138977997025,80.72349369432473
1347,30,3,13,1,0.9,log2,94.76169411407844,79.86021896335798,94.97003739478046,80.57387769718378
1348,30,3,13,3,0.7,sqrt,88.80398377169145,78.86963196380236,89.21271765230193,79.61984681984681
1349,30,3,13,3,0.7,log2,89.00615512948521,79.05021613541793,89.45952158715443,79.40095827388876
1350,30,3,13,3,0.9,sqrt,90.71490501889512,78.33272734618026,91.09926848320846,78.90064187877968
1351,30,3,13,3,0.9,log2,90.40012133314796,78.60178564214439,90.77293702623808,79.26535962669675
1352,30,3,14,1,0.7,sqrt,94.4245901846539,79.67801882600088,94.59236814916846,80.23758163971507
1353,30,3,14,1,0.7,log2,93.92980371835543,79.31927443138204,94.16722546583827,80.03312024969658
1354,30,3,14,1,0.9,sqrt,95.77333451296116,80.30824546519615,95.90912331354589,80.91517219070974
1355,30,3,14,1,0.9,log2,95.34611544343473,79.85819900618107,95.51198534606421,80.42008742323445
1356,30,3,14,3,0.7,sqrt,89.09629554732625,78.05922514442693,89.51332186631907,78.87642403134207
1357,30,3,14,3,0.7,log2,89.32106520392816,78.23980931604251,89.7038589204979,78.83209458397576
1358,30,3,14,3,0.9,sqrt,90.31025897043769,79.13990223407265,90.71713642321448,79.5864958247776
1359,30,3,14,3,0.9,log2,90.84968592409093,79.67923080030704,91.18793545058465,80.32194888177958
1360,30,5,5,1,0.7,sqrt,82.23991102235816,75.45469236052196,82.74722130616347,75.94856298163994
