SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
84,5,5,5,3,0.7,sqrt,96.3876820853565,93.70503597122301,94.81896663722495,90.93918034920112
85,5,5,5,3,0.7,log2,95.7797086634296,93.27235354573483,93.96172771184887,90.52603212488076
86,5,5,5,3,0.9,sqrt,96.38749041656018,93.98561151079136,94.80399001299178,91.51737385714067
87,5,5,5,3,0.9,log2,96.3874904165602,94.56217882836586,94.8140597748386,92.35861111884385
88,5,5,6,1,0.7,sqrt,96.88838487094301,94.13052415210687,95.4805120477628,91.59565458374902
89,5,5,6,1,0.7,log2,97.24597495527728,94.70400822199385,96.0141664014133,92.41719331294703
90,5,5,6,1,0.9,sqrt,96.8165729619218,94.56012332990748,95.42104574670752,92.31616665525291
91,5,5,6,1,0.9,log2,97.49648607206748,94.13463514902365,96.3480413100509,91.49055994379583
92,5,5,6,3,0.7,sqrt,95.92243802708917,93.41623843782116,94.11390048871242,90.54607989456514
93,5,5,6,3,0.7,log2,95.56478405315613,93.27338129496403,93.56802303408536,90.50360446639803
94,5,5,6,3,0.9,sqrt,96.20853565039612,93.84686536485098,94.52901002883083,91.17694593527196
95,5,5,6,3,0.9,log2,96.70949399437771,93.13155190133607,95.25239412588517,90.28447615187633
96,5,5,7,1,0.7,sqrt,96.95994122156912,93.13052415210687,95.58436791954308,90.07947780814602
97,5,5,7,1,0.7,log2,97.46058011755687,94.2754367934224,96.27426694753368,91.86015536313498
98,5,5,7,1,0.9,sqrt,97.63953488372093,94.13257965056528,96.5593545974739,91.61223116248787
99,5,5,7,1,0.9,log2,97.49642218246869,93.27132579650565,96.35063098346389,90.41684326145955
100,5,5,7,3,0.7,sqrt,96.35145668285203,93.56115107913669,94.72210108197017,90.73179119721682
101,5,5,7,3,0.7,log2,96.02983644262714,93.56012332990751,94.28256192089873,90.91034937007232
102,5,5,7,3,0.9,sqrt,96.92416304625607,93.99075025693729,95.52343117078141,91.42905325319104
103,5,5,7,3,0.9,log2,96.85260669562994,94.84789311408015,95.41595804345901,92.6478957174068
104,5,5,8,1,0.7,sqrt,97.24597495527728,94.13463514902365,95.96027003174103,91.51902660858443
105,5,5,8,1,0.7,log2,97.38870431893687,94.27646454265158,96.18409890314004,91.75725632673203
106,5,5,8,1,0.9,sqrt,97.49661385126501,94.56012332990751,96.36479698873822,92.33356630352529
107,5,5,8,1,0.9,log2,97.96134679274215,94.56012332990748,97.00909565573387,92.33076499139277
108,5,5,8,3,0.7,sqrt,96.74508050089446,93.41623843782116,95.27531348863383,90.80097938421915
109,5,5,8,3,0.7,log2,96.35209557883977,93.70503597122301,94.70772942163892,90.92157196894051
110,5,5,8,3,0.9,sqrt,96.95994122156912,94.56012332990748,95.57708972526426,92.30966396766313
111,5,5,8,3,0.9,log2,96.74501661129568,94.2744090441932,95.26901992263289,91.96216273614148
112,5,5,9,1,0.7,sqrt,97.28181702018912,93.41726618705036,96.0197241717393,90.6335735614378
113,5,5,9,1,0.7,log2,97.46058011755686,93.13257965056525,96.29772787370321,90.05341462637391
114,5,5,9,1,0.9,sqrt,97.9968694096601,94.56115107913668,97.07278970403459,92.1588072475954
115,5,5,9,1,0.9,log2,97.67518527983643,93.41726618705036,96.61108619816343,90.70010588476997
116,5,5,9,3,0.7,sqrt,96.38780986455406,93.42034943473794,94.76134816425082,90.54851898206093
117,5,5,9,3,0.7,log2,96.06580628673652,93.13155190133607,94.27287480362185,90.23513893287273
118,5,5,9,3,0.9,sqrt,96.6376820853565,92.84583761562179,95.08051935153539,89.7717908096087
119,5,5,9,3,0.9,log2,97.38902376693075,94.41829393627955,96.18754997776581,92.10610680987735
120,5,5,10,1,0.7,sqrt,97.532136468183,94.84686536485097,96.38002568521635,92.67670906586268
121,5,5,10,1,0.7,log2,97.38908765652951,94.13257965056528,96.1684795017326,91.63364033183262
122,5,5,10,1,0.9,sqrt,97.88972655251725,93.56115107913669,96.87458109784845,90.57997953739701
123,5,5,10,1,0.9,log2,97.99693329925887,93.84378211716341,97.04151247212019,91.1600545419849
124,5,5,10,3,0.7,sqrt,96.88844876054178,94.13155190133608,95.48507046429698,91.5767036639217
125,5,5,10,3,0.7,log2,96.95981344237158,93.98972250770812,95.55539373664786,91.48401408796627
126,5,5,10,3,0.9,sqrt,97.21006900076667,93.56115107913669,95.92239948147694,90.82738772928526
127,5,5,10,3,0.9,log2,96.99552772808586,93.70298047276464,95.6316119318633,91.05302167891935
128,5,5,11,1,0.7,sqrt,97.60388448760541,93.41726618705036,96.46790271923834,90.52665520498515
129,5,5,11,1,0.7,log2,97.92556861742906,93.98972250770811,96.95176307971437,91.39633244602189
130,5,5,11,1,0.9,sqrt,97.96115512394582,94.2754367934224,97.01159839755763,91.84688434245103
131,5,5,11,1,0.9,log2,97.71102734474827,94.2744090441932,96.634661717098,91.82916348125451
132,5,5,11,3,0.7,sqrt,96.280155890621,94.12949640287769,94.61090724100234,91.79335191248884
133,5,5,11,3,0.7,log2,96.78098645540507,94.13360739979446,95.33744299741709,91.60773943907054
134,5,5,11,3,0.9,sqrt,97.17441860465115,93.98766700924973,95.84987520236628,91.4662211310659
135,5,5,11,3,0.9,log2,97.1745463838487,93.8458376156218,95.86396106447054,91.22900455712895
136,5,5,12,1,0.7,sqrt,97.96141068234091,94.41829393627955,97.00140279542019,91.88056970883378
137,5,5,12,1,0.7,log2,97.88953488372094,94.9907502569373,96.90010546250939,92.92322496006717
138,5,5,12,1,0.9,sqrt,98.49776386404294,94.2754367934224,97.78282081821332,91.85750150736067
139,5,5,12,1,0.9,log2,98.14004600051112,94.41932168550873,97.25891473250495,91.90840170017643
140,5,5,12,3,0.7,sqrt,96.74539994888832,93.98972250770811,95.2621798025239,91.45547540774312
141,5,5,12,3,0.7,log2,96.10145668285203,93.84686536485098,94.36878169213128,91.4137510331601
142,5,5,12,3,0.9,sqrt,97.06708407871199,94.12949640287769,95.73496877613991,91.65007715354456
143,5,5,12,3,0.9,log2,96.88825709174547,94.41932168550873,95.46261560063508,92.07354731393336
144,5,5,13,1,0.7,sqrt,97.53245591617684,93.70400822199383,96.38728156375215,90.98874504530633
145,5,5,13,1,0.7,log2,97.78245591617684,93.98766700924973,96.74778971295788,91.4677045099103
146,5,5,13,1,0.9,sqrt,97.99680552006134,94.2754367934224,97.03963340427879,91.74145412382343
147,5,5,13,1,0.9,log2,98.354842831587,95.13463514902364,97.57744679793477,93.03399402397345
148,5,5,13,3,0.7,sqrt,96.63787375415282,91.98561151079136,95.09205236932236,88.40235076454263
149,5,5,13,3,0.7,log2,96.13749041656018,93.70195272353546,94.35088161548518,90.80738246715691
150,5,5,13,3,0.9,sqrt,97.49648607206746,95.27440904419322,96.32702875568526,93.25881161875272
151,5,5,13,3,0.9,log2,96.6381932021467,94.2754367934224,95.13474996229606,91.89624548328842
152,5,5,14,1,0.7,sqrt,97.78232813697929,94.84583761562178,96.75318032372911,92.71331535899586
153,5,5,14,1,0.7,log2,97.60362892921032,94.27852004110997,96.48084792072954,91.76247189635636
154,5,5,14,1,0.9,sqrt,98.03283925376947,94.70298047276465,97.10032173227384,92.40241275197796
155,5,5,14,1,0.9,log2,98.53347814975723,94.27646454265158,97.84012829818087,91.72350864190234
156,5,5,14,3,0.7,sqrt,96.49482494249936,93.13257965056525,94.92937220900144,90.09097661414805
157,5,5,14,3,0.7,log2,96.24482494249935,93.98972250770811,94.58787291171076,91.48023936196861
158,5,5,14,3,0.9,sqrt,97.06714796831075,93.41623843782116,95.7245895958693,90.60950426162162
159,5,5,14,3,0.9,log2,97.28175313059033,94.13257965056528,96.04910591799984,91.62106842592162
160,15,3,5,1,0.7,sqrt,97.24597495527728,94.5590955806783,96.01380704300547,92.38838755168999
161,15,3,5,1,0.7,log2,96.6735880398671,94.56012332990751,95.22870966123736,92.39834003808221
162,15,3,5,1,0.9,sqrt,97.53194479938665,95.56217882836589,96.42514696012105,93.7582693495614
163,15,3,5,1,0.9,log2,97.28175313059033,94.56012332990748,96.07120628646753,92.40681900886273
164,15,3,5,3,0.7,sqrt,96.56625351392792,94.84583761562178,95.07179452507714,92.8557768898875
165,15,3,5,3,0.7,log2,95.95821620240224,93.41726618705036,94.22236907564474,90.71108467812732
166,15,3,5,3,0.9,sqrt,96.70936621518017,93.8458376156218,95.26599592875847,91.39982689782376
167,15,3,5,3,0.9,log2,96.8168285203169,94.70298047276465,95.42710034193892,92.62176831254546
168,15,3,6,1,0.7,sqrt,97.63940710452339,94.8458376156218,96.57675636034469,92.73626331835582
169,15,3,6,1,0.7,log2,97.53220035778176,94.84686536485098,96.42620886177716,92.72333083692003
170,15,3,6,1,0.9,sqrt,97.81810631229236,94.70400822199385,96.82977725660157,92.53724864746538
171,15,3,6,1,0.9,log2,97.53220035778173,95.27543679342241,96.42201897161169,93.38091490625908
172,15,3,6,3,0.7,sqrt,97.10267058522872,93.98869475847891,95.7764361210789,91.52922918505443
173,15,3,6,3,0.7,log2,96.78085867620752,94.70400822199385,95.38139362967654,92.58000502294014
174,15,3,6,3,0.9,sqrt,97.1743547150524,94.70298047276465,95.91866958060702,92.63383405730636
175,15,3,6,3,0.9,log2,96.92390748786097,94.27338129496403,95.5640806174616,92.06692052522664
176,15,3,7,1,0.7,sqrt,97.88972655251725,94.13360739979446,96.92809242392958,91.79781405389981
177,15,3,7,1,0.7,log2,97.7109634551495,94.2744090441932,96.67414075586453,91.90117704573574
178,15,3,7,1,0.9,sqrt,98.17595195502172,94.84686536485097,97.33824804339113,92.72904365218686
179,15,3,7,1,0.9,log2,98.10445949399438,94.98972250770812,97.23014096104136,92.90828785122297
180,15,3,7,3,0.7,sqrt,96.81663685152057,94.2754367934224,95.39137515945801,91.88164687398819
181,15,3,7,3,0.7,log2,96.63806542294914,93.70092497430626,95.12683312635319,91.12431335706684
182,15,3,7,3,0.9,sqrt,97.42473805264503,95.13360739979446,96.25495646841532,93.12137997965075
183,15,3,7,3,0.9,log2,97.10286225402504,94.41829393627955,95.80705298600947,92.04536919093587
184,15,3,8,1,0.7,sqrt,98.21173013033479,94.84686536485098,97.38424858645737,92.75440588950536
185,15,3,8,1,0.7,log2,98.1043956043956,94.56012332990748,97.23038960100997,92.32671820854058
186,15,3,8,1,0.9,sqrt,98.42627140301559,94.9907502569373,97.68468534886928,92.73842252646315
187,15,3,8,1,0.9,log2,98.10445949399437,94.70503597122303,97.23039683350356,92.43799676919731
188,15,3,8,3,0.7,sqrt,96.67371581906465,94.41623843782116,95.20844421271,92.08527777689459
189,15,3,8,3,0.7,log2,96.53047533861488,93.8458376156218,95.00300629425396,91.3457332187204
190,15,3,8,3,0.9,sqrt,97.10305392282137,94.27338129496403,95.8138374162219,91.95965463108318
191,15,3,8,3,0.9,log2,97.46051622795807,93.55806783144912,96.30636637281027,90.88344978429099
192,15,3,9,1,0.7,sqrt,98.35471505238947,94.70298047276465,97.58318556231151,92.54712041316047
193,15,3,9,1,0.7,log2,98.42627140301559,95.13463514902364,97.69380024010846,93.07857674596676
194,15,3,9,1,0.9,sqrt,98.53341426015845,94.70298047276465,97.84490749375499,92.58791924125745
195,15,3,9,1,0.9,log2,98.49763608484538,95.27440904419322,97.79631870719327,93.33911970069602
196,15,3,9,3,0.7,sqrt,97.10292614362382,94.27338129496403,95.80280896950528,92.02536806601422
197,15,3,9,3,0.7,log2,97.06714796831075,93.55806783144912,95.7284511278011,90.88560394691282
198,15,3,9,3,0.9,sqrt,97.28168924099157,94.41829393627955,96.04616037016417,92.1284538592087
199,15,3,9,3,0.9,log2,97.42486583184258,93.84480986639258,96.24459591216221,91.36917473122126
200,15,3,10,1,0.7,sqrt,98.49769997444415,94.9907502569373,97.79238319230402,92.90738478018076
201,15,3,10,1,0.7,log2,98.64094045489395,94.8458376156218,98.00187025487433,92.69911370695695
202,15,3,10,1,0.9,sqrt,98.85541783797598,94.56012332990751,98.31259757800088,92.27350273024963
203,15,3,10,1,0.9,log2,98.96294403271148,94.70400822199385,98.46425585679131,92.53747445409377
204,15,3,10,3,0.7,sqrt,96.6735880398671,93.8458376156218,95.17721813812497,91.2704959433092
205,15,3,10,3,0.7,log2,97.10292614362382,93.5590955806783,95.80225262431175,90.91012947448591
206,15,3,10,3,0.9,sqrt,97.28156146179403,94.13155190133608,96.04140744118368,91.74335127014352
207,15,3,10,3,0.9,log2,97.13851265014056,93.98869475847891,95.86064957847142,91.56060173407404
208,15,3,11,1,0.7,sqrt,98.5694479938666,95.56115107913669,97.89581094088543,93.68920612283823
209,15,3,11,1,0.7,log2,98.6408126756964,95.13257965056526,97.99712742837657,93.14792243323788
210,15,3,11,1,0.9,sqrt,99.39196268847432,94.9917780061665,99.09530485141033,92.81917293233082
211,15,3,11,1,0.9,log2,99.03450038333759,95.41932168550873,98.57541526882943,93.46103241032631
212,15,3,11,3,0.7,sqrt,97.13864042933811,94.13155190133608,95.86221775403119,91.67395340803093
213,15,3,11,3,0.7,log2,96.88870431893687,93.84686536485098,95.4804212123947,91.23044172377189
214,15,3,11,3,0.9,sqrt,97.42486583184258,94.98972250770812,96.24876160752856,92.87734893092589
215,15,3,11,3,0.9,log2,97.46077178635318,94.56115107913668,96.30474376072155,92.33793517406961
216,15,3,12,1,0.7,sqrt,98.78398926654741,94.70400822199385,98.19925562397998,92.49954508119038
217,15,3,12,1,0.7,log2,98.74795553283926,95.13463514902364,98.15353835432094,93.08115218572073
218,15,3,12,1,0.9,sqrt,99.2847559417327,94.9907502569373,98.93359881637905,92.8742820667788
219,15,3,12,1,0.9,log2,99.32047022744698,94.70400822199385,98.99061274886056,92.42770585108047
220,15,3,12,3,0.7,sqrt,96.95994122156912,94.56115107913668,95.58973234724853,92.21640866873066
221,15,3,12,3,0.7,log2,96.88825709174547,94.9907502569373,95.49184622453176,92.94166335353275
222,15,3,12,3,0.9,sqrt,97.56778686429848,94.41726618705036,96.45781002672422,92.08727166591673
223,15,3,12,3,0.9,log2,97.17441860465117,94.70503597122303,95.8969245277886,92.39082758390256
224,15,3,13,1,0.7,sqrt,98.78405315614617,94.70298047276465,98.20131442665017,92.53753665322174
225,15,3,13,1,0.7,log2,98.81963966266292,94.2754367934224,98.24869125249757,91.76866697406845
226,15,3,13,1,0.9,sqrt,99.28456427293636,94.56012332990748,98.93529062523484,92.24704707312836
227,15,3,13,1,0.9,log2,99.14164324048045,94.56012332990748,98.7278581402762,92.22590984785836
228,15,3,13,3,0.7,sqrt,96.9597495527728,94.56115107913668,95.60781544076511,92.2948267091904
229,15,3,13,3,0.7,log2,96.88825709174547,94.70400822199385,95.46151063830344,92.4998136096544
230,15,3,13,3,0.9,sqrt,97.42486583184255,93.98972250770811,96.23433920108909,91.41325191544483
231,15,3,13,3,0.9,log2,97.24584717607974,94.84789311408018,96.00606271987772,92.65356061379335
232,15,3,14,1,0.7,sqrt,98.78411704574495,94.56012332990748,98.20015377282701,92.33136846948504
233,15,3,14,1,0.7,log2,98.85554561717352,94.84583761562178,98.3115946767083,92.74532421018364
234,15,3,14,1,0.9,sqrt,99.4635829286992,94.70092497430628,99.20027684292586,92.49972333098746
235,15,3,14,1,0.9,log2,99.39221824686942,94.98869475847893,99.09948339723901,92.92641590197135
236,15,3,14,3,0.7,sqrt,96.88838487094301,93.70298047276464,95.49680388954584,91.1294215350208
237,15,3,14,3,0.7,log2,96.56644518272427,94.13155190133608,95.0521783898697,91.87534418116942
238,15,3,14,3,0.9,sqrt,97.49629440327115,94.41829393627955,96.35026363458013,92.08892341432045
239,15,3,14,3,0.9,log2,97.31772297469973,94.41829393627955,96.09794972015378,92.08566832394197
240,15,5,5,1,0.7,sqrt,96.88832098134424,95.41829393627955,95.51646839856659,93.54114278900177
241,15,5,5,1,0.7,log2,96.99559161768464,94.41726618705036,95.67749197257436,92.21772790850508
242,15,5,5,1,0.9,sqrt,97.17441860465115,95.27440904419322,95.91447602821157,93.3721522040644
243,15,5,5,1,0.9,log2,97.17435471505237,95.13155190133608,95.91322753600878,93.19159359002008
244,15,5,5,3,0.7,sqrt,96.20866342959366,93.98766700924973,94.57396705919223,91.49616528452762
245,15,5,5,3,0.7,log2,96.35158446204957,94.56217882836586,94.77527110913509,92.33495317081614
246,15,5,5,3,0.9,sqrt,96.70936621518017,94.56115107913668,95.25708801414359,92.3591791632996
247,15,5,5,3,0.9,log2,96.63787375415282,94.2744090441932,95.16585634656188,91.99921626142199
248,15,5,6,1,0.7,sqrt,97.31759519550216,94.98869475847893,96.11805303170338,93.01967171284564
249,15,5,6,1,0.7,log2,97.17448249424993,93.98766700924973,95.91994236836715,91.63779466560375
250,15,5,6,1,0.9,sqrt,97.85407615640175,94.84686536485098,96.88291460588196,92.81564578649602
251,15,5,6,1,0.9,log2,97.67512139023766,94.56012332990748,96.6269208614779,92.43623955558814
252,15,5,6,3,0.7,sqrt,96.28009200102224,93.84686536485098,94.64864728621485,91.35002875136642
253,15,5,6,3,0.7,log2,96.38761819575772,94.70400822199385,94.79325889830378,92.49264954010653
254,15,5,6,3,0.9,sqrt,96.81670074111935,95.41829393627955,95.40779783000308,93.57056652448212
255,15,5,6,3,0.9,log2,97.06708407871199,94.13155190133608,95.76612980464688,91.68405618762579
256,15,5,7,1,0.7,sqrt,97.85401226680295,94.5590955806783,96.87458793825068,92.3472676029067
257,15,5,7,1,0.7,log2,97.81829798108868,94.70298047276465,96.81561527518934,92.60038096972956
258,15,5,7,1,0.9,sqrt,97.81817020189114,94.41726618705036,96.82593913110512,92.08922454070517
259,15,5,7,1,0.9,log2,97.99725274725274,94.41829393627955,97.07265488274797,92.09805859102535
260,15,5,7,3,0.7,sqrt,96.74508050089446,94.41726618705036,95.31326181477618,92.11721581937844
261,15,5,7,3,0.7,log2,96.92409915665729,93.70298047276464,95.55279872956702,91.28020865838079
262,15,5,7,3,0.9,sqrt,97.31753130590339,94.70298047276465,96.11721631543328,92.53059321526305
263,15,5,7,3,0.9,log2,97.03117812420136,94.2744090441932,95.71138520256723,92.02728840874391
264,15,5,8,1,0.7,sqrt,97.67524916943522,94.41829393627955,96.61838963917839,92.10344083159016
265,15,5,8,1,0.7,log2,97.78251980577562,95.41829393627955,96.76370954615739,93.6060099457459
266,15,5,8,1,0.9,sqrt,98.2832864809609,94.70503597122303,97.49278583330388,92.41200361187717
267,15,5,8,1,0.9,log2,98.31912854587273,94.41932168550873,97.5384036075988,92.10022525903287
268,15,5,8,3,0.7,sqrt,96.9597495527728,94.41726618705036,95.6189642176654,92.17202383615518
269,15,5,8,3,0.7,log2,96.85254280603118,93.27132579650565,95.46185641876802,90.60200527475067
270,15,5,8,3,0.9,sqrt,97.4605162279581,94.13155190133608,96.31908340263742,91.74309057119305
271,15,5,8,3,0.9,log2,97.03149757219525,94.84789311408015,95.68347059278508,92.66759655497074
272,15,5,9,1,0.7,sqrt,97.99718885765397,93.70092497430626,97.07859908383124,91.06023102310232
273,15,5,9,1,0.7,log2,98.03277536417072,93.8458376156218,97.11525861505964,91.26805668961715
274,15,5,9,1,0.9,sqrt,98.49789164324048,95.13257965056525,97.7924993809786,93.08395252837978
275,15,5,9,1,0.9,log2,98.53379759775109,94.84686536485097,97.84301912196736,92.69830659536542
276,15,5,9,3,0.7,sqrt,97.03143368259649,94.2754367934224,95.7093140422299,91.9405762304922
