SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
117,5,5,9,3,0.7,log2,97.06720797846519,95.21619613134105,95.72170066050951,93.06916497615
118,5,5,9,3,0.9,sqrt,97.58919621862248,95.93733089948844,96.47446608139076,94.08199734207938
119,5,5,9,3,0.9,log2,97.40888103178256,95.2157632340315,96.2076007166214,92.98470280027284
120,5,5,10,1,0.7,sqrt,97.88343994762195,95.89966883355821,96.89389901886416,94.0070480795143
121,5,5,10,1,0.7,log2,97.6556999393906,95.48192292984898,96.56398972622513,93.45546873240706
122,5,5,10,1,0.9,sqrt,97.94987162156686,96.16561208072089,96.99189697374722,94.42999563355707
123,5,5,10,1,0.9,log2,98.17766116198918,95.97499296541872,97.32318904701037,94.11285673689767
124,5,5,10,3,0.7,sqrt,97.29498851303462,95.51972929488244,96.03620764281489,93.50688335467284
125,5,5,10,3,0.7,log2,97.25698831670704,95.51980144443402,95.97646634842786,93.49215793414687
126,5,5,10,3,0.9,sqrt,97.60822108288177,95.93733089948844,96.50207491299636,94.09271796504231
127,5,5,10,3,0.9,log2,97.45633737365914,95.82376750528496,96.27694459289694,93.92311678300322
128,5,5,11,1,0.7,sqrt,97.89294112243546,96.05147149010469,96.91069927714233,94.22860790590445
129,5,5,11,1,0.7,log2,97.72209108699744,95.97535371317667,96.66455950477388,94.15691482648327
130,5,5,11,1,0.9,sqrt,98.26309068263464,96.31712613906105,97.44428686402624,94.61776634613166
131,5,5,11,1,0.9,log2,98.0732653151283,95.89988528221298,97.17001014264456,94.02177396707074
132,5,5,11,3,0.7,sqrt,97.28548733822112,95.6717484000837,96.03725966913379,93.71488255394118
133,5,5,11,3,0.7,log2,97.23804450512388,95.93733089948847,95.97836769887797,94.08641563212325
134,5,5,11,3,0.9,sqrt,97.40885401422386,95.48221152805534,96.1972605076429,93.43144673526929
135,5,5,11,3,0.9,log2,97.42785636385086,95.70991551287509,96.23364179200266,93.73632461721104
136,5,5,12,1,0.7,sqrt,97.79806446209392,95.70969906422032,96.76362931473088,93.79620527359013
137,5,5,12,1,0.7,log2,97.83596559403955,95.78624973845787,96.81352515053582,93.85092101194239
138,5,5,12,1,0.9,sqrt,98.36748202656906,96.31734258771581,97.5918039477911,94.60438652297525
139,5,5,12,1,0.9,log2,98.25360301660048,96.20327414665117,97.42710252754716,94.46159395443283
140,5,5,12,3,0.7,sqrt,97.22856134201618,95.74750542925375,95.93966459902316,93.81364585598621
141,5,5,12,3,0.7,log2,97.0007672986674,95.02586561424519,95.63141699340328,92.8073306246856
142,5,5,12,3,0.9,sqrt,97.76956093765337,96.01352082596806,96.72680185814842,94.20650742261498
143,5,5,12,3,0.9,log2,97.62720542080297,95.78502319608084,96.5142312543254,93.85194058942609
144,5,5,13,1,0.7,sqrt,98.11120247048557,95.93798024545279,97.21004827230534,94.06945500468373
145,5,5,13,1,0.7,log2,98.0068336411834,95.55767995901905,97.05637880959091,93.46709726658074
146,5,5,13,1,0.9,sqrt,98.35803038394651,96.35507680319768,97.57470937832157,94.67528960974818
147,5,5,13,1,0.9,log2,98.35800336638782,95.86114097300886,97.57606265163575,93.89504340675913
148,5,5,13,3,0.7,sqrt,97.32345601406355,95.59570277270726,96.09688388461993,93.61320266457234
149,5,5,13,3,0.7,log2,97.41838670952252,96.01344867641647,96.21840104546493,94.23827101212589
150,5,5,13,3,0.9,sqrt,97.74108443077155,96.01294362955534,96.68331277103363,94.16864086816543
151,5,5,13,3,0.9,log2,97.57027041874512,95.63394203505024,96.43157415187878,93.63367886963955
152,5,5,14,1,0.7,sqrt,98.11121597926493,95.6716762505321,97.21228106645603,93.65989496408605
153,5,5,14,1,0.7,log2,98.13021832889194,95.86135742166363,97.23573674216958,93.93330193442807
154,5,5,14,1,0.9,sqrt,98.481374545317,96.12722851927474,97.75529979248745,94.35858818792391
155,5,5,14,1,0.9,log2,98.35803488687299,96.08927785513812,97.57148971112039,94.22784976931844
156,5,5,14,3,0.7,sqrt,97.35196854435696,95.1021276902764,96.11545784857393,92.90913819170041
157,5,5,14,3,0.7,log2,97.22854783323683,95.89959668400661,95.93184326482445,94.00676030794791
158,5,5,14,3,0.9,sqrt,97.51330389620215,95.89938023535183,96.34882965941087,94.0331765844687
159,5,5,14,3,0.9,log2,97.63669308683714,95.1021276902764,96.53144189828632,92.9131687432714
160,15,3,5,1,0.7,sqrt,96.39329099982078,95.36828738609391,94.83547005478961,93.41004216018867
161,15,3,5,1,0.7,log2,96.36482800171831,95.44433301347033,94.7818704449938,93.52050849985167
162,15,3,5,1,0.9,sqrt,96.45023951065798,95.59591922136205,94.89462986607619,93.73059375770332
163,15,3,5,1,0.9,log2,96.37432917653183,95.5200178930888,94.80191173068155,93.61453827228807
164,15,3,5,3,0.7,sqrt,96.10856195441417,94.98849214652131,94.44136950933249,92.91876806504848
165,15,3,5,3,0.7,log2,95.97570761237728,95.17810116810125,94.23886846675622,93.11563418704495
166,15,3,5,3,0.9,sqrt,96.23193763626979,95.2545075432356,94.6146337523512,93.27706981998176
167,15,3,5,3,0.9,log2,96.18448129439322,95.4444773125735,94.53681449266712,93.51641587119813
168,15,3,6,1,0.7,sqrt,97.16207563295386,96.0894943037929,95.89621736211923,94.3992166830174
169,15,3,6,1,0.7,log2,97.23800848171227,95.97571446093461,96.00618059891751,94.25077211989732
170,15,3,6,1,0.9,sqrt,97.07669114157291,96.16582852937569,95.77997613073521,94.53241247649741
171,15,3,6,1,0.9,log2,97.09565296486187,95.82362320618178,95.80283517934139,94.02381096811364
172,15,3,6,3,0.7,sqrt,96.6780290510803,95.5199457435372,95.20817394749832,93.571092978431
173,15,3,6,3,0.7,log2,96.64009189572302,95.25400249637448,95.15862624924146,93.22378761966768
174,15,3,6,3,0.9,sqrt,97.04821913761754,95.8615017207668,95.729447900954,94.08008649116596
175,15,3,6,3,0.9,log2,96.9437737585657,95.78610543935471,95.58357971765862,93.93843103245571
176,15,3,7,1,0.7,sqrt,97.66514257616026,96.43119458012569,96.60094001749113,94.8687956355155
177,15,3,7,1,0.7,log2,97.44683169591917,95.78552824294198,96.29565088294865,93.97677065955561
178,15,3,7,1,0.9,sqrt,97.6081985682495,96.31727043816423,96.52558054882503,94.72483563029456
179,15,3,7,1,0.9,log2,97.63665256049906,96.31719828861263,96.56272319852981,94.68850335286147
180,15,3,7,3,0.7,sqrt,97.07667763279355,95.7473611301506,95.75997203493203,93.8886867520681
181,15,3,7,3,0.7,log2,97.03869995109822,95.48206722895219,95.70891698951097,93.53112167289255
182,15,3,7,3,0.9,sqrt,97.34246286661701,96.24144125944257,96.14640409858343,94.61396520251355
183,15,3,7,3,0.9,log2,97.29497500425526,96.24136910989097,96.07839451439364,94.58474247115417
184,15,3,8,1,0.7,sqrt,97.97834812844869,96.50731235705369,97.05297978583236,94.95758249117067
185,15,3,8,1,0.7,log2,97.90242428554319,96.12715636972317,96.9404444739934,94.40140271308321
186,15,3,8,1,0.9,sqrt,97.9973414722228,96.65882641539383,97.0785848076614,95.15477066243186
187,15,3,8,1,0.9,log2,97.89294562536192,96.46871234695278,96.92745718243735,94.88920055172294
188,15,3,8,3,0.7,sqrt,97.54178040308396,95.78567254204515,96.40836739449628,93.91044543022679
189,15,3,8,3,0.7,log2,97.27596815170179,95.63379773594708,96.03884046074776,93.72715087587291
190,15,3,8,3,0.9,sqrt,97.62718290617072,96.31727043816423,96.54454215226878,94.66787281342852
191,15,3,8,3,0.9,log2,97.51324986108472,96.05111074234675,96.37832382056979,94.28499007203175
192,15,3,9,1,0.7,sqrt,98.08276648994182,96.58343013398172,97.19605892042634,95.08653808874132
193,15,3,9,1,0.7,log2,98.0637821520206,96.5065908615378,97.16946078452443,94.93258865114406
194,15,3,9,1,0.9,sqrt,98.37697419552967,96.77296700601006,97.62027582874546,95.3223909052411
195,15,3,9,1,0.9,log2,98.3959765451567,96.35536540140404,97.6464491753909,94.7080022859406
196,15,3,9,3,0.7,sqrt,97.49430604950156,95.70991551287509,96.34129022593197,93.78346708188604
197,15,3,9,3,0.7,log2,97.57974007307348,96.12722851927475,96.47170592540306,94.37053692787578
198,15,3,9,3,0.9,sqrt,97.84550729519114,96.20284124934165,96.85119970156656,94.51390706801381
199,15,3,9,3,0.9,log2,97.7505630909528,96.16525133296297,96.7115293752437,94.43242504988142
200,15,3,10,1,0.7,sqrt,98.3200436963983,96.58321368532695,97.53369785640797,95.0481264449153
201,15,3,10,1,0.7,log2,98.3200436963983,96.43126672967726,97.5355981938278,94.84135548475766
202,15,3,10,1,0.9,sqrt,98.53833656493353,96.65875426584223,97.84982818646795,95.12785324522707
203,15,3,10,1,0.9,log2,98.57630974370244,96.73494419232185,97.90508969918918,95.23404644176739
204,15,3,10,3,0.7,sqrt,97.60820757410241,96.24129696033938,96.51112359719983,94.56639762221947
205,15,3,10,3,0.7,log2,97.54174437967235,96.12730066882634,96.39653112394038,94.34232176749997
206,15,3,10,3,0.9,sqrt,97.93088728364565,96.69692137863363,96.97179420189227,95.22698689701305
207,15,3,10,3,0.9,log2,97.93089628949853,96.1275892670327,96.96814180215576,94.40677877111874
208,15,3,11,1,0.7,sqrt,98.452916050141,96.58306938622377,97.72701462179896,95.03364672918424
209,15,3,11,1,0.7,log2,98.49088922890988,96.54497442298397,97.77800367933892,94.96781965739493
210,15,3,11,1,0.9,sqrt,98.67121342160269,96.69699352818523,98.04477455743414,95.20729331801675
211,15,3,11,1,0.9,log2,98.72816193243989,96.35514895274927,98.12279712144877,94.70870753667378
212,15,3,11,3,0.7,sqrt,97.68414042286082,95.86171816942158,96.60423310176247,93.99962056047224
213,15,3,11,3,0.7,log2,97.62719191202362,95.93718660038529,96.52279527236558,94.07353407591812
214,15,3,11,3,0.9,sqrt,97.92140412053794,96.54483012388079,96.9581587614451,95.00596549719404
215,15,3,11,3,0.9,log2,97.99733696929633,96.5447579743292,97.0658671993015,94.9796417359996
216,15,3,12,1,0.7,sqrt,98.66172575556854,96.43105028102251,98.02793658883083,94.80791719797227
217,15,3,12,1,0.7,log2,98.65223358660793,96.69706567773682,98.01371738373078,95.21371862303695
218,15,3,12,1,0.9,sqrt,98.73766310725341,96.77296700601006,98.14184850485633,95.30428430216396
219,15,3,12,1,0.9,log2,98.71865625469992,96.77289485645846,98.11192914220787,95.2956687666741
220,15,3,12,3,0.7,sqrt,97.77901708320238,96.24165770809736,96.75322824714941,94.54451955783776
221,15,3,12,3,0.7,log2,97.74108893369802,96.05118289189832,96.69296881599573,94.27783627245269
222,15,3,12,3,0.9,sqrt,97.98784930326218,96.16503488430818,97.04599815495585,94.42970219523016
223,15,3,12,3,0.9,log2,97.97835713430159,96.16539563206615,97.03488299391975,94.46155313598288
224,15,3,13,1,0.7,sqrt,98.62377959435837,96.58299723667218,97.97097117473224,95.04926056043763
225,15,3,13,1,0.7,log2,98.73764959847404,96.39302746733429,98.13749547388528,94.74450222742433
226,15,3,13,1,0.9,sqrt,99.04138099350767,96.81048477283713,98.58050130418438,95.32045360034373
227,15,3,13,1,0.9,log2,98.91799630579914,96.58299723667218,98.40012988508379,95.00894464190267
228,15,3,13,3,0.7,sqrt,97.85496794366658,96.20320199709958,96.86241575668375,94.46228721110634
229,15,3,13,3,0.7,log2,97.76953392009467,96.16525133296297,96.73438867442898,94.4245964853558
230,15,3,13,3,0.9,sqrt,98.08276198701536,96.43119458012569,97.18138944317957,94.81623132797321
231,15,3,13,3,0.9,log2,98.08273947238308,96.20334629620275,97.18100162581938,94.43864395407773
232,15,3,14,1,0.7,sqrt,98.83257579100658,96.69670492997886,98.27451840797113,95.17558589646113
233,15,3,14,1,0.7,log2,98.63326726039254,96.50702375884734,97.9825232138109,94.9338120574421
234,15,3,14,1,0.9,sqrt,99.08882382660492,96.39309961688586,98.64898975612878,94.73188870690382
235,15,3,14,1,0.9,log2,98.89902097373083,96.31719828861263,98.370112693886,94.66194803156205
236,15,3,14,3,0.7,sqrt,97.8075206076429,95.78552824294198,96.78877366021699,93.85988061615134
237,15,3,14,3,0.7,log2,97.7315607413258,96.27910332537283,96.68333057316015,94.59762757789333
238,15,3,14,3,0.9,sqrt,98.04481132287874,96.54483012388079,97.13019685930476,94.96877066754325
239,15,3,14,3,0.9,log2,98.01630779843819,96.27895902626966,97.09163756917249,94.58498191589342
240,15,5,5,1,0.7,sqrt,96.45022600187862,95.70998766242667,94.89911140691314,93.86300635931481
241,15,5,5,1,0.7,log2,96.19400048091255,95.06439347479456,94.54078584253983,92.98136124405197
242,15,5,5,1,0.9,sqrt,96.42179902718777,95.70991551287509,94.86349099834047,93.86697271625616
243,15,5,5,1,0.9,log2,96.44079237096189,95.5199457435372,94.89599749816658,93.61661943836909
244,15,5,5,3,0.7,sqrt,96.042157298028,95.29216960916588,94.3474774313206,93.32817361345988
245,15,5,5,3,0.7,log2,96.16551046525137,95.06439347479456,94.51019428722401,92.97129123665947
246,15,5,5,3,0.9,sqrt,96.39327749104145,95.52009004264039,94.81492544450413,93.56741816527719
247,15,5,5,3,0.9,log2,96.13701594666374,95.06453777389774,94.47170989705145,92.97964869827051
248,15,5,6,1,0.7,sqrt,97.02923930262278,95.70969906422032,95.71651340552651,93.88868119315964
249,15,5,6,1,0.7,log2,97.13362614363075,95.93754734814324,95.84682702039953,94.1667289012876
250,15,5,6,1,0.9,sqrt,97.07667763279355,95.86179031897316,95.78093563823359,94.07697671637443
251,15,5,6,1,0.9,log2,97.10512261919021,95.82362320618178,95.8129928761139,94.009940528243
252,15,5,6,3,0.7,sqrt,96.79195309031338,95.55789640767382,95.37037054971235,93.64097417453527
253,15,5,6,3,0.7,log2,96.8963354283949,95.36814308699071,95.50960393515038,93.35713619169115
254,15,5,6,3,0.9,sqrt,97.06718546383296,95.97520941407349,95.76465605891146,94.24229947239384
255,15,5,6,3,0.9,log2,97.03871345987757,95.63365343684389,95.71346353612269,93.73560558103546
256,15,5,7,1,0.7,sqrt,97.46583854847263,96.27881472716646,96.32389227792511,94.63638178725564
257,15,5,7,1,0.7,log2,97.61770874891592,96.43097813147092,96.53268919055827,94.84475595500884
258,15,5,7,1,0.9,sqrt,97.58919171569602,96.58299723667218,96.49575761763349,95.08120952959953
259,15,5,7,1,0.9,log2,97.53225221071175,95.9758587600378,96.41723845688833,94.24004302767193
260,15,5,7,3,0.7,sqrt,97.24749614774643,95.8615017207668,96.00285454028385,94.01752466934734
261,15,5,7,3,0.7,log2,97.10516764845474,95.59584707181045,95.80287247786309,93.66998040522351
262,15,5,7,3,0.9,sqrt,97.37092136179302,95.74786617701172,96.17890321553367,93.86943348546767
263,15,5,7,3,0.9,log2,97.43736204159083,96.62109219991197,96.27475128546494,95.13416101769512
264,15,5,8,1,0.7,sqrt,97.83597910281892,96.46914524426231,96.84245492933604,94.88450106732378
265,15,5,8,1,0.7,log2,97.8359610911131,96.279247624476,96.84576582538975,94.63520556222909
266,15,5,8,1,0.9,sqrt,98.01634832477629,96.8107012214919,97.10236148244404,95.39921302941134
267,15,5,8,1,0.9,log2,97.98784930326218,96.46907309471071,97.06153430677051,94.89477645798993
268,15,5,8,3,0.7,sqrt,97.33296619472995,95.74757757880535,96.11277861233575,93.8315591582262
269,15,5,8,3,0.7,log2,97.43735753866437,95.8615738703184,96.2741973684412,94.04694662126157
270,15,5,8,3,0.9,sqrt,97.51329038742278,96.35500465364608,96.38370983888827,94.7519682953223
271,15,5,8,3,0.9,log2,97.60821207702885,96.27895902626966,96.5147103967588,94.61033684765682
272,15,5,9,1,0.7,sqrt,97.93088728364565,96.43141102878046,96.98204573057376,94.86766491550324
273,15,5,9,1,0.7,log2,98.01630329551175,96.50738450660529,97.10267107406645,94.9528186483261
274,15,5,9,1,0.9,sqrt,98.22514001849802,97.00074314038136,97.40025312462757,95.64846338429109
275,15,5,9,1,0.9,log2,98.19665000283685,96.73501634187345,97.35981509878835,95.2667539747688
276,15,5,9,3,0.7,sqrt,97.50379821846218,96.16510703385978,96.3601879939155,94.44491368707804
277,15,5,9,3,0.7,log2,97.53227022241754,96.0894221542413,96.40783882470497,94.35599909798806
278,15,5,9,3,0.9,sqrt,97.85496794366658,96.43112243057409,96.85977271497762,94.81952120720936
279,15,5,9,3,0.9,log2,97.90243329139608,96.20320199709958,96.92944814209395,94.51831897217173
280,15,5,10,1,0.7,sqrt,98.22512650971866,96.50702375884734,97.39672736182408,94.92749965862238
281,15,5,10,1,0.7,log2,98.13023183767132,96.35493250409448,97.25778403831546,94.70115134504759
282,15,5,10,1,0.9,sqrt,98.32005720517763,96.84850758652533,97.53557707012389,95.43128012415721
283,15,5,10,1,0.9,log2,98.26309068263464,96.69699352818523,97.45047916601237,95.2006931995781
284,15,5,10,3,0.7,sqrt,97.68412691408146,96.50702375884734,96.60742867947994,94.90754620537834
285,15,5,10,3,0.7,log2,97.63667957805777,96.01359297551966,96.54903332458214,94.25309293420679
286,15,5,10,3,0.9,sqrt,97.96888297704677,96.58270863846582,97.02618096288433,95.0391247068757
287,15,5,10,3,0.9,log2,97.71261692974264,96.05154363965627,96.65371876556395,94.27559509722542
288,15,5,11,1,0.7,sqrt,98.41495638015147,96.81062907194033,97.66799589298842,95.34629043258015
289,15,5,11,1,0.7,log2,98.18714882802333,96.31690969040628,97.33735766151857,94.63443675257173
290,15,5,11,1,0.9,sqrt,98.40549122874958,96.73465559411548,97.65879802937167,95.26246065827092
291,15,5,11,1,0.9,log2,98.37699671016192,96.35493250409448,97.6154938915262,94.69341211261997
292,15,5,11,3,0.7,sqrt,97.57970855258833,96.1649627347566,96.46523280853533,94.43940519230007
293,15,5,11,3,0.7,log2,97.65566391597899,96.35536540140401,96.58066644855204,94.74072917562344
294,15,5,11,3,0.9,sqrt,97.94038845845915,96.12722851927475,96.98429359658223,94.35150010655097
295,15,5,11,3,0.9,log2,97.86447362140655,96.20334629620277,96.87544548817858,94.49768764644926
296,15,5,12,1,0.7,sqrt,98.30106386140352,96.658970714497,97.50508860166279,95.16428346149709
297,15,5,12,1,0.7,log2,98.44343288703328,96.35522110230085,97.70911335423804,94.70556150554718
298,15,5,12,1,0.9,sqrt,98.69969893433742,96.96272032669319,98.08552211269665,95.58776797169281
299,15,5,12,1,0.9,log2,98.57631874955534,96.7726062582521,97.90333981354354,95.29828667023934
300,15,5,12,3,0.7,sqrt,97.74108443077155,96.24115266123621,96.69416562838308,94.56802794960541
301,15,5,12,3,0.7,log2,97.58922773910766,95.82362320618178,96.4711304600292,93.97298304725439
302,15,5,12,3,0.9,sqrt,98.12072615993135,96.35529325185243,97.24108840174934,94.68984180625206
303,15,5,12,3,0.9,log2,97.94038845845915,96.35478820499131,96.9791699762815,94.70566118838546
304,15,5,13,1,0.7,sqrt,98.44341937825392,96.88703544707471,97.70614845126211,95.46401832449233
305,15,5,13,1,0.7,log2,98.4434418928862,96.27888687671806,97.70431374760432,94.59318237218403
306,15,5,13,1,0.9,sqrt,98.68069658471039,96.77253410870053,98.05500676801833,95.30721864842515
307,15,5,13,1,0.9,log2,98.67122242745559,96.65889856494543,98.04138913982045,95.13545129935223
308,15,5,13,3,0.7,sqrt,97.76003724820764,96.39331606554065,96.71837670945038,94.77726382332054
309,15,5,13,3,0.7,log2,97.81701277660352,96.46892879560754,96.80140671222442,94.85279444326655
310,15,5,13,3,0.9,sqrt,98.01633481599691,96.69684922908205,97.08957873850534,95.19384184725068
311,15,5,13,3,0.9,log2,97.96888747997323,96.2793919235792,97.01838064195775,94.57894505332123
312,15,5,14,1,0.7,sqrt,98.54786926023223,96.2412969603394,97.8613963960975,94.5285029971886
313,15,5,14,1,0.7,log2,98.5288398930465,96.20305769799641,97.83127680645484,94.45534991124009
314,15,5,14,1,0.9,sqrt,98.75663843932172,96.69692137863363,98.16432622089589,95.19431636680842
315,15,5,14,1,0.9,log2,98.76614411706169,96.69699352818523,98.17518654686725,95.18669274675261
316,15,5,14,3,0.7,sqrt,97.97837064308095,96.27917547492443,97.03552465595783,94.61372444069889
317,15,5,14,3,0.7,log2,97.75055858802637,95.86164601987,96.70412172567623,93.99076836988358
318,15,5,14,3,0.9,sqrt,98.05430349183935,96.46907309471071,97.14900647900404,94.85209951923078
319,15,5,14,3,0.9,log2,97.87395678451425,96.35493250409448,96.8861147946186,94.70023304501017
320,25,3,5,1,0.7,sqrt,96.57363770714588,95.70962691466873,95.07548105597704,93.89302710761612
321,25,3,5,1,0.7,log2,96.28889965588637,95.36814308699071,94.6720346104731,93.41031811848609
322,25,3,5,1,0.9,sqrt,96.3458346579442,95.29245820737225,94.77868354811551,93.33986686063874
323,25,3,5,1,0.9,log2,96.29837381314115,95.5962078195684,94.68200964747801,93.72877231315087
324,25,3,5,3,0.7,sqrt,95.98520878719079,94.9505414823847,94.25584817305123,92.79063676502005
325,25,3,5,3,0.7,log2,96.14653513318305,95.3301202733025,94.48572802464662,93.37101297055771
326,25,3,5,3,0.9,sqrt,96.26040513729872,95.21634043044422,94.6439162529224,93.20765456712016
327,25,3,5,3,0.9,log2,96.43129119614838,95.52009004264038,94.8635533618589,93.61364496287358
328,25,3,6,1,0.7,sqrt,97.05766627731363,96.08963860289607,95.75514090608996,94.41085219598916
329,25,3,6,1,0.7,log2,97.17159031654671,96.08963860289607,95.91039630800303,94.40911916386099
330,25,3,6,1,0.9,sqrt,97.11465531448889,96.20349059530595,95.83896903647856,94.58673641901171
331,25,3,6,1,0.9,log2,97.25701983719219,96.16532348251455,96.03086343115999,94.50932866048049
332,25,3,6,3,0.7,sqrt,96.99127963263325,96.01337652686489,95.65217605323238,94.28391384704875
333,25,3,6,3,0.7,log2,97.02922129091696,95.70984336332351,95.70991785696428,93.90005261975031
334,25,3,6,3,0.9,sqrt,97.08615179004836,96.20341844575435,95.79296249479903,94.5319673285504
335,25,3,6,3,0.9,log2,96.90581859150262,95.8615738703184,95.53255078080258,94.06387869634601
336,25,3,7,1,0.7,sqrt,97.61771775476882,96.6591150136002,96.54085265843072,95.191315790359
337,25,3,7,1,0.7,log2,97.47529469402166,96.01330437731329,96.33723261421257,94.2697773308782
338,25,3,7,1,0.9,sqrt,97.8359610911131,96.58321368532695,96.85367949120055,95.09282917861111
339,25,3,7,1,0.9,log2,97.67467076853247,96.46907309471071,96.61682481402985,94.92361465142277
340,25,3,7,3,0.7,sqrt,97.36142018697953,96.16539563206615,96.1668845777205,94.45433204539617
341,25,3,7,3,0.7,log2,97.23802199049162,95.93740304904004,95.99397114547884,94.1878530510813
342,25,3,7,3,0.9,sqrt,97.33296619472995,96.35500465364608,96.1322603391868,94.73475835889097
343,25,3,7,3,0.9,log2,97.41838220659605,96.05139934055309,96.25359011148313,94.31988613679458
344,25,3,8,1,0.7,sqrt,98.09225415597597,96.73479989321866,97.21158575592013,95.28684114647724
345,25,3,8,1,0.7,log2,97.90242428554319,96.58321368532695,96.94131642544326,95.09371935363713
346,25,3,8,1,0.9,sqrt,98.1302138259655,96.69713782728839,97.26818527009617,95.22120136645277
347,25,3,8,1,0.9,log2,98.07325630927541,96.43119458012569,97.18323298550722,94.82267959555249
348,25,3,8,3,0.7,sqrt,97.55126356619166,96.43112243057409,96.44035929237755,94.8305823695213
349,25,3,8,3,0.7,log2,97.57021638362772,96.12715636972317,96.45748243531848,94.40691312081387
350,25,3,8,3,0.9,sqrt,97.77904410076108,96.6590428640486,96.75994153497052,95.16817353624451
351,25,3,8,3,0.9,log2,97.73158325595806,96.20327414665117,96.69231683472282,94.5177557840253
352,25,3,9,1,0.7,sqrt,98.2725783486688,96.8489404838349,97.4681167620271,95.43065848568534
353,25,3,9,1,0.7,log2,98.25360301660048,96.39324391598907,97.44196229850093,94.79440572295384
354,25,3,9,1,0.9,sqrt,98.32953586535889,96.73494419232185,97.55247811566448,95.2683927374127
355,25,3,9,1,0.9,log2,98.28209303226167,96.73494419232185,97.48615201902948,95.27758273434468
356,25,3,9,3,0.7,sqrt,97.684122411155,96.35522110230085,96.61933585531152,94.71258525757197
357,25,3,9,3,0.7,log2,97.5227735505305,96.24151340899417,96.39054743715357,94.57690774351123
358,25,3,9,3,0.9,sqrt,97.8549769495195,96.50716805795054,96.86497604394576,94.96005217580468
359,25,3,9,3,0.9,log2,97.94988513034622,96.31755903637058,97.00085856474921,94.70258047626649
360,25,3,10,1,0.7,sqrt,98.41494737429855,96.8109176701467,97.6732314701852,95.34855825180483
361,25,3,10,1,0.7,log2,98.43395422685202,96.8490126333865,97.70065054001513,95.43130189482001
362,25,3,10,1,0.9,sqrt,98.62377509143192,96.65875426584223,97.9742978806524,95.13199315710477
363,25,3,10,1,0.9,log2,98.51935672993879,96.6208757512572,97.82464729723034,95.11607535110859
364,25,3,10,3,0.7,sqrt,97.68412691408146,96.27917547492443,96.61231142887729,94.59052808013728
365,25,3,10,3,0.7,log2,97.67463474512085,96.05154363965627,96.605816750152,94.28931057228533
366,25,3,10,3,0.9,sqrt,98.02581347617817,96.81070122149193,97.10727764806573,95.37686156243537
367,25,3,10,3,0.9,log2,97.98784029740929,96.54497442298397,97.05251077222327,94.9953847597535
368,25,3,11,1,0.7,sqrt,98.57630524077598,96.8489404838349,97.90634507409672,95.41230486685033
369,25,3,11,1,0.7,log2,98.57630524077598,96.58299723667218,97.9043149848591,95.02837554369933
370,25,3,11,1,0.9,sqrt,98.69969893433742,96.81098981969826,98.0855123136713,95.35406378850233
371,25,3,11,1,0.9,log2,98.66172575556854,96.77311130511323,98.02877010262009,95.3117619193872
372,25,3,11,3,0.7,sqrt,97.79804194746167,96.43061738371296,96.78175191903043,94.8202522201113
373,25,3,11,3,0.7,log2,97.81703529123578,96.39288316823112,96.80662978909164,94.78698938104844
374,25,3,11,3,0.9,sqrt,98.10175983371593,96.54519087163874,97.2131511790845,94.97405800125186
375,25,3,11,3,0.9,log2,97.98784480033574,96.54526302119034,97.05175712458512,94.9802102086465
376,25,3,12,1,0.7,sqrt,98.69019775952393,96.92484181210814,98.06849731792875,95.53123504156113
377,25,3,12,1,0.7,log2,98.69969443141098,96.84915693248965,98.08292113355108,95.42539298005727
378,25,3,12,1,0.9,sqrt,98.8800186241038,97.03883810362119,98.34646235013108,95.69182352153017
379,25,3,12,1,0.9,log2,98.86103878910903,96.92476966255657,98.3180493244779,95.53713633874355
380,25,3,12,3,0.7,sqrt,97.8644601126272,96.77296700601006,96.87160787553132,95.32411779173735
381,25,3,12,3,0.7,log2,97.90242428554316,96.20341844575435,96.92892293512814,94.5209133977263
382,25,3,12,3,0.9,sqrt,98.11124749975009,96.54497442298397,97.2310781261468,94.99163399956426
383,25,3,12,3,0.9,log2,97.98784480033574,96.5447579743292,97.05149507086396,94.97663425634218
384,25,3,13,1,0.7,sqrt,98.84207246289364,96.73465559411548,98.28716442322573,95.24357208766246
385,25,3,13,1,0.7,log2,98.76614861998814,96.88667469931674,98.18012755460153,95.47099923135966
386,25,3,13,1,0.9,sqrt,99.07933616057078,96.8107012214919,98.63685822613843,95.36596998966928
387,25,3,13,1,0.9,log2,99.03187981869416,96.92484181210814,98.56608956161259,95.52494785940875
388,25,3,13,3,0.7,sqrt,97.93092330705726,96.50702375884734,96.96781837260409,94.9422086884493
389,25,3,13,3,0.7,log2,97.92142213224375,96.31712613906105,96.95736449545778,94.66661205475084
390,25,3,13,3,0.9,sqrt,98.17767917369497,96.62065930260243,97.32164416396074,95.08113497595353
391,25,3,13,3,0.9,log2,98.04479781409938,96.58321368532695,97.13431891327389,95.04643928693835
392,25,3,14,1,0.7,sqrt,98.82308362204597,96.69692137863363,98.26246994643888,95.19052854661632
393,25,3,14,1,0.7,log2,98.82306561034018,96.69692137863363,98.26141891271318,95.2103535855642
394,25,3,14,1,0.9,sqrt,99.23121086394048,96.92476966255654,98.85834753145227,95.52104714246568
395,25,3,14,1,0.9,log2,99.07932715471786,97.00067099082979,98.63598551822822,95.61545410311713
