SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
1213,30,2,6,3,0.7,log2,81.2009338374958,77.88335445910207,82.7732000140883,79.6395710778002
1214,30,2,6,3,0.9,sqrt,81.06113264059998,78.21823701547657,82.53807207355605,79.88536133516952
1215,30,2,6,3,0.9,log2,81.01905702798963,77.5462810822653,82.471834541165,79.29589987920956
1216,30,2,7,1,0.7,sqrt,83.4545910736583,77.77084017964727,84.8285599717552,79.55953106157824
1217,30,2,7,1,0.7,log2,84.35044976703068,78.66766818459226,85.6177532762423,80.32509736156604
1218,30,2,7,1,0.9,sqrt,84.49039797864563,78.55515390513746,85.78263192577975,80.23695463132766
1219,30,2,7,1,0.9,log2,84.30848196521434,78.61070685257341,85.62561445333519,80.38368068347212
1220,30,2,7,3,0.7,sqrt,82.25094236434953,78.44295260003442,83.76460029617705,80.23113095894209
1221,30,2,7,3,0.7,log2,82.58676318673025,78.83464000125188,84.04457623078041,80.43767993379575
1222,30,2,7,3,0.9,sqrt,83.00671563236911,78.10697463342878,84.49255252094542,79.99424389119551
1223,30,2,7,3,0.9,log2,82.82480941991913,78.33043832057962,84.35775708154122,80.09967834731981
1224,30,2,8,1,0.7,sqrt,86.33836319692328,79.78623851775346,87.4465112792428,81.57872565449446
1225,30,2,8,1,0.7,log2,86.60427361987482,79.39611598829475,87.63520628910244,80.89896688356889
1226,30,2,8,1,0.9,sqrt,86.67422322322909,79.89875279720826,87.73802343505835,81.3989576616791
1227,30,2,8,1,0.9,log2,86.94030026286231,79.61864075239033,87.97453142823322,81.28650253933054
1228,30,2,8,3,0.7,sqrt,84.15445954448958,80.23613914839679,85.44350509353829,81.8683384103268
1229,30,2,8,3,0.7,log2,84.0705435428195,78.61117631410104,85.36995917010654,80.30905531168922
1230,30,2,8,3,0.9,sqrt,84.63053240890478,79.00411561272553,85.9164617204056,80.71269576038196
1231,30,2,8,3,0.9,log2,84.67261782249638,79.22710983834872,85.99184611422605,80.98706850917192
1232,30,2,9,1,0.7,sqrt,88.08797556811389,80.68369247140197,88.91597490853049,82.0925275269811
1233,30,2,9,1,0.7,log2,87.71002032723516,80.23566968686916,88.61486032160923,81.70810908125038
1234,30,2,9,1,0.9,sqrt,88.35399380185945,80.51593821886294,89.29215138473388,82.05621259085171
1235,30,2,9,1,0.9,log2,88.53591961627198,80.23535671251739,89.4008523514646,81.72353374450454
1236,30,2,9,3,0.7,sqrt,85.21845407162164,79.11522150759744,86.41942853412789,80.76639374307297
1237,30,2,9,3,0.7,log2,85.24641627119706,79.73193746772452,86.37587931279548,81.38331587601293
1238,30,2,9,3,0.9,sqrt,85.79246814191036,80.1801167394332,86.93961222621877,81.73005850437438
1239,30,2,9,3,0.9,log2,85.48449190732977,79.17124391656102,86.70448430291025,80.95828960993556
1240,30,2,10,1,0.7,sqrt,89.10980627380412,80.90762562008041,89.88297812877832,82.31141567492584
1241,30,2,10,1,0.7,log2,89.13776847337955,81.01935746365585,89.84870398167033,82.23236605915886
1242,30,2,10,1,0.9,sqrt,89.40374750320001,80.73971488036553,90.13768273776031,82.0737824140269
1243,30,2,10,1,0.9,log2,89.8236901478576,80.62688762655898,90.5239778598692,81.94549888078213
1244,30,2,10,3,0.7,sqrt,86.14232396947583,80.90762562008041,87.16714114890166,82.3153851970663
1245,30,2,10,3,0.7,log2,85.84833373517358,80.62720060091074,86.91583779177158,82.0953363591881
1246,30,2,10,3,0.9,sqrt,86.38022318794557,80.12440730482136,87.40685124443293,81.75170128344836
1247,30,2,10,3,0.9,log2,86.63227502337534,80.23551319969326,87.62215854654102,81.61618042179877
1248,30,2,11,1,0.7,sqrt,89.90758654756513,80.90793859443218,90.57882704754064,82.07234235379562
1249,30,2,11,1,0.7,log2,90.13162717851311,80.01189302536658,90.77659542778898,81.23827893196649
1250,30,2,11,1,0.9,sqrt,90.73349563758325,80.73955839318968,91.35542646927688,82.01723886704849
1251,30,2,11,1,0.9,log2,90.69158664165457,81.18820712642598,91.30727645369217,82.3174068956259
1252,30,2,11,3,0.7,sqrt,86.36626659061105,80.62767006243836,87.37182685135684,82.0947228954996
1253,30,2,11,3,0.7,log2,86.50627360811364,80.51578173168708,87.433590281381,81.90550482300131
1254,30,2,11,3,0.9,sqrt,87.03816306088565,80.51609470603884,87.88328235864137,81.74739458506076
1255,30,2,11,3,0.9,log2,87.0801602656458,80.7952678278015,87.97556520154636,82.11036672452377
1256,30,2,12,1,0.7,sqrt,90.76156564795266,80.51578173168708,91.32869775611138,81.67139792738848
1257,30,2,12,1,0.7,log2,90.7054648311389,80.45944634837173,91.29028669599165,81.62714639475229
1258,30,2,12,1,0.9,sqrt,91.8813179575539,80.40404988811167,92.35429392313328,81.47636600770063
1259,30,2,12,1,0.9,log2,91.61538793263982,80.57117819194715,92.11664745748035,81.82100993212978
1260,30,2,12,3,0.7,sqrt,86.53429461357672,80.34834045349983,87.42102632519185,81.65816489960035
1261,30,2,12,3,0.7,log2,86.89811683945796,80.17964727790557,87.73894677202637,81.31251150488016
1262,30,2,12,3,0.9,sqrt,87.90600074879495,80.40389340093579,88.70669638094772,81.55237972842804
1263,30,2,12,3,0.9,log2,87.80800073703378,80.68384895857784,88.60341468167906,81.96250363374836
1264,30,2,13,1,0.7,sqrt,91.62942293782453,81.13108930723125,92.12855238155348,82.21570488063739
1265,30,2,13,1,0.7,log2,91.53132491625063,80.7947983662739,91.99855993741203,81.81751305036326
1266,30,2,13,1,0.9,sqrt,92.51116821816201,80.96317856751638,92.90819516693045,81.80931972991708
1267,30,2,13,1,0.9,log2,92.77712764601992,79.84366931129993,93.14195632111087,80.89754995598611
1268,30,2,13,3,0.7,sqrt,86.85621764451056,81.41198378792855,87.73605955254858,82.70404648240788
1269,30,2,13,3,0.7,log2,87.19209727277895,79.6202056241491,87.97558899449967,80.92364285866452
1270,30,2,13,3,0.9,sqrt,87.80800073703378,80.45960283554763,88.54667265156702,81.59232372618513
1271,30,2,13,3,0.9,log2,87.7380119297544,80.62798303679013,88.54314677429136,81.84972361994257
1272,30,2,14,1,0.7,sqrt,92.23132079983849,81.35517894308562,92.6022686586115,82.30294651976253
1273,30,2,14,1,0.7,log2,92.51129563091857,80.57164765347477,92.89140999025317,81.46848113393095
