SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
154,5,5,14,1,0.9,sqrt,95.99270904534063,88.52685050798257,96.04459195265494,88.8789784919816
155,5,5,14,1,0.9,log2,96.37502848029165,86.63280116110306,96.41246951232311,86.83444976076554
156,5,5,14,3,0.7,sqrt,93.13192071086806,87.7866473149492,93.26969740285186,88.04362070400347
157,5,5,14,3,0.7,log2,94.56231487810436,86.255442670537,94.68943442964546,86.60086656792038
158,5,5,14,3,0.9,sqrt,94.94463431305536,85.50072568940493,95.03953004649782,86.0194012883668
159,5,5,14,3,0.9,log2,95.03713830029619,86.255442670537,95.12775350361639,86.73585673585673
160,15,3,5,1,0.7,sqrt,96.4688995215311,90.07256894049347,96.54136581652818,90.54799373058341
161,15,3,5,1,0.7,log2,96.2779676463887,91.21190130624093,96.37562762175126,91.47092517618833
162,15,3,5,1,0.9,sqrt,96.5641376167692,90.07256894049348,96.63781235388342,90.46244228313194
163,15,3,5,1,0.9,log2,96.66165413533834,90.08708272859216,96.75516228982931,90.64112789811519
164,15,3,5,3,0.7,sqrt,94.18045112781955,87.02467343976778,94.33894225933409,87.62060252125906
165,15,3,5,3,0.7,log2,94.46707678286627,87.80116110304789,94.58253552403818,88.32124756335283
166,15,3,5,3,0.9,sqrt,96.27751196172248,91.21915820029028,96.35698342610388,91.6091383305368
167,15,3,5,3,0.9,log2,95.42082478924584,89.70246734397679,95.5498116447248,90.0746578269798
168,15,3,6,1,0.7,sqrt,97.13738892686263,90.46444121915819,97.19508694505198,90.87343090508128
169,15,3,6,1,0.7,log2,96.85121895648211,89.70246734397678,96.92233515723204,90.2437005300496
170,15,3,6,1,0.9,sqrt,97.61449077238552,91.21190130624093,97.65432895971018,91.49156854400152
171,15,3,6,1,0.9,log2,97.518341307815,90.84179970972424,97.56298218754165,91.36511711644403
172,15,3,6,3,0.7,sqrt,95.41991341991343,88.15674891146588,95.50961549911288,88.39060203403564
173,15,3,6,3,0.7,log2,94.7509683299157,90.09433962264151,94.87547438897742,90.5332948506595
174,15,3,6,3,0.9,sqrt,95.89701526543631,90.07982583454283,95.95147365989682,90.33584905660378
175,15,3,6,3,0.9,log2,95.8961038961039,89.70246734397678,95.96904943945624,90.05862245023468
176,15,3,7,1,0.7,sqrt,97.51925267714742,88.54136429608127,97.54882808957535,88.98832356510958
177,15,3,7,1,0.7,log2,97.51788562314879,92.37300435413644,97.56658330042562,92.61411615291598
178,15,3,7,1,0.9,sqrt,98.56823877876509,90.07982583454283,98.58264061701875,90.68472907807991
179,15,3,7,1,0.9,log2,97.70972886762361,92.37300435413644,97.74548134428422,92.83284715021182
180,15,3,7,3,0.7,sqrt,95.61175666438825,88.53410740203194,95.7129519937207,89.32323937677576
181,15,3,7,3,0.7,log2,94.27568922305764,89.31059506531204,94.38484518031377,89.72008550980574
182,15,3,7,3,0.9,sqrt,95.89792663476875,88.55587808417997,95.98146250700043,89.07737714212034
183,15,3,7,3,0.9,log2,96.08566871724766,89.70972423802614,96.14576245767277,89.89197065761117
184,15,3,8,1,0.7,sqrt,98.28298017771702,88.56313497822931,98.30714327698986,89.12398921832883
185,15,3,8,1,0.7,log2,97.04306220095692,90.07982583454283,97.09893076160301,90.40974068221954
186,15,3,8,1,0.9,sqrt,98.37867395762133,90.4499274310595,98.40714532237583,90.72060493113125
187,15,3,8,1,0.9,log2,98.18728639781271,90.84905660377359,98.21060578651097,91.19467051203516
188,15,3,8,3,0.7,sqrt,95.70608339029391,88.95500725689406,95.76705133515178,89.24646521965289
189,15,3,8,3,0.7,log2,95.03941672362724,89.70972423802613,95.12047756442176,90.28742010792605
190,15,3,8,3,0.9,sqrt,96.46935520619732,88.55587808417997,96.5169007959858,88.88101566832802
191,15,3,8,3,0.9,log2,96.27842333105491,89.33962264150942,96.3414188055919,89.63239314239455
192,15,3,9,1,0.7,sqrt,97.8049669628617,90.07256894049347,97.8314588670797,90.57278711071814
193,15,3,9,1,0.7,log2,97.80451127819548,88.53410740203194,97.83678648767328,88.9670571412858
194,15,3,9,1,0.9,sqrt,98.56732740943268,91.22641509433961,98.58074626359846,91.410367210704
195,15,3,9,1,0.9,log2,98.28298017771702,92.3657474600871,98.3063158827177,92.61337305527971
196,15,3,9,3,0.7,sqrt,95.1323763955343,90.08708272859216,95.21844247887526,90.45940322504373
197,15,3,9,3,0.7,log2,95.22852586010482,91.23367198838898,95.30999515039957,91.47919125721569
198,15,3,9,3,0.9,sqrt,96.08931419457736,87.02467343976778,96.19103248408688,87.57270523489107
199,15,3,9,3,0.9,log2,95.32513100934153,90.45718432510886,95.41886285452748,90.99190527297229
200,15,3,10,1,0.7,sqrt,98.18728639781271,91.60377358490565,98.20528212645272,91.77950217423903
201,15,3,10,1,0.7,log2,98.09113693324221,91.5965166908563,98.10779572064116,91.70731120731122
202,15,3,10,1,0.9,sqrt,98.9505582137161,92.35849056603774,98.95370049188344,92.64391692018306
203,15,3,10,1,0.9,log2,99.0462519936204,92.3657474600871,99.05120861871944,92.53478398463501
204,15,3,10,3,0.7,sqrt,95.32649806334017,90.06531204644412,95.41218863394218,90.58933269459585
205,15,3,10,3,0.7,log2,95.03577124629757,89.69521044992742,95.12094697724592,90.0111270884536
206,15,3,10,3,0.9,sqrt,97.0416951469583,89.31785195936139,97.09521626763603,89.73956063213613
207,15,3,10,3,0.9,log2,95.99088630667578,87.80841799709724,96.07262770518157,88.21072299803534
208,15,3,11,1,0.7,sqrt,98.2816131237184,90.84905660377359,98.30452745385244,91.20932673564252
209,15,3,11,1,0.7,log2,98.18728639781271,89.31059506531204,98.20080217696899,89.77983420088684
210,15,3,11,1,0.9,sqrt,99.045340624288,91.22641509433961,99.05122145433332,91.5548706517805
211,15,3,11,1,0.9,log2,99.0457963089542,90.06531204644412,99.05480682839173,90.45502256028571
212,15,3,11,3,0.7,sqrt,95.99179767600819,88.56313497822931,96.08665269042629,88.95973896492342
213,15,3,11,3,0.7,log2,95.13328776486671,90.84905660377359,95.27604817888312,91.37985569722036
214,15,3,11,3,0.9,sqrt,96.4688995215311,90.08708272859216,96.5296292819108,90.55050523756772
215,15,3,11,3,0.9,log2,95.99179767600819,88.56313497822931,96.06543405100474,89.0117841774247
216,15,3,12,1,0.7,sqrt,98.18546365914787,90.84905660377359,98.19362279028032,91.27759799362234
217,15,3,12,1,0.7,log2,98.18728639781271,90.8345428156749,98.20068845582935,91.09145394006659
218,15,3,12,1,0.9,sqrt,99.14194577352472,92.35849056603774,99.14599534857726,92.58693686320301
219,15,3,12,1,0.9,log2,99.3319662793347,90.44267053701016,99.33285185519546,90.64646261198911
220,15,3,12,3,0.7,sqrt,95.03850535429483,89.31785195936139,95.1406020545338,89.56279617408495
221,15,3,12,3,0.7,log2,96.08703577124629,90.48621190130625,96.1760364806047,90.84570230607967
222,15,3,12,3,0.9,sqrt,96.4688995215311,90.46444121915819,96.5429646196391,90.85950720694704
223,15,3,12,3,0.9,log2,96.2779676463887,88.933236574746,96.30862788582819,89.36143220171135
224,15,3,13,1,0.7,sqrt,98.0915926179084,89.30333817126271,98.11300624261635,89.79277722800246
225,15,3,13,1,0.7,log2,98.2820688083846,89.288824383164,98.29110512129381,89.53238617581978
226,15,3,13,1,0.9,sqrt,98.85395306447938,90.82728592162555,98.85801954759302,91.07038410505902
227,15,3,13,1,0.9,log2,99.23718386876281,92.3657474600871,99.23899364956984,92.76465945021351
228,15,3,13,3,0.7,sqrt,95.32376395534291,89.69521044992742,95.43482042245017,89.8885202073522
229,15,3,13,3,0.7,log2,95.70608339029391,90.47169811320757,95.78239776526645,90.68105552232628
230,15,3,13,3,0.9,sqrt,96.18318523581681,90.47169811320757,96.23957805966248,90.90158009579203
231,15,3,13,3,0.9,log2,96.66074276600594,90.4644412191582,96.70913182756664,90.88038019577246
232,15,3,14,1,0.7,sqrt,98.28252449305081,91.21915820029028,98.30173491742788,91.36578645473523
233,15,3,14,1,0.7,log2,97.4235588972431,90.84179970972424,97.45221430176677,90.90695931333208
234,15,3,14,1,0.9,sqrt,98.76053770790612,91.21190130624093,98.76767857966323,91.63810765505683
235,15,3,14,1,0.9,log2,99.14103440419228,90.07256894049347,99.1414900888585,90.21749571183534
236,15,3,14,3,0.7,sqrt,95.89701526543631,90.84905660377359,95.97606350760344,91.23924243345436
237,15,3,14,3,0.7,log2,95.51742993848258,88.9477503628447,95.57201768673555,89.23696646664445
238,15,3,14,3,0.9,sqrt,95.13328776486671,90.47169811320757,95.24953198431929,90.90158009579203
239,15,3,14,3,0.9,log2,96.18409660514924,90.07982583454283,96.245057996279,90.28575094484039
240,15,5,5,1,0.7,sqrt,95.70471633629529,89.31785195936139,95.83100283769792,90.10819909113967
241,15,5,5,1,0.7,log2,95.99088630667578,87.80116110304789,96.11410338009962,88.42313927469446
242,15,5,5,1,0.9,sqrt,96.27933470038734,88.1712626995646,96.37714045256436,88.59756016652568
243,15,5,5,1,0.9,log2,96.37502848029165,90.07982583454283,96.46960166288197,90.45810226924779
244,15,5,5,3,0.7,sqrt,94.84666210982,88.19303338171262,94.96708476530016,88.6982586760778
245,15,5,5,3,0.7,log2,95.03896103896106,88.55587808417997,95.18829771748862,88.8840155945419
246,15,5,5,3,0.9,sqrt,95.70562770562772,90.06531204644412,95.83270827812169,90.467491627869
247,15,5,5,3,0.9,log2,95.8965595807701,89.31059506531204,95.99424821602689,89.71470194930798
248,15,5,6,1,0.7,sqrt,96.56550467076784,90.47895500725689,96.63021204820753,90.75916055487626
249,15,5,6,1,0.7,log2,96.08931419457736,90.07256894049348,96.19011274261186,90.51001775450634
250,15,5,6,1,0.9,sqrt,97.3278651173388,90.07256894049347,97.35936378952124,90.37254229052614
251,15,5,6,1,0.9,log2,96.75370243791296,88.94049346879535,96.84630806333676,89.55548085754866
252,15,5,6,3,0.7,sqrt,95.70562770562772,88.57764876632802,95.8236579695113,89.17680939749903
253,15,5,6,3,0.7,log2,94.94417862838915,88.94049346879535,95.05572760542746,89.71019561126103
254,15,5,6,3,0.9,sqrt,95.89838231943496,89.70972423802613,95.94784699802906,90.18120962428101
255,15,5,6,3,0.9,log2,96.18364092048303,88.57039187227865,96.23154503344053,88.99655875840233
256,15,5,7,1,0.7,sqrt,97.04260651629072,89.69521044992742,97.09775080376669,90.31986351946628
257,15,5,7,1,0.7,log2,97.23262702210069,90.45718432510886,97.27155479754445,90.93752443506139
258,15,5,7,1,0.9,sqrt,97.42355889724313,90.47169811320757,97.47857684163375,90.97164096519809
259,15,5,7,1,0.9,log2,97.70881749829118,89.68795355587808,97.74990192041102,90.0326797385621
260,15,5,7,3,0.7,sqrt,95.80177717019822,89.70246734397678,95.86578325139075,89.94851060888797
261,15,5,7,3,0.7,log2,95.60993392572341,89.70246734397678,95.70682224703489,90.02481119869235
262,15,5,7,3,0.9,sqrt,96.18364092048303,91.58925979680696,96.28475226624744,91.80485175202158
263,15,5,7,3,0.9,log2,96.1827295511506,87.40203193033382,96.25705133621774,87.93416414297427
264,15,5,8,1,0.7,sqrt,97.23217133743451,88.9477503628447,97.27017349246478,89.45286415100011
265,15,5,8,1,0.7,log2,97.51970836181364,92.75036284470248,97.5705492673242,92.96623573145067
266,15,5,8,1,0.9,sqrt,97.8997493734336,92.74310595065313,97.9384247721874,93.09786520809362
267,15,5,8,1,0.9,log2,97.7097288676236,92.3657474600871,97.73668425648229,92.61337305527971
268,15,5,8,3,0.7,sqrt,95.22989291410344,90.07256894049347,95.35186292511358,90.67002762888848
269,15,5,8,3,0.7,log2,95.80086580086581,86.2699564586357,95.8658374747397,86.41807576847128
270,15,5,8,3,0.9,sqrt,96.66028708133972,90.0798258345428,96.73711300680752,90.56125189059475
271,15,5,8,3,0.9,log2,96.373661426293,88.94049346879535,96.44059299474522,89.5627142332611
272,15,5,9,1,0.7,sqrt,97.61449077238551,90.84905660377359,97.64100331219184,91.29659822015303
273,15,5,9,1,0.7,log2,96.75734791524265,88.16400580551523,96.76504687350345,88.37583309185743
274,15,5,9,1,0.9,sqrt,97.61540214171794,89.31785195936139,97.64632301171486,89.41576060500621
275,15,5,9,1,0.9,log2,97.4231032125769,90.06531204644412,97.46819137720024,90.55114685519297
276,15,5,9,3,0.7,sqrt,96.37275005696057,88.55587808417997,96.43048826745344,88.78599310728062
277,15,5,9,3,0.7,log2,95.99270904534063,90.08708272859216,96.07386024471104,90.68485785788602
